cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
"14","1122","4","12A218","01","40095","2","1","0","02","3","2","3","2","4","3","2","3","2","2","3","6","3","3","3",21549
"14","1122","4","12A218","01","40095","1","1","0","01","3","2","3","2","4","2","3","3","2","2","4","6","3","3","3",7183
"14","1122","4","12A218","01","40095","3","1","0","01","4","3","3","3","4","3","2","3","2","2","4","6","4","3","3",21549
"14","1122","4","12A218","01","40095","4","1","0","01","3","2","3","2","4","5","2","3","2","2","3","6","3","3","3",7183
"14","1122","7","12A205","01","40165","2","1","0","02","4","4","4","3","5","4","3","3","2","4","5","6","4","3","3",24350
"14","1122","7","12A205","01","40165","3","1","0","01","4","4","3","3","4","2","3","3","2","1","3","5","4","3","3",16233
"14","1122","7","12A205","01","40165","4","1","0","03","3","3","2","2","3","3","2","2","2","1","3","6","3","3","3",24350
"14","1122","7","12A205","01","40165","1","1","0","02","3","3","3","3","3","3","3","3","1","1","3","6","3","3","3",24350
"14","1122","3","12B211","01","40188","2","1","0","01","3","2","2","2","2","3","2","2","2","1","3","5","3","2","3",23822
"14","1122","3","12B211","01","40188","1","1","0","01","2","1","2","1","2","3","2","2","1","1","1","5","3","3","2",15881
"14","1122","3","12B211","01","40188","3","1","0","01","3","3","3","3","2","3","3","3","2","2","4","6","3","3","2",15881
"14","1122","3","12B211","01","40188","4","1","0","02","4","2","4","2","4","4","3","3","2","1","3","6","4","3","3",15881
"14","1122","6","13A206","01","40294","3","1","0","01","3","2","3","2","3","3","2","3","2","2","3","6","3","3","3",29952
"14","1122","6","13A206","01","40294","4","1","0","01","3","2","3","2","4","2","1","2","2","1","3","6","3","3","3",19968
"14","1122","6","11A206","01","40324","1","1","0","01","3","2","3","3","3","2","2","3","2","2","4","6","4","3","3",21402
"14","1122","6","11A206","01","40324","3","1","0","01","3","2","3","2","3","4","2","3","2","2","3","6","4","3","3",14268
"14","1122","6","11A206","01","40324","2","1","0","02","3","3","3","2","4","3","3","3","2","4","4","6","3","3","3",14268
"14","1122","6","11A206","01","40324","4","1","0","01","3","2","3","2","4","3","2","3","2","2","3","6","4","3","3",14268
"14","1122","2","11B212","01","40350","4","1","0","03","4","3","3","3","4","5","3","3","2","2","4","6","3","3","3",29921
"14","1122","2","11B212","01","40350","3","1","0","02","3","3","3","2","4","2","3","3","2","2","4","6","4","3","3",29921
"14","1122","2","11B212","01","40350","2","1","0","02","4","3","3","2","4","3","3","3","2","2","4","6","2","3","3",37401
"14","1122","2","11B212","01","40350","1","1","0","01","4","5","4","5","4","4","3","3","2","2","4","6","3","3","3",7480
"14","1122","2","13B212","01","40355","2","1","0","02","3","2","4","3","4","4","3","3","2","2","3","6","3","3","3",42644
"14","1122","2","13B212","01","40355","1","1","0","01","4","3","3","2","4","4","3","3","2","2","4","6","4","3","3",31983
"14","1122","2","13B212","01","40355","3","1","0","02","4","2","4","2","4","3","3","3","2","2","3","6","3","3","3",21322
"14","1122","2","13B212","01","40355","4","1","0","02","4","5","4","3","4","5","3","3","2","2","4","6","4","3","3",31983
"21","1122","5","11A207","02","40007","2","1","0","01","3","4","3","3","4","3","2","3","2","2","4","6","3","3","3",7776
"21","1122","5","11A207","02","40007","3","1","0","01","3","3","3","3","4","4","3","2","2","1","2","5","3","3","3",15552
"21","1122","8","11A204","02","40034","1","1","0","03","2","2","3","2","3","2","1","1","1","1","2","4","2","1","1",23438
"21","1122","8","11A204","02","40034","4","1","0","02","2","3","2","2","2","3","1","2","1","1","3","4","2","1","2",15625
"21","1122","8","11A204","02","40034","3","1","0","02","3","3","3","2","2","2","2","2","2","2","3","5","2","3","3",23438
"21","1122","5","12A207","02","40043","3","1","0","02","2","2","2","3","3","3","1","1","1","1","3","3","3","2","1",28339
"21","1122","5","12A207","02","40043","1","1","0","02","4","3","3","3","3","3","2","2","1","2","3","4","2","3","3",14169
"21","1122","5","12A207","02","40043","2","1","0","03","3","3","3","4","2","3","2","2","2","1","4","6","4","1","1",21254
"21","1122","5","12A207","02","40043","4","1","0","02","3","2","3","3","2","3","1","1","1","1","2","6","4","1","1",21254
"21","1122","8","13A204","02","40099","2","1","0","01","2","3","2","2","2","3","2","2","1","1","2","4","1","2","3",40331
"21","1122","8","13A204","02","40099","3","1","0","02","3","3","3","3","4","3","3","3","2","1","3","6","1","3","3",60497
"21","1122","8","13A204","02","40099","4","1","0","03","3","3","4","3","4","4","3","3","2","2","4","5","4","3","3",100828
"21","1122","1","11B213","02","40101","2","1","0","02","2","6","3","6","2","2","3","2","2","2","3","4","2","3","2",17733
"21","1122","1","11B213","02","40101","3","1","0","02","2","2","1","4","2","4","1","1","1","1","2","4","2","3","1",35467
"21","1122","1","11B213","02","40101","4","1","0","01","2","2","2","2","2","2","1","1","1","1","2","4","2","1","1",17733
"21","1122","1","11B213","02","40101","1","1","0","01","4","3","3","3","3","3","2","3","2","2","3","4","3","3","3",17733
"21","1122","4","11A218","02","40124","3","1","0","01","3","2","3","2","3","3","2","2","1","1","3","4","2","3","2",18214
"21","1122","4","11A218","02","40124","4","1","0","01","3","3","4","3","4","3","2","2","2","2","4","5","3","3","3",9107
"21","1122","1","13B213","02","40134","4","1","0","01","3","3","3","3","4","4","2","2","2","2","3","6","3","3","3",28961
"21","1122","4","13A218","02","40161","1","1","0","03","4","2","4","2","3","2","3","3","2","2","2","5","2","3","3",42844
"21","1122","4","13A218","02","40161","3","1","0","01","3","2","3","2","3","2","2","2","1","1","2","4","2","2","3",21422
"21","1122","4","13A218","02","40161","2","1","0","01","3","3","2","3","3","3","2","2","1","1","2","5","2","3","2",32133
"21","1122","3","12B211","02","40191","4","1","0","01","3","4","3","4","3","4","2","3","1","2","3","5","3","3","3",16122
"21","1122","3","12B211","02","40191","3","1","0","01","3","3","3","3","4","2","3","3","2","2","4","6","2","3","3",5374
"21","1122","3","11B211","02","40255","3","1","1","01","3","2","3","2","4","2","2","3","2","1","3","6","2","3","3",5247
"21","1122","3","11B211","02","40255","1","1","0","01","2","2","2","2","3","3","1","2","2","1","3","4","2","3","3",5247
"21","1122","3","11B211","02","40255","4","1","0","02","3","2","3","2","3","2","1","2","1","1","2","5","1","1","1",10494
"21","1122","3","11B211","02","40255","2","1","0","02","3","3","3","3","3","2","2","3","2","1","2","3","1","3","3",20987
"21","1122","7","12A205","02","40259","1","1","0","01","3","3","3","3","2","3","1","1","1","1","2","3","3","3","3",14334
"21","1122","7","12A205","02","40259","3","1","0","02","2","2","2","2","2","3","1","1","1","1","2","4","2","2","2",14334
"21","1122","7","12A205","02","40259","4","1","0","02","2","2","2","3","4","5","2","2","1","1","3","5","4","3","1",28668
"21","1122","7","12A205","02","40259","2","1","0","02","3","2","3","2","3","3","1","2","1","1","2","5","2","3","3",21501
"21","1122","7","11A205","02","40260","4","1","0","01","3","3","3","3","3","3","2","2","2","1","3","5","2","3","3",7962
"21","1122","7","11A205","02","40260","3","1","0","01","3","3","3","3","3","3","2","2","2","2","3","4","3","3","3",7962
"21","1122","7","11A205","02","40260","1","1","1","02","3","3","3","3","3","3","3","2","1","2","3","6","4","3","3",15924
"21","1122","7","11A205","02","40260","2","1","0","02","3","6","3","6","4","4","3","3","1","1","3","4","2","3","3",39810
"21","1122","2","12B212","02","40382","4","1","0","01","3","2","4","2","4","2","2","3","1","1","3","4","1","3","1",14841
"21","1122","2","12B212","02","40382","2","1","0","02","3","3","3","3","2","2","2","2","1","1","2","4","3","3","3",22262
"21","1122","6","12A206","02","40391","1","1","0","02","3","2","3","2","3","3","2","2","2","2","3","4","2","3","3",33723
"21","1122","6","12A206","02","40391","2","1","0","01","3","2","3","1","2","2","1","3","2","2","3","4","1","3","3",33723
"40","1122","8","12A204","03","40002","3","1","1","01","3","2","3","2","3","3","1","2","1","1","3","4","3","3","2",7101
"40","1122","8","12A204","03","40002","2","1","0","01","3","3","3","3","4","3","2","2","2","1","3","4","3","3","3",14202
"40","1122","8","12A204","03","40002","1","1","0","02","2","3","2","3","4","3","2","2","1","1","2","3","2","3","3",14202
"40","1122","1","13B213","03","40033","2","1","0","01","4","3","3","3","4","3","3","3","2","2","3","4","2","3","3",21015
"40","1122","1","13B213","03","40033","3","1","0","02","3","2","3","2","3","4","3","3","2","2","3","6","4","3","1",21015
"40","1122","1","13B213","03","40033","1","1","0","01","2","1","2","1","2","2","2","2","1","1","3","6","3","1","1",10508
"40","1122","1","13B213","03","40033","4","1","0","01","4","4","4","4","4","4","2","3","1","2","2","6","4","3","3",10508
"40","1122","4","12A218","03","40082","1","1","0","02","4","2","3","3","3","4","2","2","1","2","3","6","3","3","3",20999
"40","1122","4","12A218","03","40082","3","1","0","01","3","3","3","3","4","3","2","3","1","1","2","3","2","2","2",10499
"40","1122","4","12A218","03","40082","2","1","0","02","3","2","3","2","4","3","2","2","2","2","3","5","3","3","1",20999
"40","1122","4","12A218","03","40082","4","1","0","01","3","2","3","2","2","2","2","2","1","1","3","6","2","3","2",20999
"40","1122","5","12A207","03","40106","3","1","0","01","3","3","3","3","4","3","2","2","2","2","3","4","3","3","3",16264
"40","1122","5","12A207","03","40106","2","1","1","01","2","2","2","2","2","2","2","2","1","1","2","3","2","2","2",8132
"40","1122","7","12A205","03","40170","2","1","0","01","2","2","2","2","4","3","1","3","1","2","3","5","2","3","3",10329
"40","1122","7","12A205","03","40170","1","1","0","01","2","3","3","3","4","3","1","2","1","1","2","6","3","3","1",20658
"40","1122","7","12A205","03","40170","4","1","0","01","2","2","2","2","4","4","2","2","1","3","3","4","4","3","3",10329
"40","1122","7","12A205","03","40170","3","1","0","01","3","3","3","3","4","4","2","2","1","1","3","4","3","2","3",10329
"40","1122","2","11B212","03","40192","1","1","1","01","2","2","3","2","4","2","1","2","1","1","2","6","1","3","1",15462
"40","1122","2","11B212","03","40192","2","1","0","01","3","2","3","2","3","3","2","2","2","1","3","5","3","3","3",15462
"40","1122","2","11B212","03","40192","3","1","0","03","3","3","4","3","4","5","2","2","2","1","3","6","3","1","1",30924
"40","1122","2","11B212","03","40192","4","1","0","01","3","4","3","2","3","2","2","3","2","2","3","6","3","3","3",7731
"40","1122","3","12B211","03","40249","1","1","0","01","3","2","3","2","4","3","2","2","1","1","2","6","3","2","3",16204
"40","1122","3","12B211","03","40249","3","1","0","01","2","1","2","3","1","2","1","2","1","1","3","5","2","1","1",8102
"40","1122","3","12B211","03","40249","4","1","0","01","4","2","3","2","2","3","3","2","2","1","2","6","3","3","3",16204
"40","1122","3","12B211","03","40249","2","1","0","01","3","2","3","2","3","3","2","2","1","1","3","4","1","2","2",16204
"40","1122","6","13A206","03","40283","4","1","0","01","4","3","3","3","3","4","2","2","2","2","3","6","2","3","3",22829
"40","1122","6","13A206","03","40283","2","1","0","01","3","2","3","2","3","3","1","2","1","1","3","4","2","3","2",11415
"40","1122","6","13A206","03","40283","3","1","0","01","3","3","3","3","4","3","2","2","2","2","3","4","2","3","3",11415
"40","1122","2","13B212","03","40304","4","1","0","01","3","2","3","2","2","2","1","1","1","1","1","6","1","1","2",31314
"40","1122","2","13B212","03","40304","1","1","0","01","4","4","4","4","4","4","3","3","2","2","3","6","2","3","3",10438
"40","1122","2","13B212","03","40304","3","1","0","04","3","3","3","3","4","4","2","2","2","2","3","4","3","3","3",41752
"40","1122","2","13B212","03","40304","2","1","0","04","3","3","3","3","4","2","3","2","2","2","3","6","2","3","3",41752
"40","1122","6","11A206","03","40307","2","1","0","01","3","2","3","2","2","2","2","1","2","1","2","6","1","3","2",16754
"40","1122","6","11A206","03","40307","3","1","0","01","3","4","4","4","4","4","3","2","2","2","3","6","3","2","2",25131
"40","1122","6","11A206","03","40307","4","1","0","01","3","2","3","2","2","2","2","2","2","1","3","6","3","3","3",41885
"28","1122","1","11B213","04","40005","1","1","0","02","3","3","3","3","4","4","2","3","2","2","4","6","4","3","3",14629
"28","1122","1","11B213","04","40005","4","1","0","01","3","2","3","3","2","3","2","3","2","1","2","3","2","3","1",14629
"28","1122","1","11B213","04","40005","3","1","0","02","2","5","2","2","5","5","3","3","2","2","5","6","5","3","3",21943
"28","1122","5","11A207","04","40011","3","1","0","02","3","3","3","3","5","3","2","3","2","1","3","4","3","3","2",22059
"28","1122","5","11A207","04","40011","1","1","0","01","3","2","3","2","3","3","3","3","2","2","3","3","3","3","3",22059
"28","1122","5","11A207","04","40011","2","1","0","03","2","2","4","3","4","3","3","3","2","2","3","2","2","3","3",66178
"28","1122","5","11A207","04","40011","4","1","0","02","4","3","3","3","4","3","3","3","2","2","5","4","6","3","3",22059
"28","1122","8","11A204","04","40085","3","1","0","01","3","3","2","2","3","3","3","3","2","2","2","4","3","3","3",36674
"28","1122","8","11A204","04","40085","1","1","0","11","3","4","4","3","3","4","3","2","2","2","4","5","3","3","3",58678
"28","1122","8","11A204","04","40085","4","1","0","01","3","1","3","1","3","1","1","3","1","2","2","3","1","3","3",7335
"28","1122","8","11A204","04","40085","2","1","0","01","4","3","4","3","3","3","3","3","2","2","4","6","2","3","3",7335
"28","1122","6","12A206","04","40087","3","1","0","01","3","3","3","3","3","3","3","3","2","2","3","3","2","3","3",12773
"28","1122","7","12A205","04","40116","4","1","0","03","5","5","5","4","5","4","3","3","2","2","5","6","4","3","3",32522
"28","1122","7","12A205","04","40116","1","1","0","01","3","3","4","3","5","4","3","3","2","2","3","6","4","3","3",40652
"28","1122","7","12A205","04","40116","2","1","0","01","3","3","3","3","4","4","2","3","1","2","3","6","2","3","3",8130
"28","1122","7","12A205","04","40116","3","1","2","01","2","2","2","2","3","2","1","3","1","2","2","3","3","3","1",8130
"28","1122","4","11A218","04","40136","3","1","0","01","3","3","3","3","4","5","3","3","2","2","4","6","4","3","3",14844
"28","1122","4","11A218","04","40136","4","1","0","02","3","2","3","2","4","4","3","3","2","2","3","6","4","3","3",22266
"28","1122","4","11A218","04","40136","1","1","0","03","4","3","4","3","5","3","3","3","2","1","3","6","5","3","3",14844
"28","1122","4","11A218","04","40136","2","1","0","02","4","3","3","3","4","4","3","3","2","2","3","4","4","3","3",22266
"28","1122","7","11A205","04","40139","2","1","0","01","3","3","3","3","3","3","1","2","1","1","3","5","3","3","2",7681
"28","1122","7","11A205","04","40139","4","1","0","02","3","3","3","3","3","3","3","3","2","2","3","5","3","3","3",15363
"28","1122","7","11A205","04","40139","1","1","0","02","3","2","3","3","3","3","2","3","2","2","3","4","4","3","3",23044
"28","1122","2","12B212","04","40191","2","1","0","01","4","4","4","4","4","4","3","3","2","1","3","6","4","2","1",8827
"28","1122","2","12B212","04","40191","4","1","0","02","4","3","3","4","4","5","3","3","2","1","3","6","5","3","2",17654
"28","1122","2","12B212","04","40191","1","1","0","02","3","4","3","3","3","3","3","3","2","1","2","4","3","3","3",17654
"28","1122","3","13B211","04","40194","2","1","0","01","3","3","3","2","5","4","2","3","1","1","3","5","4","2","1",29792
"28","1122","3","13B211","04","40194","4","1","0","01","4","4","4","4","4","2","3","3","2","2","4","5","2","3","3",19862
"28","1122","3","13B211","04","40194","1","1","0","02","4","4","3","3","4","5","3","3","2","2","5","6","1","3","3",19862
"28","1122","3","11B211","04","40221","3","1","0","02","3","3","4","3","4","5","3","3","2","2","3","6","4","3","3",17096
"28","1122","3","11B211","04","40221","2","1","0","01","3","3","3","3","4","4","3","3","2","2","3","6","3","3","3",25644
"28","1122","3","11B211","04","40221","1","1","0","02","4","2","3","3","4","4","3","3","2","2","3","6","3","3","3",25644
"28","1122","3","11B211","04","40221","4","1","0","01","3","3","3","3","3","3","3","3","2","2","3","4","4","3","3",8548
"17","1122","1","13B213","05","40007","1","1","0","01","4","3","4","3","5","5","3","3","2","2","4","6","4","3","3",23809
"17","1122","1","13B213","05","40007","4","1","0","04","2","1","2","1","4","3","1","1","1","1","1","4","1","1","1",47618
"17","1122","5","11A207","05","40013","4","1","0","02","3","2","3","2","4","4","2","2","2","2","3","4","4","3","2",16241
"17","1122","5","11A207","05","40013","3","1","0","04","4","4","4","3","4","4","3","3","2","2","4","6","3","3","2",32482
"17","1122","5","11A207","05","40013","2","1","0","02","4","2","4","3","5","2","3","3","2","2","3","4","3","3","2",16241
"17","1122","5","11A207","05","40013","1","1","0","03","3","3","3","3","4","4","2","3","2","2","3","4","3","3","3",24361
"17","1122","4","13A218","05","40028","4","1","0","01","3","3","3","3","4","3","3","3","2","1","3","5","3","3","3",21424
"17","1122","4","13A218","05","40028","1","1","0","02","2","2","2","3","4","3","1","2","1","1","2","4","3","2","1",21424
"17","1122","4","13A218","05","40028","3","1","0","01","4","4","4","4","3","3","3","3","2","2","3","4","3","3","3",21424
"17","1122","1","11B213","05","40039","3","1","0","02","2","2","2","2","4","3","1","2","1","2","3","5","2","3","2",26444
"17","1122","1","11B213","05","40039","1","1","0","02","1","2","3","3","3","2","1","2","1","2","2","4","3","1","3",17629
"17","1122","1","11B213","05","40039","4","1","0","02","3","3","3","2","2","2","1","1","1","2","2","5","2","1","1",17629
"17","1122","5","12A207","05","40040","2","1","0","01","4","4","4","4","4","3","3","3","2","2","3","4","3","2","2",15666
"17","1122","5","12A207","05","40040","1","1","0","02","1","1","1","1","2","3","1","1","1","1","3","4","2","1","1",15666
"17","1122","5","12A207","05","40040","4","1","0","01","4","4","4","4","4","4","3","3","2","2","4","4","3","3","3",7833
"17","1122","8","11A204","05","40068","3","1","0","02","3","2","3","3","4","3","2","3","2","2","3","5","3","3","3",31725
"17","1122","8","11A204","05","40068","4","1","0","01","3","3","2","2","3","3","1","2","2","1","3","3","3","1","2",23793
"17","1122","8","11A204","05","40068","2","1","0","02","3","4","3","3","4","3","2","3","2","2","3","5","3","3","3",15862
"17","1122","8","11A204","05","40068","1","1","0","02","2","2","2","2","4","3","2","2","2","2","3","3","3","3","3",23793
"17","1122","8","12A204","05","40069","4","1","0","02","3","3","3","3","3","3","3","3","2","2","4","5","3","3","3",33199
"17","1122","8","12A204","05","40069","1","1","0","02","3","3","3","3","4","2","3","3","2","3","3","4","2","3","3",24899
"17","1122","8","12A204","05","40069","2","1","0","01","2","3","2","3","4","3","1","2","1","1","3","5","2","2","1",24899
"17","1122","8","12A204","05","40069","3","1","0","02","3","3","3","3","3","3","2","3","2","2","3","4","3","3","3",24899
"17","1122","4","11A218","05","40129","3","1","0","01","2","2","2","2","3","4","1","2","1","1","3","4","2","3","2",17601
"17","1122","4","11A218","05","40129","1","1","0","01","3","2","3","2","4","3","3","3","2","2","4","6","3","3","3",17601
"17","1122","4","11A218","05","40129","4","1","0","01","3","3","3","3","3","4","3","3","2","2","4","4","2","3","3",17601
"17","1122","4","11A218","05","40129","2","1","0","01","4","4","4","4","4","4","3","3","2","2","4","6","1","3","3",44001
"17","1122","3","12B211","05","40191","1","1","0","01","3","2","3","3","3","3","3","3","2","2","3","4","2","3","3",33001
"17","1122","3","12B211","05","40191","2","1","0","01","3","3","3","3","3","3","2","2","1","2","3","5","2","3","3",16500
"17","1122","3","12B211","05","40191","4","1","0","01","3","2","2","2","3","2","2","2","1","1","2","4","2","2","3",16500
"17","1122","3","12B211","05","40191","3","1","0","01","3","3","3","3","4","4","1","2","1","2","3","4","3","3","3",8250
"17","1122","7","12A205","05","40231","4","1","0","01","3","3","3","3","3","4","2","2","1","1","3","6","2","3","3",24191
"17","1122","7","12A205","05","40231","3","1","0","01","2","2","2","2","4","3","1","1","1","1","2","4","3","2","3",16127
"17","1122","7","12A205","05","40231","2","1","0","03","2","2","3","2","3","2","3","1","2","2","2","1","1","2","3",24191
"17","1122","7","12A205","05","40231","1","1","0","01","2","2","2","2","2","2","1","1","1","1","2","4","2","2","3",16127
"17","1122","2","12B212","05","40323","1","1","0","01","4","4","4","4","5","5","3","3","2","2","5","6","4","3","3",9407
"17","1122","2","12B212","05","40323","3","1","0","01","3","2","3","2","3","2","2","2","1","1","2","4","3","3","1",9407
"17","1122","2","12B212","05","40323","2","1","0","06","3","3","3","3","3","4","1","2","1","1","2","6","3","3","3",56445
"17","1122","6","11A206","05","40362","3","1","0","02","2","2","2","2","3","2","1","1","1","1","3","4","3","3","3",15849
"17","1122","6","11A206","05","40362","1","1","0","02","3","2","3","3","2","3","3","3","2","2","4","6","2","3","1",15849
"17","1122","6","11A206","05","40362","4","1","0","01","2","3","2","2","2","3","2","3","2","2","3","6","1","3","3",15849
"17","1122","6","11A206","05","40362","2","1","0","01","2","3","3","2","2","3","1","2","2","2","4","5","2","3","3",23774
"17","1122","6","12A206","05","40389","2","1","0","02","3","3","3","3","3","3","1","2","2","2","3","3","3","3","3",16703
"17","1122","6","12A206","05","40389","3","1","0","01","3","3","3","3","3","3","2","2","2","2","2","5","3","3","3",33406
"17","1122","6","12A206","05","40389","1","1","0","01","4","3","4","3","4","4","3","3","2","2","4","5","3","3","3",16703
"17","1122","6","12A206","05","40389","4","1","0","01","3","4","3","4","4","3","3","3","2","2","3","5","3","3","3",16703
"17","1122","2","12B212","05","40419","2","1","0","01","3","3","3","3","4","3","3","3","2","2","3","4","3","3","3",26962
"17","1122","2","12B212","05","40419","4","1","0","01","2","2","2","2","4","3","1","2","3","1","2","4","2","3","3",8987
"17","1122","2","12B212","05","40419","1","1","0","01","2","3","2","2","4","3","1","2","1","1","2","4","2","2","1",35950
"33","1122","4","11A218","06","40063","3","1","0","01","2","3","3","2","4","2","1","1","1","2","2","4","2","3","1",14584
"33","1122","4","11A218","06","40063","1","1","0","01","3","2","3","2","2","3","1","2","1","1","3","4","3","3","3",7292
"33","1122","4","11A218","06","40063","4","1","0","01","3","2","3","2","3","2","2","2","1","1","3","4","3","3","3",7292
"33","1122","4","11A218","06","40063","2","1","0","01","4","3","3","2","4","3","2","3","2","1","3","4","2","3","3",14584
"33","1122","8","13A204","06","40066","2","1","0","01","1","3","2","3","3","2","1","1","1","1","2","4","2","2","1",12254
"33","1122","8","13A204","06","40066","3","1","0","01","2","3","2","3","3","3","1","2","1","1","3","6","2","3","1",12254
"33","1122","8","13A204","06","40066","1","1","0","01","2","2","2","2","2","3","1","1","1","1","2","4","2","1","3",12254
"33","1122","8","13A204","06","40066","4","1","0","02","2","3","2","3","3","3","1","2","1","1","3","4","3","3","2",24507
"33","1122","5","13A207","06","40077","1","1","0","01","4","3","4","3","4","2","3","3","2","1","2","5","2","1","3",9005
"33","1122","5","13A207","06","40077","3","1","0","02","3","2","3","2","4","3","1","3","1","1","2","4","2","1","1",18010
"33","1122","5","13A207","06","40077","4","1","0","01","4","2","4","4","4","3","3","3","2","2","3","3","3","3","3",18010
"33","1122","8","11A204","06","40130","4","1","0","01","2","2","2","3","3","3","2","3","2","2","3","6","2","3","2",20898
"33","1122","8","11A204","06","40130","1","1","0","01","2","3","3","2","4","3","1","2","1","2","3","6","2","3","3",13932
"33","1122","8","11A204","06","40130","3","1","0","02","3","2","3","3","4","3","2","2","2","2","2","4","2","3","3",13932
"33","1122","8","11A204","06","40130","2","1","0","01","4","4","4","4","5","3","3","3","2","2","4","6","4","3","3",6966
"33","1122","1","12B213","06","40131","2","1","0","01","4","3","4","3","4","4","3","3","2","2","2","6","4","3","3",8737
"33","1122","1","12B213","06","40131","4","1","0","01","4","4","4","4","5","4","3","3","2","2","4","6","4","3","3",8737
"33","1122","1","12B213","06","40131","1","1","0","02","2","2","2","2","4","2","1","2","2","2","2","6","2","3","3",26211
"33","1122","1","12B213","06","40131","3","1","0","01","4","3","4","3","5","3","3","3","2","2","4","6","3","3","3",17474
"33","1122","5","11A207","06","40136","1","1","0","01","2","2","2","2","4","3","1","1","1","1","2","5","3","2","3",9841
"33","1122","5","11A207","06","40136","2","1","0","04","2","2","2","2","4","3","1","2","1","1","3","4","2","2","2",39365
"33","1122","5","11A207","06","40136","4","1","0","01","4","4","4","4","4","4","3","3","2","2","4","4","3","3","3",29523
"33","1122","5","11A207","06","40136","3","1","0","01","4","2","4","2","4","4","2","3","2","2","2","6","3","3","3",9841
"33","1122","2","12B212","06","40190","4","1","0","01","4","2","4","2","4","3","2","3","2","2","2","4","2","3","3",8490
"33","1122","2","12B212","06","40190","3","1","0","01","4","4","4","4","4","4","3","3","2","2","4","6","3","3","3",16979
"33","1122","2","12B212","06","40190","1","1","0","02","2","3","2","2","3","2","1","1","1","1","3","4","2","3","3",16979
"33","1122","2","12B212","06","40190","2","1","0","01","2","3","3","2","4","3","1","2","1","1","3","4","2","3","2",16979
"33","1122","3","13B211","06","40193","2","1","0","01","3","2","3","3","3","3","2","2","2","2","3","6","3","3","3",11677
"33","1122","3","13B211","06","40193","4","1","0","01","3","2","3","2","3","3","1","2","2","2","2","4","3","3","2",46709
"33","1122","3","13B211","06","40193","3","1","0","01","2","2","2","2","4","3","1","1","1","1","3","6","2","1","2",11677
"33","1122","3","13B211","06","40193","1","1","0","02","4","2","3","2","4","3","2","3","2","2","3","6","3","3","3",23355
"33","1122","7","12A205","06","40194","3","1","0","01","2","3","2","3","4","3","1","2","1","2","2","6","3","3","3",5398
"33","1122","7","12A205","06","40194","1","1","0","01","3","3","3","3","4","4","3","3","2","2","3","6","3","3","3",5398
"33","1122","7","12A205","06","40194","4","1","0","01","2","2","3","2","3","3","1","1","1","1","2","4","2","3","2",5398
"33","1122","7","11A205","06","40200","1","1","0","01","2","2","2","2","3","3","1","2","1","1","3","6","2","3","3",11854
