cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
"21","0322","004","2","410-5","0205347","21","12B202","02","40079","0211","2","1","0","00","2022-03-03","00","2022-03-11","1","-","-","03","1","","","01","01","-","03","00","00",""
"21","0322","004","2","410-5","0205347","21","12B202","02","40079","0141","1","1","0","00","2022-03-03","00","2022-03-11","1","-","-","04","1","","","01","01","-","02","02","00",""
"21","0322","004","2","410-5","0205347","21","12B202","02","40079","0045","3","1","0","03","2022-03-16","03","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","6","230-6","0204055","21","12B196","02","40086","0054","2","1","0","00","2022-03-15","00","2022-03-18","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0322","004","6","230-6","0204055","21","12B196","02","40086","0077","3","1","0","03","2022-03-18","03","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","6","230-6","0204055","21","12B196","02","40086","0016","4","1","1","00","2022-03-12","00","2022-03-14","1","-","-","03","1","","","01","01","-","03","00","00",""
"21","0322","004","6","230-6","0204055","21","12B196","02","40086","0027","1","1","0","02","2022-03-18","02","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","4","640-2","0206336","21","11A208","02","40171","0093","1","1","0","00","2022-03-12","00","2022-03-14","1","-","-","05","1","","","01","02","-","05","00","00",""
"21","0322","004","4","640-2","0206336","21","11A208","02","40171","0170","3","1","0","00","2022-03-08","00","2022-03-11","1","-","-","03","1","","","01","01","-","03","00","00",""
"21","0322","004","4","640-2","0206336","21","11A208","02","40171","0210","4","1","1","00","2022-03-09","00","2022-03-11","1","-","-","03","1","","","03","01","-","03","00","00",""
"21","0322","004","4","640-2","0206336","21","11A208","02","40171","0044","2","1","0","00","2022-03-07","00","2022-03-11","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0322","004","4","571-A","0206101","21","13A208","02","40173","0029","4","1","0","05","2022-03-18","05","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","4","571-A","0206101","21","13A208","02","40173","0083","2","1","0","00","2022-03-07","00","2022-03-11","1","-","-","05","1","","","02","02","-","05","00","00",""
"21","0322","004","4","571-A","0206101","21","13A208","02","40173","0098","1","1","0","06","2022-03-14","06","2022-03-14","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","4","571-A","0206101","21","13A208","02","40173","0053","3","1","0","07","2022-03-18","07","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","1","650-6","0206417","21","11B203","02","40177","0165","4","1","0","00","2022-03-02","00","2022-03-11","1","-","-","04","1","","","01","01","-","04","00","00",""
"21","0322","004","1","650-6","0206417","21","11B203","02","40177","0024","3","1","0","13","2022-03-18","13","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","1","650-6","0206417","21","11B203","02","40177","0149","1","1","0","14","2022-03-13","14","2022-03-22","1","-","-","04","1","","","02","03","-","04","00","00",""
"21","0322","004","1","650-6","0206417","21","11B203","02","40177","0073","2","1","0","00","2022-03-02","00","2022-03-11","1","-","-","02","1","","","02","02","-","02","00","00",""
"21","0322","004","1","719-0","0206734","21","13B203","02","40243","0097","4","1","0","03","2022-03-19","03","2022-03-21","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","1","719-0","0206734","21","13B203","02","40243","0006","1","1","0","00","2022-03-03","00","2022-03-11","1","-","-","04","1","","","01","02","-","04","00","00",""
"21","0322","004","1","719-0","0206734","21","13B203","02","40243","0037","2","1","0","00","2022-03-03","00","2022-03-11","1","-","-","04","1","","","02","02","-","04","00","00",""
"21","0322","004","1","719-0","0206734","21","13B203","02","40243","0063","3","1","0","00","2022-03-03","00","2022-03-11","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0322","004","5","307-5","0204412","21","12B197","02","40249","0120","4","1","0","06","2022-03-16","06","2022-03-16","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","5","307-5","0204412","21","12B197","02","40249","0033","2","1","0","02","2022-03-16","02","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","5","307-5","0204412","21","12B197","02","40249","0082","3","1","1","00","2022-03-13","00","2022-03-14","2","-","-","02","1","","","02","01","-","02","00","00",""
"21","0322","004","5","307-5","0204412","21","12B197","02","40249","0004","1","1","0","00","2022-03-13","00","2022-03-14","2","-","-","04","1","","","02","02","-","04","00","00",""
"21","0322","004","8","704-4","0206633","21","12B194","02","40271","0161","3","1","1","00","2022-03-02","00","2022-03-11","1","-","-","05","1","","","03","03","-","05","00","00",""
"21","0322","004","8","704-4","0206633","21","12B194","02","40271","0112","1","1","0","00","2022-03-02","00","2022-03-11","1","-","-","09","1","","","02","02","-","07","02","00",""
"21","0322","004","8","704-4","0206633","21","12B194","02","40271","0153","2","1","1","00","2022-03-05","00","2022-03-11","1","-","-","06","1","","","01","01","-","06","00","00",""
"21","0322","004","8","704-4","0206633","21","12B194","02","40271","0028","4","1","0","00","2022-03-13","00","2022-03-14","1","-","-","02","1","","","01","01","-","02","00","00",""
"21","0322","004","8","321-5","0204540","21","11B194","02","40272","0073","4","1","0","10","2022-03-16","10","2022-03-17","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","8","321-5","0204540","21","11B194","02","40272","0063","3","1","0","07","2022-03-16","07","2022-03-17","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","8","321-5","0204540","21","11B194","02","40272","0004","1","1","0","00","2022-03-01","00","2022-03-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"21","0322","004","8","321-5","0204540","21","11B194","02","40272","0042","2","1","0","00","2022-03-04","00","2022-03-11","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0322","004","3","427-0","0205424","21","11B201","02","40298","0103","4","1","0","00","2022-03-13","00","2022-03-14","1","-","-","07","1","","","04","04","-","07","00","00",""
"21","0322","004","3","427-0","0205424","21","11B201","02","40298","0003","2","1","0","00","2022-03-09","00","2022-03-11","1","-","-","01"," ","","","01","01","-","01","00","02",""
"21","0322","004","3","427-0","0205424","21","11B201","02","40298","0061","1","1","0","00","2022-03-09","00","2022-03-11","1","-","-","03","1","","","02","02","-","03","00","00",""
"21","0322","004","3","427-0","0205424","21","11B201","02","40298","0032","3","1","0","00","2022-03-09","00","2022-03-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"21","0322","004","3","366-2","0204929","21","12B201","02","40302","0015","1","1","0","00","2022-03-14","00","2022-03-16","2","-","-","04","1","","","03","03","-","04","00","01",""
"21","0322","004","3","366-2","0204929","21","12B201","02","40302","0029","2","1","0","00","2022-03-08","00","2022-03-11","1","-","-","04","1","","","01","01","-","04","00","00",""
"21","0322","004","3","366-2","0204929","21","12B201","02","40302","0067","3","1","0","02","2022-03-16","02","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","3","366-2","0204929","21","12B201","02","40302","0100","4","1","0","01","2022-03-18","01","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","7","149-2","0203631","21","11B195","02","40371","0076","3","1","0","07","2022-03-16","07","2022-03-17","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","7","149-2","0203631","21","11B195","02","40371","0048","2","1","0","00","2022-03-10","00","2022-03-11","1","-","-","06","1","","","05","05","-","06","00","00",""
"21","0322","004","7","149-2","0203631","21","11B195","02","40371","0021","1","1","0","00","2022-03-05","00","2022-03-11","1","-","-","03","1","","","01","01","-","03","00","00",""
"21","0322","004","7","149-2","0203631","21","11B195","02","40371","0099","4","1","0","06","2022-03-16","06","2022-03-17","1","-","-",""," ","","","","","-","","","",""
"21","0322","004","7","755-7","0207486","21","13B195","02","40374","0375","4","1","0","00","2022-03-06","00","2022-03-11","1","-","-","04","1","","","02","02","-","04","00","00",""
"21","0322","004","7","755-7","0207486","21","13B195","02","40374","0271","3","1","0","00","2022-03-06","00","2022-03-11","1","-","-","03","1","","","02","02","-","03","00","00",""
"21","0322","004","7","755-7","0207486","21","13B195","02","40374","0057","1","1","0","00","2022-03-11","00","2022-03-14","1","-","-","04","1","","","02","03","-","04","00","00",""
"21","0322","004","7","755-7","0207486","21","13B195","02","40374","0162","2","1","0","07","2022-03-16","07","2022-03-17","1","-","-",""," ","","","","","-","","","",""
"40","0322","003","3","201-7","0300052","40","12B201","03","40029","0071","1","1","0","00","2022-03-02","00","2022-03-02","2","-","-","04","1","","","01","01","-","04","00","00",""
"40","0322","003","3","201-7","0300052","40","12B201","03","40029","0003","3","1","0","00","2022-03-12","00","2022-03-14","2","-","-","05","1","","","02","02","-","05","00","00",""
"40","0322","003","3","201-7","0300052","40","12B201","03","40029","0023","4","1","0","00","2022-03-02","00","2022-03-02","2","-","-","02","1","","","01","01","-","02","00","00",""
"40","0322","003","3","201-7","0300052","40","12B201","03","40029","0041","2","1","0","00","2022-03-11","00","2022-03-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"40","0322","003","2","380-A","0300446","40","13B202","03","40072","0129","2","1","0","00","2022-03-09","00","2022-03-09","1","-","-","04","1","","","01","01","-","04","00","00",""
"40","0322","003","2","380-A","0300446","40","13B202","03","40072","0139","4","1","0","03","2022-03-18","03","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"40","0322","003","2","380-A","0300446","40","13B202","03","40072","0134","1","1","0","00","2022-03-02","00","2022-03-02","1","-","-","03","1","","","02","02","-","03","00","00",""
"40","0322","003","2","380-A","0300446","40","13B202","03","40072","0061","3","1","0","03","2022-03-18","03","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"40","0322","003","2","319-5","0300294","40","11B202","03","40126","0122","2","1","0","00","2022-03-02","00","2022-03-02","2","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","2","319-5","0300294","40","11B202","03","40126","0033","3","1","0","00","2022-03-14","00","2022-03-14","1","-","-","02","1","","","02","02","-","02","00","00",""
"40","0322","003","2","319-5","0300294","40","11B202","03","40126","0117","4","1","0","02","2022-03-18","02","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"40","0322","003","2","319-5","0300294","40","11B202","03","40126","0055","1","1","0","00","2022-03-07","00","2022-03-07","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","6","330-1","0300320","40","12B196","03","40129","0006","1","1","0","00","2022-03-03","00","2022-03-14","1","-","-","04","1","","","01","02","-","04","00","00",""
"40","0322","003","6","330-1","0300320","40","12B196","03","40129","0024","3","1","1","00","2022-03-08","00","2022-03-10","1","-","-","03","1","","","04","03","-","02","01","00",""
"40","0322","003","6","330-1","0300320","40","12B196","03","40129","0087","4","1","0","00","2022-03-03","00","2022-03-03","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0322","003","6","330-1","0300320","40","12B196","03","40129","0062","2","1","0","00","2022-03-03","00","2022-03-03","1","-","-","04","1","","","01","01","-","04","00","00",""
"40","0322","003","1","335-4","0300343","40","13B203","03","40180","0120","2","1","0","00","2022-03-09","00","2022-03-09","1","-","-","03","1","","","01","01","-","03","00","00",""
"40","0322","003","1","335-4","0300343","40","13B203","03","40180","0005","4","1","0","00","2022-03-03","00","2022-03-03","1","-","-","06","1","","","01","03","-","06","00","00",""
"40","0322","003","1","335-4","0300343","40","13B203","03","40180","0124","3","1","0","00","2022-03-08","00","2022-03-08","1","-","-","02","1","","","01","02","-","02","00","00",""
"40","0322","003","1","335-4","0300343","40","13B203","03","40180","0107","1","1","0","09","2022-03-18","09","2022-03-18","1","-","-",""," ","","","","","-","","","",""
"40","0322","003","8","335-4","0300337","40","12B194","03","40208","0028","2","1","0","00","2022-03-07","00","2022-03-07","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","8","335-4","0300337","40","12B194","03","40208","0003","1","1","0","00","2022-03-10","00","2022-03-10","1","-","-","03","1","","","02","02","-","03","00","00",""
"40","0322","003","8","335-4","0300337","40","12B194","03","40208","0075","4","1","1","00","2022-03-01","00","2022-03-01","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","8","335-4","0300337","40","12B194","03","40208","0053","3","1","0","00","2022-03-01","00","2022-03-01","2","-","-","02","1","","","02","02","-","02","00","00",""
"40","0322","003","5","304-9","0300209","40","11B197","03","40241","0134","4","1","0","00","2022-03-18","00","2022-03-18","1","-","-","01"," ","","","04","04","-","01","00","00",""
"40","0322","003","5","304-9","0300209","40","11B197","03","40241","0137","2","1","0","00","2022-03-11","00","2022-03-11","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0322","003","5","304-9","0300209","40","11B197","03","40241","0032","3","1","0","00","2022-03-15","00","2022-03-15","1","-","-","05","1","","","01","01","-","05","00","00",""
"40","0322","003","5","304-9","0300209","40","11B197","03","40241","0094","1","1","0","00","2022-03-04","00","2022-03-16","1","-","-","02","1","","","01","02","-","02","00","00",""
"40","0322","003","4","212-5","0300094","40","12A208","03","40274","0111","3","1","0","00","2022-03-08","00","2022-03-08","1","-","-","03","1","","","02","02","-","03","00","00",""
"40","0322","003","4","212-5","0300094","40","12A208","03","40274","0104","1","1","0","00","2022-03-04","00","2022-03-04","1","-","-","08","1","","","01","01","-","08","00","00",""
"40","0322","003","4","212-5","0300094","40","12A208","03","40274","0116","4","1","0","00","2022-03-04","00","2022-03-04","1","-","-","04","1","","","01","02","-","04","00","00",""
"40","0322","003","4","212-5","0300094","40","12A208","03","40274","0004","2","1","0","00","2022-03-04","00","2022-03-04","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0322","003","7","394-1","0300493","40","11B195","03","40293","0079","2","1","0","00","2022-03-07","00","2022-03-07","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","7","394-1","0300493","40","11B195","03","40293","0001","4","1","0","00","2022-03-16","00","2022-03-16","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0322","003","7","394-1","0300493","40","11B195","03","40293","0042","1","1","0","00","2022-03-01","00","2022-03-01","2","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0322","003","7","394-1","0300493","40","11B195","03","40293","0141","3","1","0","00","2022-03-07","00","2022-03-07","1","-","-","04","1","","","01","01","-","04","00","00",""
"40","0322","003","7","307-2","0300238","40","13B195","03","40347","0105","2","1","0","00","2022-03-07","00","2022-03-07","1","-","-","03","1","","","01","01","-","03","00","00",""
"40","0322","003","7","307-2","0300238","40","13B195","03","40347","0068","1","1","0","00","2022-03-04","00","2022-03-07","1","-","-","02","1","","","01","02","-","02","00","00",""
"40","0322","003","7","307-2","0300238","40","13B195","03","40347","0012","3","1","0","00","2022-03-09","00","2022-03-09","1","-","-","03","1","","","01","01","-","03","00","00",""
"40","0322","003","7","307-2","0300238","40","13B195","03","40347","0037","4","1","0","00","2022-03-15","00","2022-03-15","1","-","-","04","1","","","02","02","-","04","00","00",""
"28","0322","002","6","182-A","0400449","28","13B196","04","40048","0009","2","1","0","00","2022-03-07","00","2022-03-09","2","-","-","02","1","","","01","01","-","02","00","00",""
"28","0322","002","6","182-A","0400449","28","13B196","04","40048","0058","4","1","2","00","2022-03-07","00","2022-03-09","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0322","002","6","182-A","0400449","28","13B196","04","40048","0090","1","1","0","14","2022-03-02","14","2022-03-18","2","-","-","03","1","","","02","03","-","03","00","00",""
"28","0322","002","6","182-A","0400449","28","13B196","04","40048","0035","3","1","0","00","2022-03-01","00","2022-03-02","2","-","-","02","1","","","01","01","-","02","00","00",""
"28","0322","002","2","004-1","0400010","28","12B202","04","40123","0106","1","1","0","00","2022-03-09","00","2022-03-11","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0322","002","2","004-1","0400010","28","12B202","04","40123","0026","4","1","0","00","2022-03-11","00","2022-03-15","2","-","-","03","1","","","02","02","-","03","00","00",""
"28","0322","002","2","004-1","0400010","28","12B202","04","40123","0044","2","1","0","00","2022-03-03","00","2022-03-09","2","-","-","04","1","","","02","04","-","04","00","00",""
"28","0322","002","2","004-1","0400010","28","12B202","04","40123","0069","3","1","0","00","2022-03-04","00","2022-03-07","2","-","-","02","1","","","01","01","-","02","00","00",""
"28","0322","002","4","199-5","0400537","28","11A208","04","40148","0027","1","1","0","00","2022-03-01","00","2022-03-02","2","-","-","02","1","","","02","02","-","02","00","00",""
"28","0322","002","4","199-5","0400537","28","11A208","04","40148","0120","4","1","0","03","2022-03-15","03","2022-03-18","2","-","-",""," ","","","","","-","","","",""
"28","0322","002","4","199-5","0400537","28","11A208","04","40148","0093","3","1","0","00","2022-03-01","00","2022-03-07","2","-","-","05","1","","","02","04","-","05","00","00",""
"28","0322","002","4","199-5","0400537","28","11A208","04","40148","0062","2","1","0","00","2022-03-11","00","2022-03-15","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0322","002","1","189-1","0400466","28","11B203","04","40150","0040","4","1","0","00","2022-03-13","00","2022-03-15","2","-","-","04","1","","","02","01","-","04","00","00",""
"28","0322","002","1","189-1","0400466","28","11B203","04","40150","0029","2","1","0","00","2022-03-16","00","2022-03-17","1","-","-","03","1","","","02","02","-","03","00","00",""
"28","0322","002","1","189-1","0400466","28","11B203","04","40150","0073","1","1","0","00","2022-03-13","00","2022-03-15","2","-","-","03","1","","","01","01","-","03","00","00",""
"28","0322","002","1","189-1","0400466","28","11B203","04","40150","0110","3","1","0","00","2022-03-01","00","2022-03-02","1","-","-","03","1","","","02","02","-","03","00","00",""
"28","0322","002","5","120-9","0400234","28","13B197","04","40188","0049","1","1","0","00","2022-03-02","00","2022-03-07","2","-","-","06","1","","","01","01","-","06","00","00",""
"28","0322","002","5","120-9","0400234","28","13B197","04","40188","0104","4","1","0","00","2022-03-02","00","2022-03-02","1","-","-","02","1","","","01","01","-","02","00","00",""
"28","0322","002","5","120-9","0400234","28","13B197","04","40188","0002","2","1","0","00","2022-03-11","00","2022-03-15","2","-","-","03","1","","","01","01","-","03","00","00",""
"28","0322","002","5","120-9","0400234","28","13B197","04","40188","0075","3","1","0","00","2022-03-02","00","2022-03-02","1","-","-","03","1","","","01","01","-","03","00","00",""
