cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
"21","0522","6","11B198","02","40408","2","1","0","01","2","1","2","1","4","3","1","1","1","1","1","6","4","1","1",12736
"40","0522","1","12A215","03","40046","1","1","0","01","2","3","2","3","4","5","2","3","2","2","3","6","2","3","3",7433
"40","0522","1","12A215","03","40046","4","1","0","01","3","3","4","3","3","4","3","3","2","2","3","5","3","3","3",14866
"40","0522","1","12A215","03","40046","2","1","0","01","4","3","3","3","3","4","3","3","2","2","3","5","4","3","2",22299
"40","0522","4","13B202","03","40072","2","1","0","01","2","2","3","3","4","5","1","3","2","2","2","5","3","3","3",25616
"40","0522","4","13B202","03","40072","1","1","0","02","2","1","3","2","4","3","2","2","1","2","2","6","2","2","2",38424
"40","0522","4","11B202","03","40126","3","1","0","02","3","2","2","3","4","2","2","3","2","2","3","6","2","2","2",14598
"40","0522","4","11B202","03","40126","2","1","0","01","3","3","3","3","4","4","2","3","2","2","3","4","3","3","3",7299
"40","0522","4","11B202","03","40126","4","1","0","01","3","2","3","2","3","4","2","2","2","2","2","3","2","3","3",7299
"40","0522","4","11B202","03","40126","1","1","0","01","4","3","4","3","4","3","3","3","2","2","3","4","3","3","3",7299
"40","0522","8","12B196","03","40129","3","1","1","03","2","2","3","2","3","2","1","2","1","1","2","3","1","3","1",18076
"40","0522","8","12B196","03","40129","2","1","0","01","3","4","3","3","3","3","2","3","2","2","3","6","3","3","3",18076
"40","0522","8","12B196","03","40129","4","1","0","02","4","3","4","3","4","5","2","2","2","2","3","4","2","3","3",36153
"40","0522","8","12B196","03","40129","1","1","0","02","3","2","3","2","3","3","2","2","2","1","2","4","3","3","3",18076
"40","0522","5","12A201","03","40134","4","1","0","02","3","3","2","2","2","2","1","2","1","1","2","5","3","2","1",23090
"40","0522","5","12A201","03","40134","1","1","0","01","3","4","4","3","4","4","2","3","2","2","3","5","2","3","3",46181
"40","0522","5","12A201","03","40134","3","1","0","02","3","2","3","2","3","2","2","2","2","1","2","6","2","3","1",23090
"40","0522","3","13B203","03","40180","2","1","0","01","3","2","2","2","3","2","2","2","1","1","3","6","2","2","2",11699
"40","0522","3","13B203","03","40180","4","1","0","03","3","4","3","3","3","4","2","3","2","2","3","6","3","3","3",35097
"40","0522","7","11B197","03","40241","2","1","0","02","3","3","3","3","4","5","2","3","2","2","3","6","3","3","3",17157
"40","0522","7","11B197","03","40241","4","1","0","04","3","3","3","3","3","3","2","2","2","2","3","6","2","3","3",8578
"40","0522","7","11B197","03","40241","3","1","0","01","2","2","3","2","4","4","2","3","2","2","3","6","3","3","3",25735
"40","0522","7","11B197","03","40241","1","1","0","01","3","3","3","3","3","3","2","2","1","1","2","6","2","2","2",8578
"40","0522","2","12B204","03","40264","4","1","0","01","2","2","3","2","3","2","2","2","1","1","2","3","3","2","2",17368
"40","0522","2","12B204","03","40264","1","1","0","01","3","4","4","3","3","4","2","3","2","2","3","4","3","3","3",26051
"40","0522","2","12B204","03","40264","3","1","0","01","4","4","4","3","3","2","3","2","2","1","2","6","3","3","2",17368
"40","0522","2","12B204","03","40264","2","1","0","02","3","4","3","4","4","4","2","3","2","2","3","6","2","3","3",34735
"40","0522","6","12B198","03","40298","3","1","0","01","4","3","4","3","4","5","2","2","2","2","3","4","4","3","3",7870
"40","0522","6","12B198","03","40298","4","1","1","01","2","1","3","4","4","3","1","1","1","1","2","6","3","1","3",7870
"28","0522","1","11A215","04","40021","2","1","0","01","3","2","3","2","2","2","1","3","2","2","2","4","3","3","1",8576
"28","0522","1","11A215","04","40021","3","1","0","02","4","4","3","2","2","2","3","3","2","2","4","6","3","3","3",17151
"28","0522","1","11A215","04","40021","1","1","0","02","3","3","3","2","3","2","1","2","1","4","2","4","2","3","3",25727
"28","0522","5","11A201","04","40028","4","1","0","03","5","4","3","5","5","5","3","3","2","2","4","6","4","3","3",43922
"28","0522","5","11A201","04","40028","3","1","0","01","4","2","3","2","4","4","3","3","2","2","4","4","4","3","2",29282
"28","0522","8","13B196","04","40048","4","1","2","01","3","3","3","3","4","3","3","2","2","1","3","5","3","3","3",8474
"28","0522","8","13B196","04","40048","1","1","0","02","2","3","2","2","4","4","1","1","1","1","2","6","3","1","1",16948
"28","0522","8","13B196","04","40048","3","1","0","01","3","3","2","3","2","2","1","3","1","1","2","3","2","3","2",8474
"28","0522","8","13B196","04","40048","2","1","0","01","3","2","2","2","2","2","2","3","2","2","2","6","3","1","3",8474
"28","0522","5","13A201","04","40110","2","1","0","02","4","3","4","3","3","3","3","3","2","2","3","5","4","3","3",29564
"28","0522","5","13A201","04","40110","4","1","0","01","4","2","3","2","3","2","3","3","1","2","1","6","3","1","1",19709
"28","0522","5","13A201","04","40110","3","1","0","01","3","3","3","3","2","2","3","3","2","1","2","3","3","3","3",19709
"28","0522","5","13A201","04","40110","1","1","0","02","4","4","4","4","4","4","3","3","2","2","5","6","5","3","3",29564
"28","0522","4","12B202","04","40123","3","1","0","01","2","2","2","2","2","3","1","2","1","1","2","6","4","3","3",10375
"28","0522","4","12B202","04","40123","4","1","0","02","3","3","3","3","4","3","2","3","1","1","4","4","3","3","2",10375
"28","0522","4","12B202","04","40123","2","1","0","02","4","4","4","4","4","3","3","3","2","2","4","3","5","3","3",15563
"28","0522","4","12B202","04","40123","1","1","0","01","3","3","3","3","3","3","2","2","1","1","3","5","3","3","1",5188
"28","0522","1","12A215","04","40132","4","1","0","01","3","3","3","3","4","5","2","2","1","2","4","6","5","3","3",14916
"28","0522","1","12A215","04","40132","1","1","0","01","2","2","2","2","3","2","2","3","1","2","2","6","2","3","1",14916
"28","0522","1","12A215","04","40132","2","1","0","02","3","2","2","2","4","5","3","2","1","2","2","2","3","3","3",14916
"28","0522","1","12A215","04","40132","3","1","0","01","1","2","2","2","2","2","1","1","1","1","1","6","3","2","3",22375
"28","0522","3","11B203","04","40150","4","1","0","01","3","3","3","3","4","3","3","3","2","2","3","4","4","3","3",17800
"28","0522","3","11B203","04","40150","3","1","0","02","3","2","3","3","3","2","3","3","2","2","4","4","3","3","3",26700
"28","0522","3","11B203","04","40150","1","1","0","01","3","3","3","3","3","3","2","3","1","1","1","3","3","2","2",17800
"28","0522","7","13B197","04","40188","4","1","0","01","3","3","4","3","4","4","2","3","2","1","2","6","3","3","3",15803
"28","0522","7","13B197","04","40188","3","1","0","01","4","4","4","3","3","4","2","3","1","1","3","4","2","3","2",23704
"28","0522","7","13B197","04","40188","1","1","0","01","4","4","4","4","3","2","3","3","2","2","5","4","3","3","3",23704
"28","0522","7","11B197","04","40241","4","1","0","01","4","2","4","2","4","4","3","3","2","2","4","6","3","3","3",16481
"28","0522","7","11B197","04","40241","3","1","0","02","3","2","3","3","3","3","1","3","2","1","2","4","2","3","2",16481
"28","0522","7","11B197","04","40241","2","1","0","01","2","2","4","2","4","3","2","3","2","2","3","6","3","3","3",16481
"28","0522","2","11B204","04","40346","2","1","0","02","5","4","4","5","4","4","3","3","2","2","4","6","3","2","3",18022
"28","0522","2","11B204","04","40346","4","1","0","01","3","4","4","3","4","4","3","3","2","2","3","6","5","3","3",18022
"28","0522","2","11B204","04","40346","1","1","0","01","4","3","3","3","4","4","3","3","2","2","3","6","3","3","3",12014
"28","0522","2","11B204","04","40346","3","1","0","02","3","3","4","2","4","2","3","3","2","2","3","1","1","3","3",24029
"28","0522","6","11B198","04","40353","3","1","0","02","3","2","3","2","3","4","2","2","1","1","3","4","4","3","2",15016
"28","0522","6","11B198","04","40353","4","1","0","01","3","2","3","2","4","2","2","2","1","1","2","4","2","3","2",15016
"28","0522","6","11B198","04","40353","2","1","0","01","3","3","3","3","3","3","3","3","2","2","3","6","5","3","3",7508
"17","0522","8","11B196","05","40086","1","1","1","01","3","2","3","2","3","2","2","2","2","2","2","4","3","3","3",8213
"17","0522","8","11B196","05","40086","3","1","0","02","3","3","3","3","3","3","2","3","2","1","3","5","3","2","2",16426
"17","0522","8","11B196","05","40086","2","1","0","01","3","2","3","2","2","1","3","3","2","1","2","3","2","2","2",16426
"17","0522","8","11B196","05","40086","4","1","0","02","2","2","2","2","3","3","1","2","1","1","2","3","3","1","1",16426
"17","0522","8","12B196","05","40090","3","1","0","03","3","3","3","3","4","4","3","3","2","2","4","6","4","3","3",41058
"17","0522","8","12B196","05","40090","1","1","0","01","3","2","2","2","3","3","1","1","1","1","2","5","2","2","2",8212
"17","0522","8","12B196","05","40090","2","1","0","01","3","3","3","3","3","3","2","2","2","2","3","3","3","3","3",32846
"17","0522","8","12B196","05","40090","4","1","0","01","3","3","3","3","4","4","2","2","2","1","3","5","3","3","3",16423
"17","0522","1","12A215","05","40118","1","1","0","01","3","3","3","3","2","3","1","2","1","1","3","6","3","3","3",8448
"17","0522","1","12A215","05","40118","4","1","0","01","3","2","3","2","2","2","2","1","1","1","2","6","2","2","3",16895
"17","0522","1","12A215","05","40118","3","1","0","01","3","3","3","3","5","5","3","2","2","2","3","6","2","3","2",16895
"17","0522","1","12A215","05","40118","2","1","0","01","3","3","3","3","4","3","2","3","1","1","3","5","3","2","3",8448
"17","0522","5","12A201","05","40124","2","1","0","01","2","2","2","3","4","4","2","2","1","1","2","5","2","1","1",18906
"17","0522","5","12A201","05","40124","1","1","0","03","2","3","3","3","4","4","2","3","2","2","4","4","3","3","2",37812
"17","0522","5","12A201","05","40124","4","1","0","01","3","3","3","3","3","3","2","3","2","2","4","4","3","3","3",18906
"17","0522","5","12A201","05","40124","3","1","0","04","4","2","2","2","2","1","2","3","2","1","3","4","1","3","1",37812
"17","0522","4","12B202","05","40145","2","1","0","01","3","4","3","4","4","4","2","2","1","1","3","6","3","2","3",32656
"17","0522","4","12B202","05","40145","3","1","1","02","3","2","3","3","1","2","2","3","2","1","2","4","3","3","3",21771
"17","0522","4","12B202","05","40145","4","1","0","02","3","2","3","2","3","2","2","2","2","2","3","5","1","3","3",32656
"17","0522","4","12B202","05","40145","1","1","0","02","2","3","2","3","2","2","1","1","2","2","2","4","1","3","3",43541
"17","0522","4","12B202","05","40149","2","1","1","01","3","2","4","4","5","5","3","3","2","2","3","6","4","3","3",17040
"17","0522","4","12B202","05","40149","1","1","0","04","3","3","3","3","3","3","2","2","2","2","3","5","3","3","3",34080
"17","0522","4","12B202","05","40149","3","1","0","02","4","4","4","5","4","4","3","3","2","2","4","4","3","3","3",25560
"17","0522","4","12B202","05","40149","4","1","0","01","4","4","4","4","4","4","3","3","2","2","4","6","2","3","3",25560
"17","0522","3","11B203","05","40213","3","1","0","04","3","2","3","1","4","2","1","1","3","1","2","6","1","2","2",32389
"17","0522","3","11B203","05","40213","2","1","0","02","3","3","3","3","3","3","2","2","1","1","3","5","3","3","3",8097
"17","0522","7","11B197","05","40220","3","1","1","01","4","3","3","3","2","3","3","3","2","2","4","3","3","1","2",15545
"17","0522","7","11B197","05","40220","2","1","0","01","4","4","3","3","4","3","3","3","2","2","4","5","5","3","3",15545
"17","0522","7","11B197","05","40220","4","1","0","02","3","3","3","2","4","3","3","3","2","2","3","3","3","3","3",15545
"17","0522","7","11B197","05","40220","1","1","0","01","4","3","4","3","4","3","3","3","2","2","4","6","2","3","3",7772
"17","0522","3","13B203","05","40247","4","1","0","03","2","1","2","1","3","3","1","1","1","1","1","3","3","2","2",33021
"17","0522","3","13B203","05","40247","3","1","0","03","4","2","3","2","3","2","2","2","2","4","2","3","2","2","2",33021
"17","0522","3","13B203","05","40247","2","1","0","02","2","2","2","2","3","2","1","2","1","2","2","5","3","3","2",33021
"17","0522","7","13B197","05","40249","3","1","0","01","2","1","2","2","1","2","2","2","2","2","2","4","2","3","3",33449
"17","0522","7","13B197","05","40249","4","1","0","01","2","2","2","2","2","1","2","2","1","1","2","3","1","1","1",8362
"17","0522","7","13B197","05","40249","1","1","0","02","5","2","2","2","2","3","3","2","2","4","2","3","1","2","1",16724
"17","0522","7","13B197","05","40249","2","1","0","01","2","2","2","2","2","1","1","2","2","2","2","5","2","3","1",16724
"17","0522","6","13B198","05","40313","3","1","0","01","3","2","3","2","4","3","2","3","1","1","3","3","3","3","3",10657
"17","0522","6","13B198","05","40313","2","1","0","01","4","4","4","4","5","4","3","3","2","2","5","6","3","3","3",31972
"17","0522","6","13B198","05","40313","1","1","0","01","3","3","3","3","4","4","2","3","2","1","3","6","3","3","3",10657
"17","0522","2","12B204","05","40342","1","1","0","01","2","2","2","2","4","4","2","3","2","2","3","6","3","3","3",8518
"17","0522","2","12B204","05","40342","4","1","0","03","3","2","3","2","4","3","2","2","1","2","2","6","4","2","2",25555
"17","0522","2","12B204","05","40342","3","1","0","03","1","3","1","3","3","3","1","1","2","1","2","5","3","2","2",34074
"17","0522","2","12B204","05","40342","2","1","0","02","2","1","1","1","4","3","2","1","1","1","2","5","3","2","2",17037
"17","0522","2","11B204","05","40343","1","1","0","02","3","3","3","3","3","3","2","2","2","2","3","3","3","2","2",22956
"17","0522","2","11B204","05","40343","3","1","0","01","2","3","3","3","2","2","3","3","1","1","4","6","3","3","2",22956
"17","0522","2","11B204","05","40343","2","1","0","01","2","3","3","3","2","2","2","2","2","1","3","4","2","3","3",22956
"17","0522","2","11B204","05","40343","4","1","0","02","2","2","1","2","2","2","1","1","1","1","1","3","3","1","1",22956
"17","0522","6","11B198","05","40413","4","1","0","02","3","3","3","3","3","3","3","3","2","2","3","3","3","3","3",24166
"17","0522","6","11B198","05","40413","2","1","0","01","2","2","2","2","2","2","1","1","1","1","2","5","2","2","2",24166
"17","0522","6","11B198","05","40413","3","1","0","01","4","5","4","4","4","5","3","3","2","1","3","6","5","2","3",24166
"33","0522","4","12B202","06","40014","2","1","0","01","3","3","3","3","4","4","3","3","2","2","3","6","4","3","3",13963
"33","0522","4","12B202","06","40014","1","1","0","01","4","2","2","2","4","2","2","2","2","1","3","4","3","3","2",13963
"33","0522","4","12B202","06","40014","3","1","0","01","4","2","4","2","4","3","3","3","2","2","4","6","4","3","3",6981
"33","0522","4","12B202","06","40014","4","1","0","02","4","4","4","3","4","4","2","3","2","2","4","6","3","3","3",13963
"33","0522","8","12B196","06","40121","2","1","0","01","4","3","4","3","4","4","3","3","2","2","4","6","3","3","3",7937
"33","0522","8","12B196","06","40121","3","1","0","02","4","3","4","2","4","4","2","3","2","2","4","6","4","3","3",31748
"33","0522","8","12B196","06","40121","1","1","1","01","3","2","3","2","5","3","2","2","2","1","3","6","3","3","3",7937
"33","0522","8","11B196","06","40122","1","1","0","02","3","2","4","2","4","3","3","3","2","2","4","6","3","3","2",14833
"33","0522","8","11B196","06","40122","3","1","0","01","2","3","2","2","3","2","1","2","2","1","2","4","2","2","2",22250
"33","0522","8","11B196","06","40122","4","1","0","02","2","3","2","2","4","3","1","2","1","2","3","4","3","3","2",14833
"33","0522","8","11B196","06","40122","2","1","0","01","2","3","2","3","3","2","2","3","2","2","3","6","3","3","2",7417
"33","0522","5","11A201","06","40125","1","1","0","01","4","3","4","3","5","3","2","3","2","2","4","6","3","3","2",12442
"33","0522","5","11A201","06","40125","4","1","0","01","3","3","3","3","4","3","3","3","2","2","4","6","4","3","3",6221
"33","0522","5","11A201","06","40125","3","1","0","01","4","3","4","3","5","3","3","3","2","2","4","6","4","3","2",6221
"33","0522","5","11A201","06","40125","2","1","0","02","4","2","3","3","4","2","2","3","2","2","5","6","2","3","3",12442
"33","0522","1","11A215","06","40151","2","1","0","01","2","2","3","2","3","2","1","2","1","1","2","3","2","1","1",55803
"33","0522","1","11A215","06","40151","3","1","0","01","2","2","2","2","4","3","1","1","1","1","3","4","3","3","3",27902
"33","0522","1","11A215","06","40151","4","1","0","01","2","2","2","2","4","3","1","2","1","1","2","4","3","2","1",27902
"33","0522","1","12A215","06","40153","3","1","0","01","4","4","4","4","5","5","3","3","2","2","5","6","4","3","2",7069
"33","0522","1","12A215","06","40153","2","1","0","01","4","2","2","2","2","2","1","2","1","1","2","4","2","2","1",14138
"33","0522","1","12A215","06","40153","4","1","0","02","2","2","2","2","3","3","2","2","1","2","3","4","2","3","2",21207
"33","0522","5","13A201","06","40156","1","1","0","01","3","2","4","4","4","3","1","2","2","1","2","4","2","3","3",10866
"33","0522","5","13A201","06","40156","3","1","0","01","2","2","2","2","2","2","1","1","1","1","2","4","2","2","2",10866
"33","0522","5","13A201","06","40156","4","1","0","01","2","2","2","2","2","2","1","1","1","1","2","4","2","1","1",10866
"33","0522","5","13A201","06","40156","2","1","0","01","2","3","2","3","4","3","1","1","1","1","3","4","3","1","1",10866
"33","0522","7","11B197","06","40181","4","1","0","01","2","2","2","2","2","3","1","3","2","1","3","4","3","3","4",7594
"33","0522","7","11B197","06","40181","3","1","0","02","4","3","2","3","4","3","1","3","2","2","4","6","3","3","3",15189
"33","0522","7","11B197","06","40181","1","1","0","01","4","3","4","3","4","3","3","3","2","2","5","6","3","3","3",7594
"33","0522","7","11B197","06","40181","2","1","1","01","3","2","2","2","3","2","1","3","2","1","3","4","2","3","3",15189
"33","0522","3","12B203","06","40276","3","1","0","01","2","3","3","2","4","2","2","2","2","2","2","4","4","3","1",8588
"33","0522","3","12B203","06","40276","2","1","0","01","3","2","3","2","4","3","1","1","1","1","3","6","3","3","1",8588
"33","0522","3","12B203","06","40276","4","1","0","01","4","4","4","3","5","3","3","3","2","2","4","6","3","3","3",17176
"33","0522","2","11B204","06","40338","1","1","0","04","2","3","2","2","2","2","1","2","1","1","2","6","2","2","2",27088
