cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
"21","0222","7","12B194","02","40271","2","1","1","01","2","1","2","1","4","2","1","2","1","1","1","4","1","3","3",22292
"21","0222","7","12B194","02","40271","3","1","1","03","3","2","2","2","2","2","3","2","1","1","2","3","1","1","3",22292
"21","0222","7","12B194","02","40271","4","1","0","01","3","2","2","2","2","2","1","1","1","1","3","3","2","3","1",14861
"21","0222","7","11B194","02","40272","1","1","0","01","3","2","2","3","2","2","2","2","2","2","3","3","2","3","3",9304
"21","0222","7","11B194","02","40272","2","1","0","01","3","2","3","2","2","2","2","2","1","2","3","3","2","1","2",4652
"21","0222","2","11B201","02","40298","3","1","0","01","3","2","3","2","4","2","2","2","1","1","2","5","2","3","1",15950
"21","0222","2","11B201","02","40298","4","1","0","04","3","3","3","2","3","4","1","2","2","2","3","6","3","3","3",31899
"21","0222","2","12B201","02","40302","3","1","0","02","3","4","3","3","4","3","3","3","1","1","2","4","3","3","3",7541
"21","0222","2","12B201","02","40302","1","1","0","03","3","3","4","4","4","4","3","3","2","2","4","3","3","3","3",22624
"21","0222","2","12B201","02","40302","2","1","0","01","3","3","3","3","3","3","3","2","2","2","3","4","3","3","1",22624
"21","0222","2","12B201","02","40302","4","1","0","01","3","3","3","3","5","5","2","2","2","2","3","4","3","3","3",15082
"21","0222","6","11B195","02","40371","2","1","0","05","2","2","3","2","4","2","3","2","2","2","3","6","2","1","2",8406
"21","0222","6","11B195","02","40371","1","1","0","01","4","2","3","3","2","2","3","3","2","2","3","4","2","3","3",12609
"21","0222","6","13B195","02","40374","4","1","0","02","4","2","3","2","4","4","3","3","2","1","3","3","2","3","3",28600
"21","0222","6","13B195","02","40374","1","1","0","03","3","2","3","3","3","6","3","3","2","2","3","4","2","3","3",38133
"21","0222","6","13B195","02","40374","3","1","0","02","3","3","3","3","4","3","2","2","3","2","3","4","2","3","2",19067
"40","0222","2","12B201","03","40029","4","1","0","01","3","3","4","3","4","3","2","2","2","2","3","6","3","3","3",14873
"40","0222","2","12B201","03","40029","3","1","0","02","3","4","4","3","4","3","3","2","2","2","3","6","4","3","3",29745
"40","0222","2","12B201","03","40029","2","1","0","01","4","5","4","3","4","4","2","3","2","2","3","6","5","3","1",14873
"40","0222","2","12B201","03","40029","1","1","0","01","4","3","3","2","4","4","3","3","2","2","3","6","2","3","3",29745
"40","0222","8","13B193","03","40070","4","1","0","02","3","3","3","3","4","3","1","3","2","2","3","6","3","3","3",18797
"40","0222","8","13B193","03","40070","2","1","0","01","4","3","4","4","4","3","2","3","2","2","3","6","2","3","3",6266
"40","0222","8","13B193","03","40070","1","1","0","02","3","3","4","2","3","3","2","3","2","2","3","6","3","3","3",12532
"40","0222","1","13B202","03","40072","2","1","0","01","4","3","3","4","5","5","1","2","1","1","3","4","4","2","3",29304
"40","0222","1","13B202","03","40072","1","1","0","02","3","2","3","3","4","4","2","2","1","1","2","6","3","1","3",43957
"40","0222","4","12A207","03","40106","2","1","0","01","3","2","3","2","2","2","2","3","1","1","3","5","3","3","3",7842
"40","0222","4","12A207","03","40106","3","1","0","01","3","3","4","3","3","4","2","2","2","2","3","6","2","3","3",15685
"40","0222","1","11B202","03","40126","1","1","0","01","3","4","3","4","4","3","2","3","2","2","3","6","3","3","3",6993
"40","0222","1","11B202","03","40126","3","1","0","02","2","3","3","4","4","2","1","2","1","2","2","6","2","2","1",13985
"40","0222","1","11B202","03","40126","2","1","0","01","4","3","4","3","3","3","2","3","2","2","3","6","4","3","3",6993
"40","0222","5","12B196","03","40129","2","1","0","01","4","4","4","3","4","5","2","3","2","2","3","5","3","3","3",17318
"40","0222","5","12B196","03","40129","4","1","0","02","3","2","3","4","4","3","2","2","2","2","3","5","4","3","2",34636
"40","0222","5","12B196","03","40129","3","1","1","03","2","2","3","1","4","3","1","2","2","1","2","4","4","1","1",17318
"40","0222","5","12B196","03","40129","1","1","0","02","3","3","3","3","4","3","2","2","2","2","2","6","4","3","3",17318
"40","0222","7","12B194","03","40208","1","1","0","02","3","3","3","4","4","4","2","2","2","2","3","6","2","3","3",25169
"40","0222","7","12B194","03","40208","2","1","0","01","3","2","3","2","3","4","3","2","2","1","3","4","3","3","3",12584
"40","0222","7","12B194","03","40208","4","1","1","01","4","4","4","4","4","3","2","3","2","2","3","4","4","3","3",12584
"40","0222","7","12B194","03","40208","3","1","0","02","2","2","3","2","3","2","1","2","2","1","3","6","2","3","3",25169
"40","0222","3","12A208","03","40274","2","1","0","02","4","3","3","3","3","3","3","3","2","2","3","2","2","3","3",16678
"40","0222","3","12A208","03","40274","4","1","0","02","2","2","3","2","2","2","1","2","1","1","3","4","2","3","3",33356
"40","0222","3","12A208","03","40274","3","1","0","02","3","2","3","3","3","2","3","3","1","2","2","4","3","3","3",16678
"40","0222","3","12A208","03","40274","1","1","0","01","3","3","3","3","2","2","1","2","2","2","3","4","2","2","1",16678
"40","0222","6","11B195","03","40293","3","1","0","01","3","2","3","2","3","3","2","3","2","1","2","6","3","3","1",17573
"40","0222","6","11B195","03","40293","4","1","0","02","2","2","3","4","4","2","3","3","2","2","3","6","2","3","2",17573
"40","0222","6","11B195","03","40293","2","1","0","01","3","2","3","2","3","4","2","2","1","1","2","4","3","1","3",8786
"40","0222","6","11B195","03","40293","1","1","0","01","3","3","3","3","4","3","3","3","2","2","3","5","5","3","3",8786
"40","0222","6","13B195","03","40347","2","1","0","01","3","2","3","3","3","2","2","2","1","1","3","4","2","2","3",16250
"40","0222","6","13B195","03","40347","4","1","0","02","4","3","4","3","5","5","1","2","2","2","2","6","4","2","2",16250
"40","0222","6","13B195","03","40347","3","1","0","01","4","3","3","4","4","3","1","2","1","1","2","6","2","3","1",16250
"40","0222","6","13B195","03","40347","1","1","0","02","2","3","3","2","4","3","1","2","1","1","3","6","2","1","3",16250
"28","0222","4","11A207","04","40011","4","1","0","02","1","4","4","3","4","4","3","3","2","2","3","6","3","3","3",18635
"28","0222","4","11A207","04","40011","1","1","0","01","3","2","3","2","3","2","3","3","2","2","3","4","2","3","3",18635
"28","0222","4","11A207","04","40011","2","1","0","03","2","1","2","2","2","2","2","1","2","2","2","4","2","3","3",55905
"28","0222","4","11A207","04","40011","3","1","0","02","2","2","3","2","3","2","2","3","2","1","3","6","4","3","3",9318
"28","0222","5","13B196","04","40048","4","1","2","01","2","2","2","2","2","2","1","2","1","1","3","5","3","2","2",9694
"28","0222","5","13B196","04","40048","1","1","0","03","2","2","2","1","3","3","2","2","1","1","2","6","3","2","1",29081
"28","0222","5","13B196","04","40048","3","1","0","01","3","3","3","3","3","3","1","3","1","1","3","3","3","3","1",9694
"28","0222","5","13B196","04","40048","2","1","0","01","3","2","3","2","4","2","1","3","2","1","2","6","2","1","3",9694
"28","0222","8","13B193","04","40095","2","1","0","01","5","4","4","4","4","4","3","3","2","2","5","6","4","3","3",17121
"28","0222","8","13B193","04","40095","1","1","0","01","5","4","4","4","4","4","3","3","2","2","5","6","5","3","3",17121
"28","0222","8","13B193","04","40095","4","1","0","01","2","2","2","2","3","2","3","3","2","1","2","4","2","3","3",5707
"28","0222","1","12B202","04","40123","3","1","0","01","3","2","1","1","2","2","1","2","1","1","1","6","2","3","3",10252
"28","0222","1","12B202","04","40123","2","1","0","04","4","5","4","5","4","5","3","3","2","2","6","3","4","3","3",20503
"28","0222","1","12B202","04","40123","4","1","0","02","4","3","3","3","4","3","3","2","1","1","3","4","4","3","2",10252
"28","0222","1","12B202","04","40123","1","1","0","01","3","3","3","3","4","3","2","2","1","1","3","5","2","2","1",5126
"28","0222","8","12B193","04","40127","4","1","0","02","3","2","3","3","3","2","2","3","2","2","3","3","3","3","3",14639
"28","0222","8","12B193","04","40127","1","1","0","01","4","4","4","4","5","5","3","3","2","2","5","6","5","3","3",21958
"28","0222","8","12B193","04","40127","2","1","0","01","3","3","3","3","3","4","2","3","2","1","2","5","4","3","2",7319
"28","0222","8","12B193","04","40127","3","1","0","02","3","3","3","3","3","2","3","3","2","2","3","4","2","3","3",21958
"28","0222","3","11A208","04","40148","3","1","0","04","3","2","3","3","3","2","2","3","2","2","3","2","2","3","3",31204
"28","0222","3","11A208","04","40148","2","1","0","01","2","2","2","2","2","2","2","3","2","1","2","3","2","3","3",6241
"28","0222","3","11A208","04","40148","1","1","0","02","2","2","3","2","3","3","1","1","1","1","2","4","3","3","2",12482
"28","0222","7","11B194","04","40234","3","1","0","01","3","2","2","2","4","3","1","1","1","1","2","4","2","2","2",13722
"28","0222","7","11B194","04","40234","2","1","0","03","4","3","4","3","4","3","3","3","2","2","3","5","4","3","3",6861
"28","0222","7","11B194","04","40234","4","1","0","02","3","3","3","3","2","6","1","3","2","1","3","5","4","3","3",13722
"28","0222","7","11B194","04","40234","1","1","0","01","3","3","3","3","4","4","2","2","1","1","3","4","4","3","3",13722
"28","0222","2","11B201","04","40256","1","1","0","01","3","3","3","3","4","4","2","2","2","1","2","4","4","3","3",13743
"28","0222","2","11B201","04","40256","3","1","0","02","3","6","3","3","4","4","2","3","2","1","3","6","4","3","3",13743
"28","0222","2","11B201","04","40256","4","1","0","04","4","4","3","3","4","4","3","3","2","2","4","6","5","3","3",27486
"28","0222","6","11B195","04","40264","2","1","0","01","2","2","2","2","2","2","3","3","1","2","2","6","3","3","3",7608
"28","0222","6","11B195","04","40264","3","1","1","01","3","2","4","2","2","2","3","3","1","2","2","3","2","3","1",15216
"28","0222","6","11B195","04","40264","4","1","0","03","2","3","2","3","2","3","2","2","1","1","2","4","3","2","2",7608
"28","0222","6","11B195","04","40264","1","1","0","02","2","2","2","2","2","3","2","2","1","1","1","4","3","3","2",22824
"28","0222","2","13B201","04","40312","2","1","0","01","4","3","3","3","4","4","2","3","2","2","3","6","3","3","3",29187
"28","0222","2","13B201","04","40312","3","1","0","01","4","4","4","4","4","4","3","3","2","1","4","4","2","3","3",29187
"28","0222","2","13B201","04","40312","4","1","0","01","3","3","3","2","4","4","2","2","1","1","3","4","2","3","3",19458
"17","0222","4","11A207","05","40013","1","1","0","03","3","3","3","2","5","4","2","3","2","2","3","6","4","3","3",23033
"17","0222","4","11A207","05","40013","3","1","0","04","3","2","2","1","2","1","1","1","1","1","2","5","1","1","1",38389
"17","0222","4","11A207","05","40013","4","1","0","02","3","3","3","4","3","3","2","3","2","2","4","5","3","3","3",15355
"17","0222","4","11A207","05","40013","2","1","0","02","3","4","3","4","4","4","3","3","2","2","2","3","5","3","3",15355
"17","0222","8","12B193","05","40014","3","1","0","02","3","3","3","3","3","3","2","3","2","2","3","6","3","3","3",23648
"17","0222","8","12B193","05","40014","2","1","0","03","2","2","2","2","2","1","1","1","1","1","1","3","1","2","1",31531
"17","0222","8","12B193","05","40014","1","1","0","01","2","2","2","2","2","2","1","2","1","1","2","6","2","3","3",15765
"17","0222","8","12B193","05","40014","4","1","0","03","2","2","2","2","3","3","1","1","1","1","2","5","3","1","1",23648
"17","0222","4","12A207","05","40040","2","1","0","01","4","1","4","2","3","3","3","2","2","4","2","4","3","3","3",13850
"17","0222","4","12A207","05","40040","4","1","0","01","3","3","3","3","4","2","3","3","2","2","3","6","2","3","3",6925
"17","0222","4","12A207","05","40040","1","1","0","02","2","2","1","1","2","2","1","1","1","1","2","4","1","1","1",13850
"17","0222","5","11B196","05","40086","1","1","1","01","3","2","3","2","3","2","2","3","2","2","2","5","2","3","2",8115
"17","0222","5","11B196","05","40086","4","1","0","02","3","2","3","2","3","3","2","2","1","1","2","3","3","1","1",16230
"17","0222","5","11B196","05","40086","3","1","0","02","3","4","3","3","3","4","3","2","2","1","3","5","3","2","1",16230
"17","0222","5","11B196","05","40086","2","1","0","01","2","2","2","2","4","2","3","3","2","1","2","4","2","2","2",16230
"17","0222","5","12B196","05","40090","4","1","0","01","3","3","3","3","3","3","2","3","2","1","3","5","3","3","3",16227
"17","0222","5","12B196","05","40090","1","1","0","01","2","2","2","2","3","3","1","1","1","1","3","5","3","2","2",16227
"17","0222","5","12B196","05","40090","2","1","0","01","2","2","3","2","3","3","1","2","1","2","2","3","3","3","2",40568
"17","0222","5","12B196","05","40090","3","1","0","03","3","4","3","3","4","4","3","3","2","2","4","6","5","3","3",40568
"17","0222","8","13B193","05","40145","2","1","0","01","3","3","2","2","3","2","1","1","1","1","2","3","3","2","2",14013
"17","0222","8","13B193","05","40145","4","1","0","01","3","3","3","3","3","3","2","3","2","2","4","4","3","3","3",7007
"17","0222","8","13B193","05","40145","3","1","0","01","3","3","3","3","3","2","2","3","2","1","3","4","3","3","3",14013
"17","0222","1","12B202","05","40145","3","1","0","02","2","1","2","1","4","4","2","2","2","1","2","3","3","2","1",21511
"17","0222","8","13B193","05","40145","1","1","1","01","2","1","2","1","4","4","1","1","1","1","2","3","3","1","1",7007
"17","0222","1","12B202","05","40145","4","1","0","02","3","3","2","4","3","2","2","2","2","2","3","5","3","3","2",32267
"17","0222","1","12B202","05","40145","2","1","0","01","4","3","4","3","4","4","3","3","1","1","2","3","2","2","1",32267
"17","0222","1","12B202","05","40145","1","1","0","02","2","4","2","4","4","4","3","3","2","2","4","5","3","3","3",43022
"17","0222","1","12B202","05","40149","1","1","0","04","2","1","3","1","4","3","1","2","1","1","3","6","3","2","2",33674
"17","0222","1","12B202","05","40149","2","1","0","01","2","1","2","1","2","1","1","1","1","1","1","3","1","1","3",50511
"17","0222","1","12B202","05","40149","4","1","0","01","4","4","4","4","3","4","2","3","2","2","4","6","1","3","2",25255
"17","0222","1","12B202","05","40149","3","1","0","02","2","4","2","3","4","3","2","2","1","2","3","4","2","3","3",25255
"17","0222","3","13A208","05","40236","2","1","0","02","3","3","4","4","4","4","3","3","2","2","4","6","5","3","3",31243
"17","0222","3","13A208","05","40236","3","1","0","02","4","4","4","4","4","5","3","3","2","2","4","6","4","3","3",20829
"17","0222","7","11B194","05","40246","1","1","0","02","3","2","3","2","2","3","3","3","2","2","3","6","2","3","3",27329
"17","0222","7","11B194","05","40246","3","1","0","01","3","2","3","2","2","2","2","2","1","4","2","5","1","1","1",27329
"17","0222","7","11B194","05","40246","4","1","0","03","3","2","2","1","2","3","1","2","1","1","2","3","2","3","3",36439
"17","0222","3","11A208","05","40269","3","1","0","01","3","2","3","2","2","1","2","2","2","1","2","4","2","1","1",7960
"17","0222","3","11A208","05","40269","2","1","0","02","4","3","3","4","2","2","2","3","2","1","3","5","1","3","3",15921
"17","0222","7","12B194","05","40275","1","1","0","01","3","3","3","3","5","5","3","3","2","2","4","6","5","3","3",52422
"17","0222","7","12B194","05","40275","4","1","0","02","3","3","3","3","3","3","2","3","2","2","4","6","3","3","3",13106
"17","0222","7","12B194","05","40275","3","1","0","02","2","3","2","3","4","3","1","1","1","1","3","4","4","1","1",39317
"17","0222","2","12B201","05","40331","4","1","0","04","2","2","3","2","5","5","1","2","2","2","1","6","2","3","3",21123
"17","0222","2","12B201","05","40331","1","1","0","01","4","4","4","4","4","3","3","3","2","2","4","6","3","3","3",7041
"17","0222","6","12B195","05","40374","3","1","0","01","4","4","4","4","4","3","3","3","2","2","3","6","3","3","3",18528
"17","0222","6","12B195","05","40374","1","1","0","01","3","4","3","3","4","3","2","3","1","1","4","3","2","3","3",18528
"17","0222","6","12B195","05","40374","4","1","0","03","2","1","2","3","2","2","1","2","2","1","2","3","3","3","2",27792
"33","0222","1","12B202","06","40014","2","1","0","01","4","3","3","3","5","3","2","3","2","1","3","4","3","3","3",13796
"33","0222","1","12B202","06","40014","4","1","0","02","4","3","4","3","5","3","3","3","2","2","5","6","3","3","3",13796
"33","0222","1","12B202","06","40014","3","1","0","01","4","4","4","4","5","3","3","3","2","2","5","6","4","3","3",6898
"33","0222","1","12B202","06","40014","1","1","0","01","3","2","3","2","4","3","1","1","1","1","3","4","3","3","2",13796
"33","0222","8","11B193","06","40046","1","1","1","01","2","2","2","3","3","2","1","1","1","1","2","4","2","3","1",27230
"33","0222","8","11B193","06","40046","3","1","1","01","2","2","2","2","3","2","1","1","1","2","2","5","2","2","1",40845
"33","0222","8","11B193","06","40046","4","1","0","02","2","2","2","2","3","3","1","1","1","1","2","4","3","3","1",27230
"33","0222","4","13A207","06","40077","4","1","0","01","3","2","3","2","3","3","1","3","2","2","3","6","2","2","3",19616
"33","0222","4","13A207","06","40077","1","1","0","01","3","2","3","2","3","2","1","1","1","1","3","4","3","2","3",9808
"33","0222","4","13A207","06","40077","3","1","0","02","2","3","2","2","3","2","1","2","1","1","2","5","2","3","2",19616
"33","0222","5","12B196","06","40121","1","1","1","01","5","5","5","5","5","5","3","3","2","1","4","6","4","3","3",7842
"33","0222","5","12B196","06","40121","3","1","0","02","4","3","4","3","5","4","1","1","2","2","4","6","4","3","3",31370
"33","0222","5","12B196","06","40121","2","1","0","01","4","3","4","3","4","4","3","3","2","2","5","6","4","3","3",7842
"33","0222","5","11B196","06","40122","1","1","0","02","3","2","3","2","4","3","2","3","2","2","2","4","2","3","3",14211
"33","0222","5","11B196","06","40122","4","1","0","02","3","2","3","2","4","4","1","2","2","2","3","6","3","2","3",14211
"33","0222","5","11B196","06","40122","3","1","0","01","3","2","3","3","3","2","1","2","2","2","3","4","3","3","3",21317
"33","0222","5","11B196","06","40122","2","1","0","01","4","4","4","4","4","3","3","3","2","2","4","6","4","3","3",7106
"33","0222","4","11A207","06","40136","4","1","0","01","3","3","3","3","4","3","3","3","2","2","3","5","2","3","3",26748
"33","0222","4","11A207","06","40136","1","1","0","01","3","2","3","2","3","3","2","2","2","2","2","6","3","3","2",8916
"33","0222","4","11A207","06","40136","2","1","0","04","2","2","3","2","4","2","1","1","1","2","2","5","2","2","3",35664
"33","0222","3","11A208","06","40204","3","1","1","01","2","2","2","2","3","3","2","2","1","1","2","4","2","2","2",6953
"33","0222","3","11A208","06","40204","2","1","0","01","3","3","3","3","4","4","3","3","1","2","5","4","3","3","3",6953
"33","0222","3","11A208","06","40204","4","1","0","01","2","3","2","3","3","3","1","3","2","2","3","6","2","3","3",6953
"33","0222","3","11A208","06","40204","1","1","1","01","3","2","3","2","4","3","2","2","2","2","2","4","2","3","2",13907
"33","0222","7","12B194","06","40240","1","1","0","01","2","3","2","3","3","3","1","1","1","1","3","5","2","3","3",6727
"33","0222","7","12B194","06","40240","4","1","0","01","2","3","2","3","2","3","1","2","2","2","4","4","2","2","2",6727
"33","0222","7","12B194","06","40240","3","1","0","01","4","3","4","3","5","3","3","3","2","2","4","6","3","3","3",6727
"33","0222","7","12B194","06","40240","2","1","0","02","2","3","2","3","4","3","1","2","1","1","3","4","2","3","3",20181
"33","0222","7","11B194","06","40276","3","1","0","01","3","3","3","3","5","3","2","2","1","1","3","6","3","3","3",15032
"33","0222","7","11B194","06","40276","1","1","0","01","3","3","3","3","4","2","2","2","2","2","3","6","3","3","3",7516
"33","0222","7","11B194","06","40276","2","1","0","01","4","3","4","3","5","3","3","3","2","2","5","6","3","3","3",7516
"33","0222","7","11B194","06","40276","4","1","0","01","4","2","4","2","3","3","1","2","2","2","2","6","3","3","3",7516
"33","0222","2","13B201","06","40302","2","1","0","02","3","2","3","2","2","2","1","2","2","1","3","3","2","3","3",30770
"33","0222","2","13B201","06","40302","1","1","0","02","4","3","3","3","4","4","2","3","1","1","4","4","3","3","3",61539
"33","0222","6","13B195","06","40341","1","1","0","01","2","3","2","3","3","2","1","2","1","1","3","4","2","2","2",9459
