cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
"14","0122","001","6","3365","0101631","14","12B194","01","40212","0139","4","1","0","00","2022-01-03","00","2022-01-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","2","285-0","0101285","14","12A208","01","40237","0025","1","1","0","00","2022-01-05","00","2022-01-11","1","-","-","01"," ","","","01","01","-","01","00","00",""
"14","0122","001","2","285-0","0101285","14","12A208","01","40237","0064","2","1","0","00","2022-01-05","00","2022-01-11","1","-","-","02","1","","","02","02","-","02","00","00",""
"14","0122","001","2","285-0","0101285","14","12A208","01","40237","0101","3","1","0","00","2022-01-05","00","2022-01-11","1","-","-","02","1","","","02","02","-","02","00","00",""
"14","0122","001","2","285-0","0101285","14","12A208","01","40237","0141","4","1","0","00","2022-01-05","00","2022-01-11","1","-","-","04","1","","","01","01","-","04","00","00",""
"14","0122","001","2","219-3","0100750","14","11A208","01","40265","0056","2","1","0","00","2022-01-11","00","2022-01-17","1","-","-","03","1","","","02","02","-","03","00","00",""
"14","0122","001","8","0854","0100305","14","11B192","01","40265","0094","1","1","0","00","2022-01-13","00","2022-01-17","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","2","219-3","0100750","14","11A208","01","40265","0117","4","1","0","00","2022-01-11","00","2022-01-17","1","-","-","03","1","","","01","02","-","03","00","00",""
"14","0122","001","8","0854","0100305","14","11B192","01","40265","0050","3","1","0","00","2022-01-13","00","2022-01-17","1","-","-","06","1","","","01","01","-","06","00","00",""
"14","0122","001","8","0854","0100305","14","11B192","01","40265","0024","2","1","0","06","2022-01-13","06","2022-01-17","1","-","-",""," ","","","","","-","","","",""
"14","0122","001","2","219-3","0100750","14","11A208","01","40265","0090","3","1","0","00","2022-01-11","00","2022-01-17","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","8","0854","0100305","14","11B192","01","40265","0072","4","1","0","06","2022-01-13","06","2022-01-17","1","-","-",""," ","","","","","-","","","",""
"14","0122","001","2","219-3","0100750","14","11A208","01","40265","0012","1","1","0","00","2022-01-11","00","2022-01-17","1","-","-","03","1","","","01","01","-","03","00","00",""
"14","0122","001","6","3115","0101440","14","11B194","01","40272","0011","4","1","0","00","2022-01-05","00","2022-01-11","1","-","-","06","1","","","02","02","-","06","00","00",""
"14","0122","001","6","3115","0101440","14","11B194","01","40272","0111","3","1","0","00","2022-01-05","00","2022-01-11","1","-","-","04","1","","","01","01","-","04","00","00",""
"14","0122","001","6","3115","0101440","14","11B194","01","40272","0081","2","1","0","00","2022-01-05","00","2022-01-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","6","3115","0101440","14","11B194","01","40272","0049","1","1","0","00","2022-01-05","00","2022-01-11","1","-","-","06","1","","","02","01","-","06","00","00",""
"14","0122","001","4","309-8","0101432","14","13A206","01","40294","0072","2","1","0","07","2022-01-21","07","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"14","0122","001","4","309-8","0101432","14","13A206","01","40294","0044","4","1","0","00","2022-01-21","00","2022-01-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","4","309-8","0101432","14","13A206","01","40294","0104","3","1","0","00","2022-01-07","00","2022-01-11","1","-","-","05","1","","","01","01","-","05","00","00",""
"14","0122","001","4","309-8","0101432","14","13A206","01","40294","0019","1","1","0","07","2022-01-07","07","2022-01-11","1","-","-",""," ","","","","","-","","","",""
"14","0122","001","1","398-6","0101947","14","12B201","01","40297","0079","4","1","0","00","2022-01-19","00","2022-01-20","1","-","-","04","1","","","02","01","-","04","00","00",""
"14","0122","001","1","398-6","0101947","14","12B201","01","40297","0053","3","1","0","00","2022-01-18","00","2022-01-20","1","-","-","06","1","","","02","02","-","06","00","00",""
"14","0122","001","1","398-6","0101947","14","12B201","01","40297","0003","1","1","0","00","2022-01-19","00","2022-01-20","1","-","-","02","1","","","02","02","-","02","00","00",""
"14","0122","001","1","398-6","0101947","14","12B201","01","40297","0028","2","1","0","00","2022-01-18","00","2022-01-21","1","-","-","02","1","","","02","02","-","02","00","00",""
"14","0122","001","8","3717","0101770","14","12B192","01","40302","0037","2","1","0","00","2022-01-06","00","2022-01-11","1","-","-","05","1","","","01","01","-","05","00","00",""
"14","0122","001","8","3717","0101770","14","12B192","01","40302","0013","1","1","0","00","2022-01-06","00","2022-01-11","1","-","-","03","1","","","01","01","-","03","00","00",""
"14","0122","001","8","3717","0101770","14","12B192","01","40302","0095","4","1","0","00","2022-01-06","00","2022-01-11","1","-","-","03","1","","","02","02","-","03","00","00",""
"14","0122","001","8","3717","0101770","14","12B192","01","40302","0073","3","1","0","00","2022-01-06","00","2022-01-11","1","-","-","05","1","","","01","01","-","05","00","00",""
"14","0122","001","4","359-6","0101717","14","11A206","01","40324","0108","2","1","0","00","2022-01-04","00","2022-01-11","1","-","-","03","1","","","02","02","-","03","00","00",""
"14","0122","001","4","359-6","0101717","14","11A206","01","40324","0016","4","1","0","00","2022-01-04","00","2022-01-11","1","-","-","02","1","","","01","01","-","02","00","00",""
"14","0122","001","4","359-6","0101717","14","11A206","01","40324","0080","1","1","0","00","2022-01-14","00","2022-01-17","1","-","-","05","1","","","01","01","-","05","00","00",""
"14","0122","001","4","359-6","0101717","14","11A206","01","40324","0065","3","1","0","00","2022-01-04","00","2022-01-11","1","-","-","04","1","","","01","01","-","04","00","00",""
"14","0122","001","5","2668","0101102","14","11B195","01","40341","0034","3","1","0","00","2022-01-14","00","2022-01-17","1","-","-","04","1","","","03","03","-","04","00","00",""
"14","0122","001","5","2668","0101102","14","11B195","01","40341","0152","2","1","0","00","2022-01-14","00","2022-01-17","1","-","-","06","1","","","01","01","-","06","00","00",""
"14","0122","001","5","2668","0101102","14","11B195","01","40341","0112","1","1","0","00","2022-01-14","00","2022-01-17","1","-","-","04","1","","","02","02","-","04","00","00",""
"14","0122","001","5","2668","0101102","14","11B195","01","40341","0075","4","1","0","00","2022-01-14","00","2022-01-17","1","-","-","04","1","","","01","01","-","04","00","00",""
"21","0122","004","3","450-A","0205564","21","11A207","02","40007","0022","1","1","1","00","2022-01-12","00","2022-01-21","2","-","-","05","1","","","01","01","-","05","00","00",""
"21","0122","004","3","450-A","0205564","21","11A207","02","40007","0048","2","1","0","00","2022-01-15","00","2022-01-21","2","-","-","05","1","","","01","01","-","05","00","00",""
"21","0122","004","3","450-A","0205564","21","11A207","02","40007","0072","3","1","0","00","2022-01-12","00","2022-01-21","2","-","-","04","1","","","01","01","-","04","00","00",""
"21","0122","004","3","450-A","0205564","21","11A207","02","40007","0101","4","1","0","14","2022-01-12","14","2022-01-21","2","-","-","06","1","","","07","03","-","03","03","03",""
"21","0122","004","3","690-0","0206577","21","12A207","02","40043","0003","1","1","0","00","2022-01-09","00","2022-01-21","2","-","-","02","1","","","02","02","-","02","00","00",""
"21","0122","004","3","690-0","0206577","21","12A207","02","40043","0029","2","1","0","00","2022-01-08","00","2022-01-21","2","-","-","04","1","","","02","03","-","04","00","00",""
"21","0122","004","3","690-0","0206577","21","12A207","02","40043","0056","3","1","0","00","2022-01-08","00","2022-01-21","2","-","-","04","1","","","01","02","-","04","00","00",""
"21","0122","004","3","690-0","0206577","21","12A207","02","40043","0083","4","1","0","05","2022-01-21","05","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","7","4270","0205421","21","12B193","02","40047","0017","1","1","1","00","2022-01-08","00","2022-01-21","2","-","-","03","1","","","01","01","-","03","00","00",""
"21","0122","004","7","4270","0205421","21","12B193","02","40047","0049","2","1","2","00","2022-01-06","00","2022-01-21","2","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0122","004","7","4270","0205421","21","12B193","02","40047","0079","3","1","0","02","2022-01-21","02","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","7","4270","0205421","21","12B193","02","40047","0112","4","1","0","07","2022-01-21","07","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","2","640-2","0206336","21","11A208","02","40171","0210","4","1","0","06","2022-01-21","06","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","2","640-2","0206336","21","11A208","02","40171","0044","2","1","0","00","2022-01-06","00","2022-01-21","2","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0122","004","2","640-2","0206336","21","11A208","02","40171","0093","1","1","0","00","2022-01-08","00","2022-01-21","2","-","-","05","1","","","02","02","-","05","00","00",""
"21","0122","004","2","640-2","0206336","21","11A208","02","40171","0170","3","1","0","03","2022-01-21","03","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","2","571-A","0206101","21","13A208","02","40173","0083","2","1","0","00","2022-01-08","00","2022-01-21","2","-","-","05","1","","","02","02","-","05","00","02",""
"21","0122","004","2","571-A","0206101","21","13A208","02","40173","0098","1","1","0","06","2022-01-21","06","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","2","571-A","0206101","21","13A208","02","40173","0053","3","1","0","07","2022-01-21","07","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","2","571-A","0206101","21","13A208","02","40173","0029","4","1","0","05","2022-01-21","05","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","6","7044","0206633","21","12B194","02","40271","0161","3","1","1","00","2022-01-06","00","2022-01-21","2","-","-","05","1","","","01","03","-","05","00","00",""
"21","0122","004","6","7044","0206633","21","12B194","02","40271","0028","4","1","0","00","2022-01-09","00","2022-01-21","2","-","-","02","1","","","01","01","-","02","00","00",""
"21","0122","004","6","7044","0206633","21","12B194","02","40271","0153","2","1","1","00","2022-01-06","00","2022-01-21","2","-","-","06","1","","","01","01","-","06","00","00",""
"21","0122","004","6","7044","0206633","21","12B194","02","40271","0112","1","1","0","00","2022-01-06","00","2022-01-21","2","-","-","07","1","","","02","02","-","05","02","02",""
"21","0122","004","6","3215","0204540","21","11B194","02","40272","0042","2","1","0","00","2022-01-10","00","2022-01-21","2","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0122","004","6","3215","0204540","21","11B194","02","40272","0073","4","1","0","13","2022-01-21","13","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","6","3215","0204540","21","11B194","02","40272","0063","3","1","0","07","2022-01-21","07","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","6","3215","0204540","21","11B194","02","40272","0004","1","1","0","00","2022-01-04","00","2022-01-21","2","-","-","02","1","","","01","01","-","02","00","00",""
"21","0122","004","1","427-0","0205424","21","11B201","02","40298","0061","1","1","0","00","2022-01-06","00","2022-01-21","2","-","-","03","1","","","01","02","-","03","00","00",""
"21","0122","004","1","427-0","0205424","21","11B201","02","40298","0103","4","1","0","00","2022-01-05","00","2022-01-21","2","-","-","07","1","","","01","04","-","07","00","00",""
"21","0122","004","1","427-0","0205424","21","11B201","02","40298","0003","2","1","0","00","2022-01-05","00","2022-01-21","2","-","-","03","1","","","01","02","-","03","00","00",""
"21","0122","004","1","427-0","0205424","21","11B201","02","40298","0032","3","1","0","00","2022-01-06","00","2022-01-21","2","-","-","02","1","","","02","01","-","02","00","00",""
"21","0122","004","1","366-2","0204929","21","12B201","02","40302","0100","4","1","0","01","2022-01-21","01","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","1","366-2","0204929","21","12B201","02","40302","0029","2","1","0","00","2022-01-19","00","2022-01-21","1","-","-","04","1","","","03","01","-","04","00","00",""
"21","0122","004","1","366-2","0204929","21","12B201","02","40302","0067","3","1","0","14","2022-01-06","14","2022-01-21","2","-","-","04","1","","","02","01","-","04","00","00",""
"21","0122","004","1","366-2","0204929","21","12B201","02","40302","0015","1","1","0","00","2022-01-06","00","2022-01-21","1","-","-","05","1","","","03","03","-","05","00","00",""
"21","0122","004","8","3662","0204930","21","11B192","02","40329","0239","4","1","0","00","2022-01-11","00","2022-01-21","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0122","004","8","3662","0204930","21","11B192","02","40329","0150","3","1","0","03","2022-01-21","03","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","8","3662","0204930","21","11B192","02","40329","0027","1","1","0","00","2022-01-05","00","2022-01-21","1","-","-","03","1","","","01","01","-","03","00","00",""
"21","0122","004","8","3662","0204930","21","11B192","02","40329","0098","2","1","2","00","2022-01-06","00","2022-01-21","1","-","-","01"," ","","","01","01","-","01","00","00",""
"21","0122","004","8","411A","0205354","21","12B192","02","40366","0083","4","1","0","00","2022-01-11","00","2022-01-21","2","-","-","05","1","","","03","03","-","05","00","00",""
"21","0122","004","8","411A","0205354","21","12B192","02","40366","0046","3","1","0","00","2022-01-05","00","2022-01-21","2","-","-","05","1","","","01","01","-","04","01","00",""
"21","0122","004","8","411A","0205354","21","12B192","02","40366","0017","1","1","0","00","2022-01-11","00","2022-01-21","2","-","-","02","1","","","02","02","-","02","00","00",""
"21","0122","004","8","411A","0205354","21","12B192","02","40366","0071","2","1","0","00","2022-01-06","00","2022-01-21","2","-","-","02","1","","","02","02","-","02","00","00",""
"21","0122","004","5","1492","0203631","21","11B195","02","40371","0021","1","1","0","00","2022-01-08","00","2022-01-21","1","-","-","03","1","","","01","01","-","01","02","00",""
"21","0122","004","5","1492","0203631","21","11B195","02","40371","0099","4","1","0","06","2022-01-09","06","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"21","0122","004","5","1492","0203631","21","11B195","02","40371","0076","3","1","0","07","2022-01-09","07","2022-01-21","2","-","-",""," ","","","","","-","","","",""
"21","0122","004","5","1492","0203631","21","11B195","02","40371","0048","2","1","0","00","2022-01-13","00","2022-01-21","2","-","-","06","1","","","05","05","-","01","05","02",""
"21","0122","004","5","7557","0207486","21","13B195","02","40374","0057","1","1","0","00","2022-01-12","00","2022-01-21","1","-","-","04","1","","","02","03","-","04","00","00",""
"21","0122","004","5","7557","0207486","21","13B195","02","40374","0162","2","1","0","07","2022-01-09","07","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"21","0122","004","5","7557","0207486","21","13B195","02","40374","0375","4","1","0","00","2022-01-12","00","2022-01-21","1","-","-","04","1","","","02","02","-","04","00","00",""
"21","0122","004","5","7557","0207486","21","13B195","02","40374","0271","3","1","0","00","2022-01-08","00","2022-01-21","1","-","-","03","1","","","02","02","-","03","00","00",""
"21","0122","004","4","045-6","0203289","21","12A206","02","40391","0125","2","1","0","00","2022-01-09","00","2022-01-21","2","-","-","04","1","","","01","01","-","04","00","00",""
"21","0122","004","4","045-6","0203289","21","12A206","02","40391","0069","1","1","0","00","2022-01-06","00","2022-01-21","1","-","-","03","1","","","01","02","-","03","00","00",""
"21","0122","004","4","045-6","0203289","21","12A206","02","40391","0186","3","1","0","07","2022-01-09","07","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"21","0122","004","4","045-6","0203289","21","12A206","02","40391","0021","4","1","0","10","2022-01-09","10","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","1","201-7","0300052","40","12B201","03","40029","0023","4","1","0","00","2022-01-14","00","2022-01-18","1","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","1","201-7","0300052","40","12B201","03","40029","0071","1","1","0","00","2022-01-07","00","2022-01-18","2","-","-","04","1","","","01","01","-","04","00","00",""
"40","0122","003","1","201-7","0300052","40","12B201","03","40029","0003","3","1","0","00","2022-01-06","00","2022-01-21","1","-","-","05","1","","","01","02","-","05","00","00",""
"40","0122","003","1","201-7","0300052","40","12B201","03","40029","0041","2","1","0","00","2022-01-06","00","2022-01-10","2","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","7","3104","0300255","40","13B193","03","40070","0012","4","1","0","00","2022-01-04","00","2022-01-10","1","-","-","03","1","","","02","02","-","03","00","00",""
"40","0122","003","7","3104","0300255","40","13B193","03","40070","0097","2","1","0","00","2022-01-04","00","2022-01-10","1","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","7","3104","0300255","40","13B193","03","40070","0036","1","1","0","00","2022-01-04","00","2022-01-10","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","7","3104","0300255","40","13B193","03","40070","0047","3","1","0","06","2022-01-20","06","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","3","199-8","0300039","40","12A207","03","40106","0038","4","1","0","03","2022-01-20","03","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","3","199-8","0300039","40","12A207","03","40106","0105","1","1","0","06","2022-01-20","06","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","3","199-8","0300039","40","12A207","03","40106","0056","2","1","0","00","2022-01-13","00","2022-01-18","2","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","3","199-8","0300039","40","12A207","03","40106","0002","3","1","0","00","2022-01-05","00","2022-01-10","2","-","-","03","1","","","01","01","-","03","00","00",""
"40","0122","003","8","4244","0300570","40","13B192","03","40206","0038","4","1","0","00","2022-01-05","00","2022-01-10","1","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","8","4244","0300570","40","13B192","03","40206","0056","2","1","0","00","2022-01-10","00","2022-01-12","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","8","4244","0300570","40","13B192","03","40206","0009","3","1","0","00","2022-01-05","00","2022-01-18","1","-","-","06","1","","","04","04","-","06","00","00",""
"40","0122","003","8","4244","0300570","40","13B192","03","40206","0103","1","1","0","00","2022-01-12","00","2022-01-18","1","-","-","05","1","","","01","01","-","05","00","00",""
"40","0122","003","6","3354","0300337","40","12B194","03","40208","0075","4","1","1","00","2022-01-03","00","2022-01-10","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","6","3354","0300337","40","12B194","03","40208","0003","1","1","0","00","2022-01-03","00","2022-01-10","1","-","-","03","1","","","02","02","-","03","00","00",""
"40","0122","003","6","3354","0300337","40","12B194","03","40208","0053","3","1","0","00","2022-01-03","00","2022-01-10","1","-","-","02","1","","","02","02","-","02","00","00",""
"40","0122","003","6","3354","0300337","40","12B194","03","40208","0028","2","1","0","00","2022-01-18","00","2022-01-21","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","2","212-5","0300094","40","12A208","03","40274","0104","1","1","0","00","2022-01-11","00","2022-01-21","1","-","-","08","1","","","02","01","-","08","00","00",""
"40","0122","003","2","212-5","0300094","40","12A208","03","40274","0004","2","1","0","00","2022-01-21","00","2022-01-21","2","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","2","212-5","0300094","40","12A208","03","40274","0116","4","1","0","00","2022-01-17","00","2022-01-18","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","2","212-5","0300094","40","12A208","03","40274","0111","3","1","0","00","2022-01-11","00","2022-01-18","1","-","-","03","1","","","01","02","-","03","00","00",""
"40","0122","003","4","309-1","0300250","40","13A206","03","40283","0058","2","1","0","00","2022-01-18","00","2022-01-21","1","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","4","309-1","0300250","40","13A206","03","40283","0089","1","1","0","03","2022-01-20","03","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","4","309-1","0300250","40","13A206","03","40283","0036","4","1","0","00","2022-01-10","00","2022-01-12","2","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","4","309-1","0300250","40","13A206","03","40283","0003","3","1","0","00","2022-01-07","00","2022-01-10","2","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","5","3941","0300493","40","11B195","03","40293","0141","3","1","0","00","2022-01-05","00","2022-01-10","2","-","-","04","1","","","01","01","-","04","00","00",""
"40","0122","003","5","3941","0300493","40","11B195","03","40293","0079","2","1","0","00","2022-01-05","00","2022-01-10","1","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","5","3941","0300493","40","11B195","03","40293","0042","1","1","0","00","2022-01-10","00","2022-01-12","2","-","-","01"," ","","","01","01","-","01","00","00",""
"40","0122","003","5","3941","0300493","40","11B195","03","40293","0001","4","1","0","00","2022-01-12","00","2022-01-18","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","4","316-1","0300272","40","11A206","03","40307","0033","2","1","0","00","2022-01-07","00","2022-01-10","2","-","-","02","1","","","01","01","-","02","00","00",""
"40","0122","003","4","316-1","0300272","40","11A206","03","40307","0111","4","1","0","00","2022-01-07","00","2022-01-10","2","-","-","06","1","","","01","01","-","06","00","00",""
"40","0122","003","4","316-1","0300272","40","11A206","03","40307","0014","1","1","0","12","2022-01-20","12","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"40","0122","003","4","316-1","0300272","40","11A206","03","40307","0079","3","1","0","00","2022-01-19","00","2022-01-21","1","-","-","05","1","","","01","01","-","05","00","00",""
"40","0122","003","5","3072","0300238","40","13B195","03","40347","0037","4","1","0","00","2022-01-05","00","2022-01-10","1","-","-","04","1","","","02","02","-","04","00","00",""
"40","0122","003","5","3072","0300238","40","13B195","03","40347","0105","2","1","0","00","2022-01-14","00","2022-01-18","2","-","-","03","1","","","01","01","-","03","00","00",""
"40","0122","003","5","3072","0300238","40","13B195","03","40347","0068","1","1","0","00","2022-01-04","00","2022-01-10","1","-","-","02","1","","","02","02","-","02","00","00",""
"40","0122","003","5","3072","0300238","40","13B195","03","40347","0012","3","1","0","03","2022-01-21","03","2022-01-21","1","-","-",""," ","","","","","-","","","",""
"28","0122","002","3","189-1","0400463","28","11A207","04","40011","0036","1","1","0","00","2022-01-07","00","2022-01-13","2","-","-","03","1","","","01","01","-","03","00","00",""
"28","0122","002","3","189-1","0400463","28","11A207","04","40011","0062","2","1","0","00","2022-01-07","00","2022-01-18","2","-","-","07","1","","","06","03","-","07","00","00",""
"28","0122","002","3","189-1","0400463","28","11A207","04","40011","0013","4","1","0","00","2022-01-11","00","2022-01-13","2","-","-","03","1","","","02","02","-","03","00","00",""
"28","0122","002","3","189-1","0400463","28","11A207","04","40011","0171","3","1","0","00","2022-01-10","00","2022-01-13","2","-","-","02","1","","","02","02","-","02","00","00",""
"28","0122","002","4","127-0","0400265","28","12A206","04","40087","0074","4","1","0","03","2022-01-20","03","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","4","127-0","0400265","28","12A206","04","40087","0047","3","1","0","00","2022-01-14","00","2022-01-18","2","-","-","03","1","","","01","01","-","03","00","00",""
"28","0122","002","4","127-0","0400265","28","12A206","04","40087","0025","2","1","0","03","2022-01-20","03","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","4","127-0","0400265","28","12A206","04","40087","0103","1","1","0","03","2022-01-20","03","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","7","1285","0400273","28","13B193","04","40095","0001","1","1","0","00","2022-01-16","00","2022-01-18","2","-","-","03","1","","","03","01","-","03","00","00",""
"28","0122","002","7","1285","0400273","28","13B193","04","40095","0016","2","1","0","05","2022-01-20","05","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","7","1285","0400273","28","13B193","04","40095","0084","4","1","0","00","2022-01-11","00","2022-01-13","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0122","002","7","1285","0400273","28","13B193","04","40095","0068","3","1","0","03","2022-01-20","03","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","7","104A","0400149","28","12B193","04","40127","0031","4","1","0","00","2022-01-04","00","2022-01-13","2","-","-","02","1","","","02","02","-","02","00","00",""
"28","0122","002","7","104A","0400149","28","12B193","04","40127","0078","2","1","0","00","2022-01-09","00","2022-01-13","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0122","002","7","104A","0400149","28","12B193","04","40127","0006","1","1","0","00","2022-01-04","00","2022-01-13","2","-","-","04","1","","","01","01","-","04","00","00",""
"28","0122","002","7","104A","0400149","28","12B193","04","40127","0101","3","1","0","00","2022-01-11","00","2022-01-13","2","-","-","05","1","","","03","02","-","05","00","00",""
"28","0122","002","2","199-5","0400537","28","11A208","04","40148","0062","2","1","0","00","2022-01-07","00","2022-01-13","2","-","-","01"," ","","","01","01","-","01","00","00",""
"28","0122","002","2","199-5","0400537","28","11A208","04","40148","0120","4","1","0","03","2022-01-20","03","2022-01-20","2","-","-",""," ","","","","","-","","","",""
"28","0122","002","2","199-5","0400537","28","11A208","04","40148","0093","3","1","0","00","2022-01-07","00","2022-01-13","2","-","-","05","1","","","02","04","-","05","00","00",""
"28","0122","002","2","199-5","0400537","28","11A208","04","40148","0027","1","1","0","00","2022-01-07","00","2022-01-13","2","-","-","02","1","","","02","02","-","02","00","00",""
"28","0122","002","6","1069","0400162","28","11B194","04","40234","0064","4","1","0","00","2022-01-10","00","2022-01-13","2","-","-","02","1","","","02","02","-","02","00","00",""
"28","0122","002","6","1069","0400162","28","11B194","04","40234","0040","3","1","0","00","2022-01-10","00","2022-01-13","2","-","-","02","1","","","02","01","-","02","00","00",""
"28","0122","002","6","1069","0400162","28","11B194","04","40234","0004","1","1","0","00","2022-01-10","00","2022-01-13","2","-","-","03","1","","","01","01","-","03","00","00",""
"28","0122","002","6","1069","0400162","28","11B194","04","40234","0021","2","1","0","00","2022-01-13","00","2022-01-18","2","-","-","02","1","","","03","03","-","02","00","00",""
"28","0122","002","1","103-5","0400136","28","11B201","04","40256","0073","4","1","0","00","2022-01-10","00","2022-01-13","1","-","-","05","1","","","02","04","-","05","00","00",""
"28","0122","002","1","103-5","0400136","28","11B201","04","40256","0051","1","1","0","00","2022-01-04","00","2022-01-13","1","-","-","03","1","","","01","01","-","03","00","00",""
