cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
14,622,1,4,268-7,101118,14,12B203,1,40271,129,4,1,0,0,2022-06-03,0,2022-06-07,1,-,-,6,1,,,2,3,-,6,0,0,
14,622,1,4,268-7,101118,14,12B203,1,40271,94,3,1,0,3,2022-06-21,3,2022-06-21,1,-,-,, ,,,,,-,,,,
14,622,1,4,268-7,101118,14,12B203,1,40271,54,2,1,0,0,2022-06-03,0,2022-06-04,1,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,1,234-8,100867,14,11A216,1,40282,23,3,1,0,0,2022-06-17,0,2022-06-21,2,-,-,3,1,,,1,1,-,3,0,0,
14,622,1,1,234-8,100867,14,11A216,1,40282,49,4,1,0,0,2022-06-03,0,2022-06-15,2,-,-,4,1,,,2,2,-,4,0,0,
14,622,1,1,234-8,100867,14,11A216,1,40282,51,2,1,0,0,2022-06-03,0,2022-06-15,2,-,-,5,1,,,2,5,-,5,0,0,
14,622,1,1,234-8,100867,14,11A216,1,40282,79,1,1,0,0,2022-06-03,0,2022-06-15,2,-,-,5,1,,,2,2,-,5,0,0,
14,622,1,1,329-5,101564,14,13A216,1,40283,22,4,1,0,0,2022-06-16,0,2022-06-20,2,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,1,329-5,101564,14,13A216,1,40283,36,2,1,0,0,2022-06-17,0,2022-06-20,2,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,1,329-5,101564,14,13A216,1,40283,80,1,1,0,0,2022-06-08,0,2022-06-09,1,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,1,329-5,101564,14,13A216,1,40283,60,3,1,0,0,2022-06-09,0,2022-06-13,1,-,-,3,1,,,2,3,-,3,0,0,
14,622,1,3,230-A,100822,14,12B204,1,40305,18,1,1,0,0,2022-06-13,0,2022-06-15,1,-,-,3,1,,,1,3,-,3,0,0,
14,622,1,3,230-A,100822,14,12B204,1,40305,125,4,1,0,0,2022-06-15,0,2022-06-15,1,-,-,4,1,,,2,2,-,4,0,0,
14,622,1,3,230-A,100822,14,12B204,1,40305,92,3,1,0,0,2022-06-15,0,2022-06-15,1,-,-,6,1,,,3,3,-,6,0,0,
14,622,1,3,230-A,100822,14,12B204,1,40305,58,2,1,0,0,2022-06-13,0,2022-06-15,1,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,7,397-1,101943,14,11B198,1,40377,112,4,1,0,0,2022-06-06,0,2022-06-15,1,-,-,4,1,,,2,2,-,4,0,0,
14,622,1,7,397-1,101943,14,11B198,1,40377,84,3,1,0,0,2022-06-09,0,2022-06-15,1,-,-,3,1,,,3,3,-,3,0,0,
14,622,1,7,397-1,101943,14,11B198,1,40377,53,2,1,0,0,2022-06-06,0,2022-06-15,1,-,-,2,1,,,1,2,-,2,0,0,
14,622,1,7,397-1,101943,14,11B198,1,40377,25,1,1,0,0,2022-06-06,0,2022-06-15,1,-,-,4,1,,,2,3,-,4,0,0,
14,622,1,7,349-2,101667,14,12B198,1,40408,88,3,1,0,0,2022-06-07,0,2022-06-07,1,-,-,1, ,,,1,1,-,1,0,0,
14,622,1,7,349-2,101667,14,12B198,1,40408,16,2,1,0,0,2022-06-07,0,2022-06-13,2,-,-,5,1,,,1,2,-,5,0,0,
14,622,1,7,349-2,101667,14,12B198,1,40408,54,1,1,0,0,2022-06-10,0,2022-06-13,2,-,-,4,1,,,2,5,-,4,0,0,
14,622,1,7,349-2,101667,14,12B198,1,40408,120,4,1,0,0,2022-06-07,0,2022-06-07,1,-,-,3,1,,,3,3,-,3,0,0,
21,622,4,2,436-A,205487,21,12A215,2,40024,52,3,1,0,2,2022-06-20,2,2022-06-20,1,-,-,, ,,,,,-,,,,
21,622,4,2,436-A,205487,21,12A215,2,40024,79,4,1,0,15,2022-06-03,15,2022-06-20,1,-,-,4,1,,,1,2,-,4,0,0,
21,622,4,2,436-A,205487,21,12A215,2,40024,13,1,1,0,0,2022-06-03,0,2022-06-07,2,-,-,3,1,,,1,1,-,3,0,0,
21,622,4,2,436-A,205487,21,12A215,2,40024,33,2,1,0,7,2022-06-03,7,2022-06-07,1,-,-,, ,,,,,-,,,,
21,622,4,6,170-2,203787,21,12A201,2,40027,76,2,1,0,3,2022-06-17,3,2022-06-17,1,-,-,, ,,,,,-,,,,
21,622,4,6,170-2,203787,21,12A201,2,40027,212,4,1,0,0,2022-06-14,0,2022-06-15,1,-,-,2,1,,,1,1,-,2,0,0,
21,622,4,6,170-2,203787,21,12A201,2,40027,13,1,1,0,0,2022-06-07,0,2022-06-10,1,-,-,6,1,,,1,1,-,5,1,0,
21,622,4,6,170-2,203787,21,12A201,2,40027,141,3,1,0,0,2022-06-06,0,2022-06-08,1,-,-,1, ,,,1,1,-,1,0,0,
21,622,4,6,141-6,203527,21,11A201,2,40061,194,2,1,0,0,2022-06-08,0,2022-06-15,2,-,-,4,1,,,1,2,-,4,0,0,
21,622,4,6,141-6,203527,21,11A201,2,40061,102,4,1,0,0,2022-06-12,0,2022-06-15,1,-,-,5,1,,,1,1,-,5,0,0,
21,622,4,6,141-6,203527,21,11A201,2,40061,45,3,1,0,0,2022-06-05,0,2022-06-07,2,-,-,5,1,,,4,4,-,5,0,0,
21,622,4,6,141-6,203527,21,11A201,2,40061,152,1,1,0,0,2022-06-11,0,2022-06-15,1,-,-,6,1,,,2,2,-,6,0,0,
21,622,4,2,012-1,203185,21,11A215,2,40087,56,4,1,0,0,2022-06-02,0,2022-06-10,1,-,-,2,1,,,2,2,-,2,0,0,
21,622,4,2,012-1,203185,21,11A215,2,40087,4,1,1,0,0,2022-06-02,0,2022-06-10,2,-,-,6,1,,,4,3,-,6,0,0,
21,622,4,2,012-1,203185,21,11A215,2,40087,24,2,1,0,0,2022-06-02,0,2022-06-15,2,-,-,2,1,,,1,1,-,2,0,3,
21,622,4,2,012-1,203185,21,11A215,2,40087,29,3,1,0,0,2022-06-02,0,2022-06-10,2,-,-,1, ,,,1,1,-,1,0,0,
21,622,4,4,650-6,206417,21,11B203,2,40177,24,3,1,0,13,2022-06-02,13,2022-06-07,1,-,-,, ,,,,,-,,,,
21,622,4,4,650-6,206417,21,11B203,2,40177,149,1,1,0,0,2022-06-17,0,2022-06-20,1,-,-,4,1,,,2,3,-,4,0,0,
21,622,4,4,650-6,206417,21,11B203,2,40177,165,4,1,0,0,2022-06-06,0,2022-06-07,1,-,-,4,1,,,1,1,-,4,0,0,
21,622,4,4,650-6,206417,21,11B203,2,40177,73,2,1,0,0,2022-06-02,0,2022-06-07,2,-,-,2,1,,,2,2,-,2,0,0,
21,622,4,1,176-A,203820,21,12A216,2,40187,185,4,1,0,0,2022-06-08,0,2022-06-17,1,-,-,4,1,,,2,1,-,4,0,0,
21,622,4,1,176-A,203820,21,12A216,2,40187,139,2,1,0,7,2022-06-16,7,2022-06-17,1,-,-,, ,,,,,-,,,,
21,622,4,1,176-A,203820,21,12A216,2,40187,14,3,1,0,0,2022-06-06,0,2022-06-10,1,-,-,3,1,,,1,1,-,3,0,0,
21,622,4,1,176-A,203820,21,12A216,2,40187,92,1,1,0,0,2022-06-08,0,2022-06-16,1,-,-,6,1,,,2,4,-,6,0,0,
21,622,4,4,719-0,206734,21,13B203,2,40243,6,1,1,0,3,2022-06-17,3,2022-06-17,1,-,-,, ,,,,,-,,,,
21,622,4,4,719-0,206734,21,13B203,2,40243,97,4,1,0,0,2022-06-12,0,2022-06-15,1,-,-,2,1,,,1,2,-,2,0,0,
21,622,4,4,719-0,206734,21,13B203,2,40243,37,2,1,0,0,2022-06-13,0,2022-06-15,1,-,-,4,1,,,2,2,-,4,0,0,
21,622,4,4,719-0,206734,21,13B203,2,40243,63,3,1,0,0,2022-06-06,0,2022-06-10,2,-,-,1, ,,,1,1,-,1,0,0,
21,622,4,8,307-5,204412,21,12B197,2,40249,4,1,1,0,0,2022-06-05,0,2022-06-07,1,-,-,5,1,,,2,2,-,5,0,0,
21,622,4,8,307-5,204412,21,12B197,2,40249,120,4,1,0,6,2022-06-07,6,2022-06-07,1,-,-,, ,,,,,-,,,,
21,622,4,8,307-5,204412,21,12B197,2,40249,82,3,1,1,0,2022-06-09,0,2022-06-15,1,-,-,2,1,,,1,1,-,2,0,0,
21,622,4,8,307-5,204412,21,12B197,2,40249,33,2,1,0,0,2022-06-05,0,2022-06-07,1,-,-,1, ,,,1,1,-,1,0,0,
21,622,4,5,158-1,203691,21,12A202,2,40252,90,4,1,0,7,2022-06-20,7,2022-06-20,1,-,-,, ,,,,,-,,,,
21,622,4,5,158-1,203691,21,12A202,2,40252,62,3,1,0,0,2022-06-05,0,2022-06-20,1,-,-,6,1,,,6,1,-,5,1,0,
21,622,4,5,158-1,203691,21,12A202,2,40252,38,1,1,0,0,2022-06-08,0,2022-06-15,2,-,-,2,1,,,1,1,-,2,0,0,
21,622,4,5,158-1,203691,21,12A202,2,40252,13,2,1,0,0,2022-06-12,0,2022-06-20,1,-,-,3,1,,,2,1,-,3,0,0,
21,622,4,3,350-1,204788,21,11B204,2,40303,14,1,1,0,0,2022-06-15,0,2022-06-20,1,-,-,3,1,,,2,1,-,3,0,0,
21,622,4,3,350-1,204788,21,11B204,2,40303,154,4,1,0,5,2022-06-17,5,2022-06-20,1,-,-,, ,,,,,-,,,,
21,622,4,3,350-1,204788,21,11B204,2,40303,58,2,1,0,0,2022-06-03,0,2022-06-07,1,-,-,2,1,,,1,1,-,2,0,0,
21,622,4,3,350-1,204788,21,11B204,2,40303,109,3,1,0,0,2022-06-03,0,2022-06-10,2,-,-,3,1,,,2,2,-,3,0,0,
21,622,4,3,740-0,206825,21,13B204,2,40305,34,2,1,0,0,2022-06-03,0,2022-06-16,2,-,-,4,1,,,2,1,-,4,0,2,
21,622,4,3,740-0,206825,21,13B204,2,40305,8,1,1,0,7,2022-06-17,7,2022-06-17,1,-,-,, ,,,,,-,,,,
21,622,4,3,740-0,206825,21,13B204,2,40305,57,3,1,0,14,2022-06-14,14,2022-06-17,1,-,-,4,1,,,2,1,-,4,0,0,
21,622,4,3,740-0,206825,21,13B204,2,40305,82,4,1,0,0,2022-06-01,0,2022-06-10,2,-,-,3,1,,,3,3,-,3,0,0,
21,622,4,7,672-2,206542,21,13B198,2,40347,94,2,1,1,0,2022-06-06,0,2022-06-10,2,-,-,4,1,,,2,2,-,4,0,0,
21,622,4,7,672-2,206542,21,13B198,2,40347,25,3,1,0,0,2022-06-01,0,2022-06-10,2,-,-,5,1,,,2,2,-,5,0,0,
21,622,4,7,672-2,206542,21,13B198,2,40347,68,1,1,0,0,2022-06-02,0,2022-06-17,1,-,-,5,1,,,2,3,-,5,0,0,
21,622,4,7,672-2,206542,21,13B198,2,40347,42,4,1,1,0,2022-06-10,0,2022-06-15,1,-,-,3,1,,,2,2,-,3,0,0,
21,622,4,7,166-6,203748,21,11B198,2,40408,2,1,1,0,0,2022-06-15,0,2022-06-20,2,-,-,1, ,,,1,1,-,1,0,0,
21,622,4,7,166-6,203748,21,11B198,2,40408,51,3,1,0,0,2022-06-08,0,2022-06-15,1,-,-,3,1,,,2,2,-,3,0,0,
21,622,4,7,166-6,203748,21,11B198,2,40408,24,2,1,0,0,2022-06-17,0,2022-06-20,1,-,-,4,1,,,2,1,-,4,0,0,
21,622,4,7,166-6,203748,21,11B198,2,40408,69,4,1,0,7,2022-06-20,7,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,2,203-6,300069,40,12A215,3,40046,48,2,1,0,0,2022-06-01,0,2022-06-01,2,-,-,4,1,,,1,1,-,4,0,0,
40,622,3,2,203-6,300069,40,12A215,3,40046,61,1,1,0,0,2022-06-01,0,2022-06-01,2,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,2,203-6,300069,40,12A215,3,40046,96,3,1,0,7,2022-06-20,7,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,2,203-6,300069,40,12A215,3,40046,82,4,1,0,0,2022-06-01,0,2022-06-01,2,-,-,2,1,,,1,1,-,2,0,0,
40,622,3,6,199-8,300043,40,12A201,3,40134,238,4,1,0,0,2022-06-08,0,2022-06-08,1,-,-,3,1,,,2,2,-,3,0,0,
40,622,3,6,199-8,300043,40,12A201,3,40134,67,1,1,0,0,2022-06-08,0,2022-06-08,1,-,-,4,1,,,1,1,-,4,0,0,
40,622,3,6,199-8,300043,40,12A201,3,40134,177,2,1,0,3,2022-06-20,3,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,6,199-8,300043,40,12A201,3,40134,242,3,1,0,0,2022-06-13,0,2022-06-15,1,-,-,4,1,,,2,2,-,4,0,0,
40,622,3,4,335-4,300343,40,13B203,3,40180,124,3,1,0,0,2022-06-13,0,2022-06-15,1,-,-,2,1,,,2,2,-,2,0,0,
40,622,3,4,335-4,300343,40,13B203,3,40180,120,2,1,0,0,2022-06-16,0,2022-06-16,1,-,-,3,1,,,1,1,-,3,0,0,
40,622,3,4,335-4,300343,40,13B203,3,40180,5,4,1,0,0,2022-06-15,0,2022-06-15,1,-,-,6,1,,,3,3,-,6,0,0,
40,622,3,4,335-4,300343,40,13B203,3,40180,107,1,1,0,9,2022-06-20,9,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,1,461-5,300665,40,11A216,3,40186,62,1,1,0,0,2022-06-06,0,2022-06-06,1,-,-,4,1,,,2,1,-,4,0,0,
40,622,3,1,461-5,300665,40,11A216,3,40186,162,2,1,0,0,2022-06-06,0,2022-06-06,1,-,-,2,1,,,2,1,-,2,0,0,
40,622,3,1,461-5,300665,40,11A216,3,40186,51,3,1,0,0,2022-06-06,0,2022-06-06,1,-,-,2,1,,,2,1,-,2,0,0,
40,622,3,1,461-5,300665,40,11A216,3,40186,126,4,1,0,0,2022-06-16,0,2022-06-16,1,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,1,299-6,300191,40,13A216,3,40217,40,4,1,0,0,2022-06-06,0,2022-06-06,1,-,-,2,1,,,1,1,-,2,0,0,
40,622,3,1,299-6,300191,40,13A216,3,40217,60,1,1,0,0,2022-06-07,0,2022-06-07,1,-,-,3,1,,,1,1,-,3,0,0,
40,622,3,1,299-6,300191,40,13A216,3,40217,80,2,1,0,0,2022-06-07,0,2022-06-07,1,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,1,299-6,300191,40,13A216,3,40217,5,3,1,0,0,2022-06-03,0,2022-06-04,2,-,-,4,1,,,4,1,-,4,0,0,
40,622,3,5,459-8,300663,40,11A202,3,40218,13,2,1,0,0,2022-06-17,0,2022-06-17,1,-,-,4,1,,,2,2,-,4,0,0,
40,622,3,5,459-8,300663,40,11A202,3,40218,25,4,1,1,0,2022-06-09,0,2022-06-10,1,-,-,2,1,,,1,1,-,2,0,0,
40,622,3,5,459-8,300663,40,11A202,3,40218,7,1,1,0,0,2022-06-09,0,2022-06-10,1,-,-,2,1,,,2,2,-,2,0,1,
40,622,3,5,459-8,300663,40,11A202,3,40218,20,3,1,0,6,2022-06-20,6,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,5,434-8,300602,40,13A202,3,40221,95,4,1,0,0,2022-06-13,0,2022-06-15,1,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,5,434-8,300602,40,13A202,3,40221,42,2,1,0,0,2022-06-06,0,2022-06-06,1,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,5,434-8,300602,40,13A202,3,40221,66,3,1,0,0,2022-06-18,0,2022-06-20,1,-,-,3,1,,,1,1,-,3,0,0,
40,622,3,5,434-8,300602,40,13A202,3,40221,18,1,1,0,0,2022-06-06,0,2022-06-06,1,-,-,4,1,,,1,1,-,4,0,0,
40,622,3,8,304-9,300209,40,11B197,3,40241,32,3,1,0,0,2022-06-13,0,2022-06-15,1,-,-,6,1,,,1,1,-,6,0,0,
40,622,3,8,304-9,300209,40,11B197,3,40241,137,2,1,0,0,2022-06-02,0,2022-06-02,2,-,-,4,1,,,2,2,-,4,0,0,
40,622,3,8,304-9,300209,40,11B197,3,40241,134,4,1,0,0,2022-06-01,0,2022-06-01,2,-,-,1, ,,,4,4,-,1,0,0,
40,622,3,8,304-9,300209,40,11B197,3,40241,94,1,1,0,0,2022-06-01,0,2022-06-01,2,-,-,1, ,,,1,1,-,1,0,0,
40,622,3,3,193-0,300016,40,12B204,3,40264,81,4,1,0,0,2022-06-02,0,2022-06-02,1,-,-,4,1,,,1,1,-,4,0,0,
40,622,3,3,193-0,300016,40,12B204,3,40264,53,3,1,0,0,2022-06-02,0,2022-06-02,2,-,-,2,1,,,1,1,-,2,0,0,
40,622,3,3,193-0,300016,40,12B204,3,40264,32,1,1,0,0,2022-06-07,0,2022-06-07,1,-,-,6,1,,,1,1,-,6,0,0,
40,622,3,3,193-0,300016,40,12B204,3,40264,2,2,1,0,0,2022-06-03,0,2022-06-04,2,-,-,6,1,,,2,2,-,6,0,0,
40,622,3,7,196-4,300023,40,12B198,3,40298,19,4,1,1,0,2022-06-02,0,2022-06-02,2,-,-,2,1,,,1,1,-,2,0,0,
40,622,3,7,196-4,300023,40,12B198,3,40298,67,1,1,0,12,2022-06-20,12,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,7,196-4,300023,40,12B198,3,40298,126,2,1,0,6,2022-06-20,6,2022-06-20,1,-,-,, ,,,,,-,,,,
40,622,3,7,196-4,300023,40,12B198,3,40298,40,3,1,0,0,2022-06-08,0,2022-06-09,1,-,-,1, ,,,1,1,-,1,0,0,
28,622,2,2,200-A,400543,28,11A215,4,40021,110,2,1,0,0,2022-06-08,0,2022-06-13,2,-,-,1, ,,,1,1,-,1,0,0,
28,622,2,2,200-A,400543,28,11A215,4,40021,27,1,1,0,0,2022-06-01,0,2022-06-06,2,-,-,4,1,,,2,2,-,4,0,0,
28,622,2,2,200-A,400543,28,11A215,4,40021,150,4,1,0,1,2022-06-20,1,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,2,200-A,400543,28,11A215,4,40021,99,3,1,0,0,2022-06-01,0,2022-06-16,2,-,-,4,1,,,1,2,-,4,0,0,
28,622,2,6,223-0,400627,28,11A201,4,40028,526,4,1,0,0,2022-06-14,0,2022-06-16,1,-,-,6,1,,,2,2,-,6,0,0,
28,622,2,6,223-0,400627,28,11A201,4,40028,68,1,1,0,0,2022-06-07,0,2022-06-08,1,-,-,2,1,,,2,2,-,2,0,0,
28,622,2,6,223-0,400627,28,11A201,4,40028,694,3,1,0,0,2022-06-02,0,2022-06-06,2,-,-,3,1,,,2,1,-,3,0,0,
28,622,2,6,223-0,400627,28,11A201,4,40028,634,2,1,0,0,2022-06-08,0,2022-06-13,2,-,-,2,1,,,1,2,-,2,0,0,
28,622,2,6,197-6,400526,28,13A201,4,40110,106,1,1,0,0,2022-06-02,0,2022-06-06,2,-,-,4,1,,,2,2,-,4,0,0,
28,622,2,6,197-6,400526,28,13A201,4,40110,74,2,1,0,0,2022-06-03,0,2022-06-06,2,-,-,3,1,,,3,2,-,3,0,0,
28,622,2,6,197-6,400526,28,13A201,4,40110,3,4,1,0,0,2022-06-02,0,2022-06-06,2,-,-,5,1,,,1,1,-,5,0,0,
28,622,2,6,197-6,400526,28,13A201,4,40110,63,3,1,0,0,2022-06-06,0,2022-06-08,2,-,-,2,1,,,1,1,-,2,0,0,
28,622,2,2,122-8,400250,28,12A215,4,40132,115,4,1,0,0,2022-06-09,0,2022-06-13,2,-,-,3,1,,,1,1,-,3,0,0,
28,622,2,2,122-8,400250,28,12A215,4,40132,19,3,1,0,0,2022-06-09,0,2022-06-13,2,-,-,6,1,,,1,1,-,6,0,0,
28,622,2,2,122-8,400250,28,12A215,4,40132,3,1,1,0,0,2022-06-13,0,2022-06-17,2,-,-,4,1,,,2,1,-,4,0,0,
28,622,2,2,122-8,400250,28,12A215,4,40132,91,2,1,0,6,2022-06-20,6,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,4,189-1,400466,28,11B203,4,40150,110,3,1,0,0,2022-06-01,0,2022-06-06,2,-,-,3,1,,,2,2,-,3,0,0,
28,622,2,4,189-1,400466,28,11B203,4,40150,29,2,1,0,8,2022-06-16,8,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,4,189-1,400466,28,11B203,4,40150,40,4,1,0,0,2022-06-11,0,2022-06-15,2,-,-,4,1,,,1,1,-,4,0,0,
28,622,2,4,189-1,400466,28,11B203,4,40150,73,1,1,0,0,2022-06-12,0,2022-06-15,2,-,-,3,1,,,1,1,-,3,0,0,
28,622,2,8,120-9,400234,28,13B197,4,40188,75,3,1,0,0,2022-06-06,0,2022-06-08,2,-,-,3,1,,,1,1,-,3,0,0,
28,622,2,8,120-9,400234,28,13B197,4,40188,104,4,1,0,0,2022-06-06,0,2022-06-08,2,-,-,2,1,,,1,1,-,2,0,0,
28,622,2,8,120-9,400234,28,13B197,4,40188,2,2,1,0,0,2022-06-09,0,2022-06-13,2,-,-,3,1,,,1,1,-,3,0,0,
28,622,2,8,120-9,400234,28,13B197,4,40188,49,1,1,0,0,2022-06-07,0,2022-06-13,2,-,-,4,1,,,2,1,-,4,0,0,
28,622,2,5,135-5,400306,28,12A202,4,40189,87,2,1,0,3,2022-06-20,3,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,5,135-5,400306,28,12A202,4,40189,11,3,1,0,0,2022-06-08,0,2022-06-17,2,-,-,6,1,,,2,4,-,6,0,0,
28,622,2,5,135-5,400306,28,12A202,4,40189,53,1,1,0,12,2022-06-16,12,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,5,135-5,400306,28,12A202,4,40189,44,4,1,0,0,2022-06-10,0,2022-06-13,2,-,-,6,1,,,1,1,-,6,0,0,
28,622,2,1,143-A,400333,28,12A216,4,40240,125,3,1,0,0,2022-06-07,0,2022-06-08,1,-,-,8,2,2,5,1,1,-,5,0,0,
28,622,2,1,143-A,400333,28,12A216,4,40240,106,4,1,0,0,2022-06-07,0,2022-06-08,1,-,-,3,1,,,1,1,-,3,0,0,
28,622,2,1,143-A,400333,28,12A216,4,40240,20,1,1,0,0,2022-06-07,0,2022-06-08,1,-,-,4,1,,,1,1,-,4,0,0,
28,622,2,1,143-A,400333,28,12A216,4,40240,54,2,1,0,0,2022-06-07,0,2022-06-08,1,-,-,2,1,,,1,1,-,2,0,0,
28,622,2,8,152-9,400361,28,11B197,4,40241,126,3,1,0,0,2022-06-08,0,2022-06-13,2,-,-,2,1,,,2,2,-,2,0,0,
28,622,2,8,152-9,400361,28,11B197,4,40241,56,2,1,0,0,2022-06-02,0,2022-06-06,2,-,-,4,1,,,1,1,-,4,0,0,
28,622,2,8,152-9,400361,28,11B197,4,40241,9,1,1,0,6,2022-06-16,6,2022-06-20,2,-,-,, ,,,,,-,,,,
28,622,2,8,152-9,400361,28,11B197,4,40241,79,4,1,0,0,2022-06-02,0,2022-06-06,2,-,-,4,1,,,1,1,-,4,0,0,
28,622,2,3,148-2,400351,28,11B204,4,40346,10,2,1,0,0,2022-06-01,0,2022-06-06,2,-,-,6,1,,,2,2,-,6,0,0,
28,622,2,3,148-2,400351,28,11B204,4,40346,63,4,1,0,0,2022-06-01,0,2022-06-06,2,-,-,4,1,,,1,1,-,4,0,0,
28,622,2,3,148-2,400351,28,11B204,4,40346,36,3,1,0,0,2022-06-01,0,2022-06-06,2,-,-,6,1,,,2,2,-,6,0,0,
28,622,2,3,148-2,400351,28,11B204,4,40346,93,1,1,0,0,2022-06-01,0,2022-06-06,2,-,-,2,1,,,1,1,-,2,0,0,
