cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
21,1022,7,11A204,2,40034,4,1,0,2,3,3,3,3,3,2,2,2,1,2,3,4,2,3,3,15246
21,1022,7,11A204,2,40034,1,1,0,3,3,3,2,3,3,2,2,2,1,2,3,5,3,2,2,22870
21,1022,7,13A204,2,40099,2,1,0,1,4,3,4,3,4,3,2,2,1,1,3,5,3,3,3,37271
21,1022,7,13A204,2,40099,3,1,0,2,4,3,3,3,4,4,3,3,1,1,3,5,2,3,3,55906
21,1022,7,13A204,2,40099,4,1,0,3,3,3,3,3,4,5,2,3,2,2,3,5,4,3,3,93177
21,1022,3,11A218,2,40124,3,1,0,1,3,2,3,2,3,3,2,2,1,1,1,6,3,3,3,17772
21,1022,3,11A218,2,40124,4,1,0,1,3,3,4,3,4,3,3,3,2,2,4,6,2,3,3,8886
21,1022,3,13A218,2,40161,3,1,0,1,3,2,3,2,3,2,2,2,1,1,2,5,3,2,4,19796
21,1022,3,13A218,2,40161,1,1,0,3,4,2,4,2,3,2,3,3,2,2,2,3,2,3,3,39593
21,1022,3,13A218,2,40161,2,1,0,1,3,3,2,3,3,3,2,3,1,1,2,6,3,3,3,29694
21,1022,2,12B211,2,40191,4,1,0,1,3,3,3,3,3,2,3,2,1,1,2,4,2,3,3,15814
21,1022,2,12B211,2,40191,3,1,0,1,2,2,2,2,4,3,1,3,2,1,2,6,4,3,3,5271
21,1022,2,11B211,2,40255,2,1,0,2,3,3,3,3,2,3,3,3,2,2,3,5,2,3,3,20478
21,1022,2,11B211,2,40255,3,1,1,1,4,4,4,4,4,4,3,3,2,2,3,6,3,3,3,5119
21,1022,2,11B211,2,40255,1,1,0,1,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,5119
21,1022,2,11B211,2,40255,4,1,0,2,2,1,2,2,2,1,1,1,1,1,2,6,1,2,2,10239
21,1022,6,12A205,2,40259,4,1,0,2,2,2,2,2,4,4,2,2,1,1,3,5,5,3,1,28120
21,1022,6,12A205,2,40259,3,1,0,2,3,2,2,2,2,2,1,1,1,1,2,3,3,1,3,14060
21,1022,6,12A205,2,40259,2,1,0,2,4,3,4,3,3,4,2,2,2,2,3,4,3,3,3,21090
21,1022,6,12A205,2,40259,1,1,0,1,4,3,4,2,2,2,2,2,1,2,2,6,1,3,3,14060
21,1022,6,11A205,2,40260,4,1,0,1,3,4,3,4,3,4,2,2,2,1,3,6,2,3,3,7769
21,1022,6,11A205,2,40260,1,1,1,2,3,3,3,2,3,4,3,3,3,2,3,6,2,3,3,15538
21,1022,6,11A205,2,40260,2,1,0,2,3,6,3,6,4,4,3,3,1,1,6,6,2,3,3,38845
21,1022,6,11A205,2,40260,3,1,0,1,3,3,3,3,3,3,3,3,2,2,4,5,3,3,3,7769
21,1022,4,11A217,2,40313,4,1,0,1,2,2,2,2,2,2,2,1,1,2,3,4,2,1,1,7077
21,1022,4,11A217,2,40313,3,1,0,3,4,3,4,3,4,4,3,3,2,2,3,6,3,3,3,28309
21,1022,8,13A203,2,40349,3,1,0,4,3,2,3,3,4,2,2,3,2,2,2,6,1,3,3,25918
21,1022,8,13A203,2,40349,1,1,1,1,3,3,3,3,3,4,2,2,1,1,4,5,3,2,2,17278
21,1022,8,13A203,2,40349,4,1,0,1,3,3,2,3,2,2,1,2,2,1,3,4,2,3,3,17278
21,1022,4,12A217,2,40375,4,1,0,1,2,3,2,3,2,1,1,2,1,1,3,6,2,3,3,6360
21,1022,4,12A217,2,40375,1,1,0,1,3,3,3,2,2,2,1,2,2,1,3,4,3,3,3,12719
21,1022,4,12A217,2,40375,2,1,0,1,2,2,3,3,3,2,3,2,2,2,3,4,3,3,3,12719
21,1022,8,11A203,2,40381,2,1,1,2,3,2,2,2,4,2,2,2,2,2,3,6,1,3,3,16905
21,1022,8,11A203,2,40381,1,1,0,2,4,2,4,2,3,3,3,3,2,2,4,6,3,3,2,42262
21,1022,8,11A203,2,40381,4,1,0,2,2,2,1,2,2,2,1,3,1,1,2,6,1,3,3,16905
21,1022,8,11A203,2,40381,3,1,0,1,3,2,3,2,3,2,2,3,2,2,1,4,2,3,3,8452
21,1022,1,12B212,2,40382,4,1,0,1,3,2,4,2,4,2,2,2,1,1,3,3,1,3,1,14558
21,1022,1,12B212,2,40382,2,1,0,2,3,3,3,2,4,4,2,2,1,2,3,5,3,3,3,21836
21,1022,5,12A206,2,40391,1,1,0,2,4,4,3,4,3,3,3,3,2,2,4,4,2,3,1,33078
21,1022,5,12A206,2,40391,2,1,0,1,2,2,2,2,3,2,3,2,2,2,2,4,2,3,3,33078
40,1022,7,12A204,3,40002,2,1,0,1,3,3,3,4,4,3,2,2,2,2,2,6,2,3,3,13930
40,1022,7,12A204,3,40002,3,1,1,1,3,2,3,2,3,3,2,2,2,1,3,4,3,3,2,6965
40,1022,3,12A218,3,40082,3,1,0,1,3,2,3,3,3,3,2,2,2,2,2,4,3,3,2,10299
40,1022,3,12A218,3,40082,1,1,0,2,4,4,3,4,4,5,2,3,2,2,3,6,3,3,3,20597
40,1022,3,12A218,3,40082,4,1,0,1,3,4,3,4,3,4,2,2,2,1,3,4,4,3,3,20597
40,1022,3,12A218,3,40082,2,1,0,2,4,4,3,3,4,3,2,2,2,2,3,6,4,3,2,20597
40,1022,6,12A205,3,40170,3,1,0,1,3,3,3,3,3,3,2,2,1,1,3,4,4,2,2,10132
40,1022,6,12A205,3,40170,4,1,0,1,2,2,2,2,4,4,3,2,2,2,3,3,3,3,3,10132
40,1022,6,12A205,3,40170,1,1,0,1,2,2,2,2,4,3,1,1,1,1,3,4,3,3,1,20263
40,1022,6,12A205,3,40170,2,1,0,1,3,3,3,3,3,3,2,2,2,2,3,6,3,3,3,10132
40,1022,1,11B212,3,40192,3,1,0,3,3,1,3,3,4,5,2,2,1,1,3,6,2,3,1,31155
40,1022,1,11B212,3,40192,2,1,0,1,4,3,3,3,4,2,3,2,2,2,3,6,4,3,3,15577
40,1022,1,11B212,3,40192,4,1,0,1,3,4,4,4,4,3,3,3,2,2,2,4,3,3,3,7789
40,1022,1,11B212,3,40192,1,1,0,1,3,4,3,4,4,3,2,2,2,2,3,6,3,2,2,7789
40,1022,2,12B211,3,40249,2,1,0,1,2,2,3,4,4,4,2,2,1,1,2,6,1,1,1,15894
40,1022,2,12B211,3,40249,4,1,0,1,4,3,3,4,4,3,2,2,2,2,2,4,3,2,3,15894
40,1022,2,12B211,3,40249,3,1,0,1,3,2,2,2,3,2,2,2,2,2,3,4,3,1,1,7947
40,1022,2,12B211,3,40249,1,1,0,1,3,2,3,4,4,3,2,3,1,1,2,6,4,3,3,15894
40,1022,8,13A203,3,40277,3,1,0,1,3,3,3,3,4,4,3,3,2,2,3,6,2,3,3,38174
40,1022,8,13A203,3,40277,4,1,0,3,3,4,4,3,4,3,2,2,2,2,3,5,4,3,3,38174
40,1022,5,13A206,3,40283,2,1,0,1,4,4,4,4,4,4,2,2,1,2,3,6,4,3,3,10548
40,1022,5,13A206,3,40283,4,1,0,1,4,3,4,3,3,4,2,3,2,2,3,6,3,3,3,21097
40,1022,5,13A206,3,40283,3,1,0,1,4,4,4,4,4,4,2,3,2,2,3,6,2,2,3,10548
40,1022,4,12A217,3,40295,3,1,0,1,3,4,3,4,3,3,2,3,2,2,3,5,3,3,3,7764
40,1022,4,12A217,3,40295,1,1,0,3,3,2,3,3,3,3,2,2,1,1,3,6,3,2,2,23293
40,1022,4,12A217,3,40295,2,1,0,1,3,3,3,3,3,2,3,3,2,2,3,6,2,3,3,7764
40,1022,4,12A217,3,40295,4,1,0,1,3,3,3,3,4,4,2,2,2,2,3,4,3,3,2,7764
40,1022,1,13B212,3,40304,1,1,0,1,4,5,4,3,4,4,3,3,2,2,3,6,4,3,3,9646
40,1022,1,13B212,3,40304,4,1,0,1,3,2,3,2,3,2,1,1,1,2,2,6,2,1,1,28937
40,1022,1,13B212,3,40304,2,1,0,4,4,3,3,3,3,3,2,2,2,2,3,6,2,3,2,38583
40,1022,1,13B212,3,40304,3,1,0,4,4,3,3,4,4,3,3,3,2,2,3,6,3,3,3,38583
40,1022,5,11A206,3,40307,2,1,0,1,3,2,2,2,4,2,1,2,2,2,3,6,2,3,1,16348
40,1022,5,11A206,3,40307,4,1,0,1,3,4,3,3,3,2,2,2,1,2,2,6,2,3,2,40869
40,1022,5,11A206,3,40307,3,1,0,1,3,4,3,3,3,4,2,2,1,1,2,6,3,1,1,24521
28,1022,7,11A204,4,40085,3,1,0,1,3,2,3,2,2,2,2,2,2,1,2,2,2,3,1,35784
28,1022,7,11A204,4,40085,1,1,0,11,3,3,3,3,3,3,2,2,2,2,4,5,3,3,3,57255
28,1022,7,11A204,4,40085,4,1,0,1,3,1,3,3,4,1,3,3,2,2,3,3,2,3,3,7157
28,1022,7,11A204,4,40085,2,1,0,1,4,2,3,3,4,3,3,3,2,2,4,6,4,3,3,14314
28,1022,5,12A206,4,40087,3,1,0,1,2,2,2,2,3,4,3,3,2,2,3,2,2,3,3,6265
28,1022,6,12A205,4,40116,4,1,0,3,4,4,4,4,4,4,3,3,2,2,4,6,5,3,3,31900
28,1022,6,12A205,4,40116,2,1,0,1,3,3,3,3,4,4,2,3,1,1,3,4,4,3,3,7975
28,1022,6,12A205,4,40116,3,1,2,1,5,1,5,1,3,1,1,2,1,1,1,6,4,1,1,7975
28,1022,6,12A205,4,40116,1,1,0,1,4,4,3,3,4,3,3,3,2,2,3,6,3,3,3,39875
28,1022,3,11A218,4,40136,3,1,0,1,2,2,2,2,3,4,1,3,2,2,2,4,3,3,3,14484
28,1022,3,11A218,4,40136,4,1,0,2,4,2,3,2,4,4,3,3,2,2,3,6,5,3,3,21725
28,1022,3,11A218,4,40136,1,1,0,3,3,4,3,3,4,3,3,3,2,1,3,6,3,3,2,14484
28,1022,3,11A218,4,40136,2,1,0,2,4,3,4,3,4,3,3,3,2,2,3,4,4,3,3,21725
28,1022,6,11A205,4,40139,4,1,0,2,3,3,3,3,3,3,2,3,2,2,5,6,5,3,3,14990
28,1022,6,11A205,4,40139,1,1,0,2,3,3,3,3,4,4,2,3,2,2,3,4,4,3,3,22485
28,1022,1,12B212,4,40191,1,1,0,2,3,4,4,3,2,3,2,3,2,1,3,4,2,3,3,17317
28,1022,1,12B212,4,40191,3,1,0,3,1,1,1,1,4,2,1,1,1,1,2,4,3,1,1,25975
28,1022,1,12B212,4,40191,4,1,0,1,4,2,3,3,4,4,3,3,2,2,2,6,5,3,2,17317
28,1022,2,13B211,4,40194,1,1,0,2,4,4,3,3,4,4,3,3,2,2,5,6,5,3,3,18354
28,1022,2,13B211,4,40194,2,1,0,1,3,2,3,3,4,5,2,3,1,1,3,6,4,2,1,27532
28,1022,2,13B211,4,40194,4,1,0,1,3,3,3,3,3,2,3,3,2,2,3,6,3,2,3,18354
28,1022,2,11B211,4,40221,4,1,0,1,4,3,4,3,5,4,3,3,2,2,4,6,4,3,3,8341
28,1022,2,11B211,4,40221,1,1,0,2,4,3,3,3,4,4,3,3,2,2,4,6,4,3,3,25022
28,1022,2,11B211,4,40221,3,1,0,2,2,2,2,1,3,2,1,3,2,2,2,6,3,3,3,16681
28,1022,2,11B211,4,40221,2,1,0,1,3,4,3,3,4,4,2,3,2,2,3,6,3,3,3,25022
28,1022,8,11A203,4,40273,3,1,0,2,2,3,2,3,3,3,3,3,2,2,3,6,4,3,3,6849
28,1022,8,11A203,4,40273,2,1,0,1,2,3,3,3,4,4,3,3,2,1,2,2,3,3,3,13697
28,1022,8,11A203,4,40273,1,1,0,1,2,3,2,3,3,4,2,3,2,1,2,3,3,3,3,6849
28,1022,8,11A203,4,40273,4,1,0,1,2,2,3,3,2,1,2,2,2,2,4,4,2,1,3,13697
28,1022,4,11A217,4,40351,4,1,0,5,2,2,2,3,4,4,2,3,1,1,3,4,4,4,1,34804
28,1022,4,11A217,4,40351,1,1,0,3,2,4,3,3,5,5,3,3,2,2,4,6,4,3,3,20883
28,1022,4,11A217,4,40351,2,1,0,2,4,3,4,3,4,4,3,3,2,2,3,6,4,3,3,27843
28,1022,4,11A217,4,40351,3,1,0,2,4,2,2,2,3,3,3,3,2,1,2,3,3,3,2,13922
17,1022,3,13A218,5,40028,1,1,0,2,5,3,5,3,4,4,1,2,1,1,2,4,1,3,1,19798
17,1022,3,13A218,5,40028,3,1,0,1,4,4,4,3,5,5,3,3,2,2,4,4,3,3,3,19798
17,1022,3,13A218,5,40028,4,1,0,1,3,3,3,3,3,3,1,2,2,2,3,4,4,3,3,19798
17,1022,7,11A204,5,40068,1,1,0,2,3,3,4,3,4,3,2,3,2,2,4,5,2,3,3,23216
17,1022,7,11A204,5,40068,4,1,0,1,3,3,3,3,2,3,2,2,1,1,2,5,2,2,1,23216
17,1022,7,11A204,5,40068,3,1,0,2,3,3,3,3,2,2,2,2,2,2,3,5,3,3,3,30955
17,1022,7,11A204,5,40068,2,1,0,2,4,2,3,3,4,4,3,3,2,2,3,2,2,3,3,15478
17,1022,7,12A204,5,40069,3,1,0,2,4,2,4,2,3,3,3,3,2,2,3,5,3,3,3,24423
17,1022,7,12A204,5,40069,1,1,0,2,2,2,2,3,3,3,2,3,1,2,3,3,3,3,3,24423
17,1022,7,12A204,5,40069,4,1,0,2,3,3,4,3,4,3,3,3,2,2,4,6,3,3,3,32564
17,1022,7,12A204,5,40069,2,1,0,1,2,2,2,3,2,3,2,2,1,1,3,4,2,3,3,24423
17,1022,3,11A218,5,40129,2,1,0,1,4,4,4,4,4,4,3,3,2,2,4,6,3,3,3,42934
17,1022,3,11A218,5,40129,1,1,0,1,3,2,3,2,2,3,3,2,1,2,3,6,1,3,3,17174
17,1022,3,11A218,5,40129,3,1,0,1,3,3,2,3,2,3,2,2,1,1,2,4,3,3,1,17174
17,1022,3,11A218,5,40129,4,1,0,1,4,3,3,4,3,4,3,3,2,2,3,4,2,3,3,17174
17,1022,2,12B211,5,40191,4,1,0,1,3,3,2,2,2,3,2,1,1,2,5,6,3,3,3,16185
17,1022,2,12B211,5,40191,3,1,0,1,3,3,3,3,5,4,3,3,2,2,4,6,5,3,3,8092
17,1022,2,12B211,5,40191,1,1,0,1,4,3,3,3,3,2,3,3,2,2,4,6,2,3,3,32370
17,1022,2,12B211,5,40191,2,1,0,1,3,3,3,2,3,3,1,3,1,2,3,3,3,3,3,16185
17,1022,6,12A205,5,40231,2,1,0,3,3,2,2,2,3,2,2,2,2,1,2,3,1,2,3,23728
17,1022,6,12A205,5,40231,1,1,0,1,2,2,2,2,2,2,3,2,1,2,2,4,2,3,3,15819
17,1022,6,12A205,5,40231,4,1,0,1,3,4,3,3,4,4,2,2,1,1,3,6,3,3,3,23728
17,1022,6,12A205,5,40231,3,1,0,1,2,2,2,2,4,3,2,2,1,1,3,5,3,3,2,15819
17,1022,1,12B212,5,40323,3,1,0,1,3,4,3,4,4,4,2,3,2,1,3,4,3,1,1,9228
17,1022,1,12B212,5,40323,2,1,0,6,3,3,3,3,3,4,1,2,1,1,1,6,2,3,2,55366
17,1022,1,12B212,5,40323,4,1,0,3,2,2,2,2,3,4,1,2,1,1,3,5,3,2,2,27683
17,1022,1,12B212,5,40323,1,1,0,1,4,5,4,4,5,5,3,3,2,2,5,6,3,3,3,9228
17,1022,4,12A217,5,40348,2,1,0,4,2,2,2,2,3,3,1,1,1,2,2,4,3,2,2,30319
17,1022,4,12A217,5,40348,3,1,0,1,4,3,4,3,4,4,2,3,1,2,4,5,3,3,3,7580
17,1022,4,12A217,5,40348,1,1,0,1,3,3,3,3,4,4,2,3,1,1,2,4,1,3,3,15160
17,1022,4,12A217,5,40348,4,1,0,1,2,3,2,3,4,4,2,2,1,1,3,5,3,2,3,7580
17,1022,5,11A206,5,40362,4,1,0,1,2,2,2,2,3,3,2,3,2,2,3,6,3,3,3,15465
17,1022,5,11A206,5,40362,2,1,0,1,2,3,2,3,3,2,2,1,2,2,3,4,2,3,1,23197
17,1022,5,11A206,5,40362,1,1,0,2,3,2,2,2,2,2,3,2,2,2,3,5,3,3,3,15465
17,1022,5,11A206,5,40362,3,1,0,2,2,2,2,2,3,3,1,1,1,1,2,3,3,3,3,15465
17,1022,4,11A217,5,40381,3,1,0,5,2,2,2,2,3,4,2,3,2,2,2,5,4,3,3,29803
17,1022,4,11A217,5,40381,4,1,0,2,3,2,3,2,3,2,1,1,1,1,2,4,2,1,3,14901
17,1022,5,12A206,5,40389,3,1,0,1,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,32767
17,1022,5,12A206,5,40389,4,1,0,1,4,3,3,3,4,4,3,3,2,2,3,6,3,3,3,16384
17,1022,5,12A206,5,40389,2,1,0,2,3,3,3,3,4,3,2,3,2,2,3,5,3,3,3,16384
17,1022,5,12A206,5,40389,1,1,0,1,2,2,2,2,1,1,3,3,2,2,3,3,2,3,3,16384
17,1022,8,13A203,5,40417,1,1,0,1,2,2,2,2,3,4,2,2,1,2,3,3,3,3,3,36628
17,1022,8,13A203,5,40417,2,1,0,2,2,2,2,2,4,3,2,2,1,1,3,5,3,3,2,36628
17,1022,8,13A203,5,40417,4,1,0,2,3,3,3,2,3,3,2,2,1,1,2,4,2,3,3,36628
17,1022,1,12B212,5,40419,2,1,0,1,4,3,4,3,4,5,3,3,2,2,3,6,4,3,3,26447
17,1022,1,12B212,5,40419,1,1,0,1,4,2,4,2,2,2,2,3,1,1,3,6,3,1,1,35263
17,1022,1,12B212,5,40419,4,1,0,1,3,3,3,3,4,3,1,2,1,1,2,5,2,3,3,8816
17,1022,8,11A203,5,40420,2,1,0,1,4,4,4,4,4,3,3,3,2,2,4,5,3,3,3,12365
17,1022,8,11A203,5,40420,1,1,0,1,3,3,2,2,4,3,2,2,1,1,3,5,2,3,3,12365
17,1022,8,11A203,5,40420,3,1,0,1,4,3,4,3,4,4,3,3,2,2,4,6,3,3,3,6183
33,1022,3,11A218,6,40063,4,1,0,1,2,2,2,2,2,3,1,2,1,1,3,4,3,3,3,7115
33,1022,3,11A218,6,40063,1,1,0,1,3,2,3,2,3,2,2,2,1,1,3,5,2,3,2,7115
33,1022,3,11A218,6,40063,2,1,0,1,4,3,4,3,5,4,3,3,2,2,3,6,3,3,3,14230
33,1022,3,11A218,6,40063,3,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,2,2,3,14230
33,1022,7,13A204,6,40066,1,1,0,1,2,2,2,2,4,2,1,1,1,1,2,5,2,1,2,11324
33,1022,7,13A204,6,40066,4,1,0,2,2,2,2,2,3,3,1,1,1,1,3,6,2,2,2,22647
33,1022,7,13A204,6,40066,3,1,0,1,3,3,3,3,4,2,1,2,1,1,2,4,3,3,2,11324
33,1022,7,13A204,6,40066,2,1,0,1,2,2,2,2,4,2,1,1,1,1,3,4,2,2,1,11324
33,1022,7,11A204,6,40130,2,1,0,1,4,3,4,3,4,4,2,3,2,2,4,6,3,3,3,6797
33,1022,7,11A204,6,40130,1,1,0,1,3,3,4,4,4,4,2,3,2,2,3,5,2,2,3,13594
33,1022,7,11A204,6,40130,4,1,0,1,2,2,2,2,2,2,1,2,2,2,2,4,2,3,2,20391
33,1022,7,11A204,6,40130,3,1,0,2,3,2,3,3,4,3,1,2,1,1,3,6,2,3,2,13594
33,1022,1,12B212,6,40190,3,1,0,1,4,3,4,4,5,3,2,3,2,2,4,6,3,3,3,16655
33,1022,1,12B212,6,40190,2,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,3,3,3,16655
33,1022,1,12B212,6,40190,1,1,0,2,2,2,2,2,3,2,1,1,1,1,2,4,2,2,1,16655
33,1022,1,12B212,6,40190,4,1,0,1,3,3,3,3,4,2,2,2,1,2,2,4,2,3,2,8327
33,1022,2,13B211,6,40193,1,1,0,2,3,2,3,2,4,3,3,3,2,2,3,6,3,3,3,21582
33,1022,2,13B211,6,40193,3,1,0,1,2,3,2,3,4,2,1,1,1,1,2,4,2,1,2,10791
33,1022,2,13B211,6,40193,4,1,0,1,2,4,3,2,4,4,3,3,2,2,4,6,4,3,3,43164
33,1022,2,13B211,6,40193,2,1,0,1,2,2,2,2,2,4,3,3,1,1,3,5,2,3,2,10791
33,1022,6,12A205,6,40194,3,1,0,1,2,3,2,3,3,3,1,1,1,1,2,4,3,3,3,5294
33,1022,6,12A205,6,40194,1,1,0,1,4,4,4,4,4,3,3,3,2,2,4,6,3,3,3,5294
33,1022,6,12A205,6,40194,4,1,0,1,2,3,2,3,4,3,2,3,2,2,4,5,2,3,3,5294
33,1022,6,11A205,6,40200,1,1,0,1,3,3,3,3,4,3,1,3,1,1,4,6,2,3,2,11567
33,1022,6,11A205,6,40200,4,1,1,1,2,3,3,3,4,5,2,3,2,2,3,4,2,3,3,34700
33,1022,6,11A205,6,40200,3,1,2,3,2,2,3,2,2,3,3,2,2,2,3,4,2,2,3,34700
33,1022,2,11B211,6,40286,3,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,3,3,2,12855
33,1022,2,11B211,6,40286,4,1,0,1,3,3,3,3,2,3,2,3,1,2,3,4,3,2,1,6427
33,1022,2,11B211,6,40286,2,1,0,1,3,2,2,3,4,3,2,3,2,2,4,4,2,3,3,12855
33,1022,2,11B211,6,40286,1,1,0,2,2,2,2,2,4,2,1,2,1,1,3,4,2,2,3,12855
33,1022,4,13A217,6,40381,1,1,0,1,4,3,4,3,5,3,3,3,2,2,4,6,3,3,3,9410
33,1022,4,13A217,6,40381,4,1,0,1,3,2,3,2,4,3,2,2,2,2,3,6,2,3,3,9410
33,1022,4,13A217,6,40381,3,1,0,1,2,3,2,3,5,3,3,3,2,2,5,6,3,3,3,9410
33,1022,4,13A217,6,40381,2,1,0,2,2,3,3,3,4,3,2,2,2,2,3,4,3,3,3,28231
33,1022,4,11A217,6,40409,4,1,0,2,2,2,2,2,5,3,1,2,1,1,3,4,3,2,2,16143
33,1022,4,11A217,6,40409,3,1,0,1,4,4,4,4,5,3,3,3,2,2,4,6,4,3,3,8072
33,1022,4,11A217,6,40409,2,1,0,2,2,3,2,3,2,2,1,1,1,1,2,4,2,3,1,16143
33,1022,4,11A217,6,40409,1,1,0,1,2,2,2,2,2,2,1,1,1,2,2,4,2,2,2,8072
33,1022,5,12A206,6,40413,2,1,0,1,2,3,2,3,4,5,1,1,1,1,2,6,3,3,1,7222
