cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
21,822,2,12A217,2,40375,2,1,0,1,2,2,3,2,3,3,3,3,2,2,3,3,3,3,3,12793
21,822,2,12A217,2,40375,4,1,0,1,3,3,3,3,4,3,2,3,2,2,3,4,3,3,3,6397
21,822,2,12A217,2,40375,1,1,0,1,3,3,3,3,3,3,2,3,1,1,3,4,3,3,3,12793
21,822,6,11A203,2,40381,3,1,0,1,1,1,1,1,2,2,1,2,1,1,2,4,3,1,1,8404
21,822,6,11A203,2,40381,1,1,0,2,4,3,4,2,3,4,3,3,2,2,3,6,2,3,2,42018
21,822,6,11A203,2,40381,2,1,1,2,2,2,2,1,4,3,3,3,2,2,3,6,4,1,1,16807
21,822,6,11A203,2,40381,4,1,0,2,2,3,3,2,3,3,2,2,1,1,3,4,3,3,3,16807
40,822,5,12A204,3,40002,3,1,1,1,3,4,3,4,3,3,2,2,1,1,2,6,3,2,3,7006
40,822,5,12A204,3,40002,2,1,0,1,3,3,3,3,4,3,2,2,2,2,2,6,3,1,2,14012
40,822,4,12A215,3,40046,3,1,0,1,4,3,4,3,3,4,3,3,2,2,3,6,3,3,3,7514
40,822,4,12A215,3,40046,1,1,0,1,3,4,3,4,4,3,2,3,2,2,3,5,4,3,3,7514
40,822,4,12A215,3,40046,4,1,0,1,4,3,4,3,3,4,2,2,2,1,4,6,3,3,2,15027
40,822,4,12A215,3,40046,2,1,0,1,3,2,3,2,3,3,2,3,2,2,3,6,2,3,3,22541
40,822,1,12A218,3,40082,4,1,0,1,4,3,4,4,4,5,2,3,2,2,3,6,3,3,3,10359
40,822,1,12A218,3,40082,2,1,0,2,4,3,3,3,3,2,3,3,2,2,3,6,3,2,1,20717
40,822,1,12A218,3,40082,3,1,0,1,4,3,3,4,4,3,2,2,2,2,3,6,3,3,2,10359
40,822,1,12A218,3,40082,1,1,0,2,3,2,3,3,4,5,2,3,2,2,2,5,2,3,3,20717
40,822,8,12A201,3,40134,3,1,0,2,3,3,3,3,3,3,2,2,2,2,3,5,3,3,3,23340
40,822,8,12A201,3,40134,1,1,0,1,3,2,3,2,3,2,2,2,1,2,2,6,1,3,3,46681
40,822,8,12A201,3,40134,4,1,0,2,3,2,3,3,3,3,2,2,1,1,3,6,3,3,3,23340
40,822,3,11A216,3,40186,1,1,0,1,3,3,4,3,3,4,2,2,2,1,2,6,4,3,3,30553
40,822,3,11A216,3,40186,3,1,0,2,3,4,3,4,3,3,2,3,2,2,3,5,3,3,2,15277
40,822,3,11A216,3,40186,4,1,0,1,2,2,2,2,2,3,1,2,2,1,3,6,2,1,2,15277
40,822,3,11A216,3,40186,2,1,0,1,2,2,3,2,2,2,1,2,1,2,2,6,2,3,3,30553
40,822,3,13A216,3,40217,1,1,0,1,4,3,3,2,4,3,1,2,1,1,3,5,5,2,3,32108
40,822,3,13A216,3,40217,2,1,0,1,3,4,3,4,3,3,2,2,1,1,3,4,3,2,3,10703
40,822,3,13A216,3,40217,3,1,0,1,3,2,3,2,2,3,2,2,2,2,2,6,4,3,1,32108
40,822,3,13A216,3,40217,4,1,0,1,3,3,3,3,4,5,2,2,2,2,2,6,3,3,3,21405
40,822,7,11A202,3,40218,3,1,0,1,3,3,3,3,3,4,2,2,2,1,2,4,4,3,3,17834
40,822,7,11A202,3,40218,1,1,0,2,4,2,4,3,3,4,3,3,2,2,3,6,3,2,2,35667
40,822,7,11A202,3,40218,4,1,1,1,3,2,3,2,4,3,2,2,1,1,3,6,2,2,2,17834
40,822,7,11A202,3,40218,2,1,0,2,3,4,4,4,3,4,2,3,2,2,3,6,3,3,3,17834
40,822,7,13A202,3,40221,2,1,0,1,3,2,3,2,3,4,2,3,2,1,2,3,2,3,3,8584
40,822,7,13A202,3,40221,3,1,0,1,3,3,3,3,4,2,2,2,1,1,2,4,2,2,2,17169
40,822,7,13A202,3,40221,1,1,0,1,3,2,4,5,4,5,2,2,2,2,2,6,2,1,1,17169
40,822,7,13A202,3,40221,4,1,0,1,3,2,3,2,3,3,2,2,1,1,3,6,2,1,1,8584
40,822,6,13A203,3,40277,4,1,0,3,3,4,3,3,4,3,2,3,2,2,3,5,2,3,3,38005
40,822,6,13A203,3,40277,3,1,0,1,4,5,4,3,4,4,2,2,2,2,2,6,1,3,3,38005
40,822,2,12A217,3,40295,2,1,0,1,3,3,3,3,4,3,2,2,2,2,3,4,4,3,3,7810
40,822,2,12A217,3,40295,4,1,0,1,3,2,3,2,4,2,3,2,2,2,3,6,1,3,3,7810
40,822,2,12A217,3,40295,1,1,0,3,3,2,3,2,4,3,2,2,1,1,2,6,1,2,3,23429
40,822,2,12A217,3,40295,3,1,0,1,3,3,3,3,2,2,3,3,2,2,3,4,2,3,3,7810
28,822,4,11A215,4,40021,1,1,0,2,3,3,3,3,3,3,2,2,1,2,3,4,2,3,3,25054
28,822,4,11A215,4,40021,2,1,0,1,3,2,3,2,2,2,3,3,2,2,3,4,2,3,1,8351
28,822,4,11A215,4,40021,3,1,0,2,3,3,3,2,4,4,1,3,2,1,5,6,4,1,1,16703
28,822,8,11A201,4,40028,3,1,0,1,3,3,3,3,4,3,3,3,2,2,3,3,4,3,2,28516
28,822,8,11A201,4,40028,2,1,1,5,3,2,2,1,4,3,1,2,1,2,3,4,2,3,3,57031
28,822,8,11A201,4,40028,1,1,0,2,3,3,2,3,4,5,3,3,2,1,3,6,3,3,3,28516
28,822,8,11A201,4,40028,4,1,0,2,5,5,5,4,4,4,3,3,2,1,4,6,5,2,3,42773
28,822,5,11A204,4,40085,4,1,0,1,3,1,3,1,3,2,3,2,1,2,2,5,1,3,3,7116
28,822,5,11A204,4,40085,3,1,0,1,3,4,3,3,2,3,2,3,2,1,2,3,3,3,2,35578
28,822,5,11A204,4,40085,2,1,0,1,3,3,2,2,3,4,1,1,1,2,2,4,2,3,2,14231
28,822,8,13A201,4,40110,4,1,0,1,3,2,3,1,3,2,3,3,1,2,2,6,3,1,1,19046
28,822,8,13A201,4,40110,3,1,0,1,3,3,3,3,3,3,3,3,2,1,2,3,2,3,3,19046
28,822,8,13A201,4,40110,1,1,0,2,3,4,3,3,4,4,3,3,2,2,3,6,4,3,3,28569
28,822,8,13A201,4,40110,2,1,0,2,4,4,3,2,4,3,3,2,2,2,3,4,3,3,3,28569
28,822,4,12A215,4,40132,1,1,0,1,4,2,3,3,5,3,2,3,1,2,3,6,4,3,1,15078
28,822,4,12A215,4,40132,4,1,0,1,3,3,3,3,4,4,3,3,2,1,3,4,4,3,3,15078
28,822,4,12A215,4,40132,3,1,0,1,2,3,2,2,4,4,3,2,2,1,2,6,3,3,3,22617
28,822,1,11A218,4,40136,1,1,0,3,4,3,2,2,4,3,3,3,2,1,3,6,3,3,1,14400
28,822,1,11A218,4,40136,4,1,0,2,2,2,3,2,4,4,3,3,2,2,3,6,5,3,3,21600
28,822,1,11A218,4,40136,3,1,0,1,2,2,2,3,4,5,2,3,2,2,2,6,3,2,3,14400
28,822,1,11A218,4,40136,2,1,0,2,4,3,3,2,2,2,3,3,2,2,4,6,2,3,3,21600
28,822,7,12A202,4,40189,4,1,0,1,4,4,4,4,4,5,3,3,2,2,4,5,5,3,3,37778
28,822,7,12A202,4,40189,3,1,0,4,2,2,2,3,3,3,1,2,1,1,3,6,3,2,1,25186
28,822,3,12A216,4,40240,2,1,0,1,2,2,2,2,4,4,1,3,1,1,2,5,3,2,2,14776
28,822,3,12A216,4,40240,1,1,0,1,2,2,1,2,3,3,1,3,1,1,2,2,2,2,2,14776
28,822,3,12A216,4,40240,3,1,0,1,4,3,3,3,4,4,3,3,2,2,3,6,4,3,3,22163
28,822,3,12A216,4,40240,4,1,0,1,3,2,3,2,2,2,3,3,2,2,2,4,2,3,3,22163
28,822,6,11A203,4,40273,4,1,0,1,3,4,3,3,1,2,2,3,2,1,4,4,2,1,3,13618
28,822,6,11A203,4,40273,2,1,0,1,4,4,4,3,5,5,3,3,2,2,3,6,4,3,3,13618
28,822,6,11A203,4,40273,3,1,0,2,4,4,4,4,4,4,3,3,2,2,4,6,3,3,3,6809
28,822,2,11A217,4,40351,3,1,0,2,2,2,4,2,4,5,2,2,1,1,2,4,3,3,2,13841
28,822,2,11A217,4,40351,2,1,0,2,4,3,3,3,4,4,3,3,2,2,4,6,4,3,3,34604
28,822,2,11A217,4,40351,1,1,0,3,2,3,2,3,5,5,2,2,2,2,4,4,4,3,3,20762
28,822,2,11A217,4,40351,4,1,0,5,2,2,3,3,4,3,1,2,1,1,2,5,4,2,2,34604
17,822,1,13A218,5,40028,4,1,0,1,3,3,3,2,3,2,3,3,2,2,3,4,1,3,3,19710
17,822,1,13A218,5,40028,1,1,0,2,4,4,3,3,3,3,2,2,2,2,3,6,4,3,3,19710
17,822,1,13A218,5,40028,3,1,0,1,3,4,3,4,4,5,3,3,2,2,3,6,4,3,3,19710
17,822,7,12A202,5,40064,3,1,0,1,2,3,2,3,3,2,3,3,2,2,4,6,2,3,3,8453
17,822,7,12A202,5,40064,2,1,0,2,2,2,2,2,3,2,1,2,1,2,2,5,2,3,3,16905
17,822,7,12A202,5,40064,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,3,1,1,16905
17,822,7,12A202,5,40064,4,1,0,2,2,2,2,2,1,1,2,2,2,2,2,3,1,3,3,33811
17,822,5,11A204,5,40068,3,1,0,2,2,3,3,2,2,3,1,2,1,1,3,5,3,2,2,38471
17,822,5,11A204,5,40068,4,1,0,1,3,2,2,2,2,2,1,1,1,2,3,5,2,2,2,23082
17,822,5,11A204,5,40068,2,1,0,2,4,4,4,4,4,4,3,3,2,2,4,6,4,3,3,23082
17,822,5,11A204,5,40068,1,1,0,2,3,2,3,2,3,2,2,2,2,1,3,6,4,3,1,23082
17,822,5,12A204,5,40069,1,1,0,2,4,2,4,2,4,3,3,3,1,1,2,3,2,1,1,16377
17,822,5,12A204,5,40069,2,1,0,1,2,5,3,4,4,5,3,3,2,2,4,6,1,3,3,24566
17,822,5,12A204,5,40069,4,1,0,2,2,3,2,3,3,2,1,3,2,2,4,5,2,3,3,32754
17,822,5,12A204,5,40069,3,1,0,2,4,4,2,5,4,3,3,3,2,2,4,5,3,3,3,16377
17,822,3,11A216,5,40091,1,1,0,2,2,4,2,4,2,2,2,2,1,1,1,5,4,3,3,5930
17,822,3,11A216,5,40091,2,1,0,1,2,2,2,2,3,3,1,1,1,1,2,6,1,2,2,5930
17,822,3,11A216,5,40091,4,1,0,3,2,2,3,2,4,3,1,1,1,1,2,3,1,1,1,17791
17,822,4,12A215,5,40118,3,1,0,1,4,4,4,4,5,5,3,3,2,2,4,6,4,2,3,17078
17,822,4,12A215,5,40118,1,1,0,1,2,3,2,3,3,4,2,2,1,1,3,5,2,3,3,8539
17,822,4,12A215,5,40118,2,1,0,1,3,3,3,3,4,4,2,3,1,1,3,5,4,3,3,8539
17,822,4,12A215,5,40118,4,1,0,1,3,2,3,2,2,2,2,2,1,1,3,2,2,2,3,17078
17,822,8,12A201,5,40124,2,1,0,1,2,2,2,2,3,2,2,2,1,4,2,4,2,1,1,19110
17,822,8,12A201,5,40124,4,1,0,1,3,3,3,3,4,4,2,3,2,2,4,5,2,3,3,19110
17,822,8,12A201,5,40124,1,1,0,3,3,2,3,2,4,4,3,2,2,2,2,6,3,2,2,38221
17,822,8,12A201,5,40124,3,1,0,2,3,2,3,2,2,2,2,2,2,1,2,3,2,3,3,28666
17,822,1,11A218,5,40129,3,1,0,1,3,3,3,3,4,2,2,1,1,1,2,5,5,3,1,17075
17,822,1,11A218,5,40129,4,1,0,1,2,3,2,3,4,4,3,3,2,2,3,5,1,3,3,17075
17,822,1,11A218,5,40129,2,1,0,1,4,4,4,4,5,5,3,3,2,2,4,6,3,3,3,34149
17,822,1,11A218,5,40129,1,1,0,1,3,2,3,2,3,1,2,2,1,2,2,6,3,3,3,17075
17,822,3,12A216,5,40184,1,1,0,2,3,2,2,2,3,2,1,1,1,2,3,4,1,1,1,18354
17,822,3,12A216,5,40184,4,1,0,1,4,2,4,2,2,2,3,3,1,2,2,4,2,2,1,18354
17,822,3,12A216,5,40184,2,1,0,1,1,2,1,2,2,3,1,1,1,1,2,5,3,1,1,27532
17,822,3,12A216,5,40184,3,1,0,4,2,2,2,2,4,4,1,1,1,1,3,6,3,2,2,36709
17,822,7,12A202,5,40221,4,1,1,2,4,4,4,4,4,4,3,3,2,2,4,6,3,3,3,16508
17,822,7,12A202,5,40221,3,1,0,1,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,8254
17,822,7,12A202,5,40221,2,1,0,1,3,1,3,1,3,4,2,2,1,2,2,5,2,1,3,8254
17,822,7,12A202,5,40221,1,1,1,1,2,2,2,2,3,2,2,1,1,1,2,6,3,2,1,16508
17,822,2,12A217,5,40348,3,1,0,1,4,4,4,4,4,4,3,3,2,2,4,6,4,3,3,7624
17,822,2,12A217,5,40348,2,1,0,4,2,2,2,2,3,3,2,2,1,1,2,5,3,2,2,30496
17,822,2,12A217,5,40348,1,1,0,1,4,5,3,4,4,5,2,1,1,1,2,4,4,3,3,15248
17,822,2,11A217,5,40381,4,1,0,1,2,2,2,2,3,2,1,1,1,1,2,3,2,2,1,22223
17,822,2,11A217,5,40381,3,1,0,5,2,2,2,2,3,4,2,3,2,1,3,3,3,3,3,29631
17,822,2,11A217,5,40381,2,1,0,1,4,4,4,4,4,4,3,3,2,2,4,6,5,3,3,7408
17,822,6,13A203,5,40417,2,1,0,2,3,2,3,2,4,4,2,1,1,1,2,4,3,2,3,36466
17,822,6,13A203,5,40417,1,1,0,1,3,2,3,2,2,2,2,2,2,1,2,3,3,3,3,36466
17,822,6,13A203,5,40417,4,1,0,2,3,3,3,3,3,4,2,2,1,1,3,5,3,3,1,36466
17,822,6,11A203,5,40420,3,1,0,1,5,5,5,5,5,5,3,3,2,2,5,6,3,3,3,6147
17,822,6,11A203,5,40420,2,1,0,1,4,4,3,4,3,3,3,3,2,2,4,5,2,3,3,18441
17,822,6,11A203,5,40420,1,1,0,1,3,3,3,2,3,2,2,2,1,1,3,5,3,3,3,12294
33,822,1,11A218,6,40063,1,1,0,1,4,4,4,4,4,4,3,3,2,2,4,6,4,3,3,7074
33,822,1,11A218,6,40063,2,1,0,1,3,3,3,2,4,4,2,3,2,2,3,6,4,3,3,14148
33,822,1,11A218,6,40063,3,1,0,1,3,4,2,2,2,3,1,3,1,1,3,6,2,3,1,14148
33,822,1,11A218,6,40063,4,1,0,1,4,3,4,3,4,4,2,3,2,1,3,6,5,3,3,7074
33,822,5,13A204,6,40066,3,1,0,1,2,3,2,3,5,3,1,1,1,1,3,6,2,3,1,11274
33,822,5,13A204,6,40066,1,1,0,1,1,2,1,2,3,2,1,1,1,1,2,6,2,1,2,11274
33,822,5,13A204,6,40066,2,1,0,1,2,2,2,2,3,2,1,1,1,1,3,4,2,2,2,11274
33,822,5,13A204,6,40066,4,1,0,2,2,3,2,2,2,2,1,1,1,1,2,5,2,2,1,22547
33,822,8,11A201,6,40125,1,1,0,1,2,3,2,2,3,2,1,1,1,1,3,4,2,2,1,12116
33,822,8,11A201,6,40125,2,1,0,2,4,3,4,3,4,4,2,3,2,2,4,6,4,3,3,12116
33,822,8,11A201,6,40125,3,1,0,1,2,3,2,3,3,2,1,2,2,2,2,6,3,3,3,6058
33,822,8,11A201,6,40125,4,1,0,1,2,2,2,2,2,2,1,3,2,2,3,6,3,3,3,6058
33,822,5,11A204,6,40130,2,1,0,1,5,3,5,3,5,4,3,3,2,2,5,6,3,3,3,6758
33,822,5,11A204,6,40130,3,1,0,2,3,2,3,3,4,3,3,3,2,2,3,6,3,3,3,13516
33,822,5,11A204,6,40130,4,1,0,1,4,2,4,2,2,2,1,1,1,2,2,6,2,3,1,20274
33,822,5,11A204,6,40130,1,1,0,1,4,2,4,3,3,3,2,2,2,2,3,6,4,3,3,13516
33,822,4,11A215,6,40151,3,1,0,1,2,2,2,2,4,3,1,1,1,1,3,6,2,2,1,7619
33,822,4,11A215,6,40151,2,1,0,1,2,2,2,3,3,3,1,1,1,1,2,5,2,2,3,15238
33,822,4,11A215,6,40151,4,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,2,2,2,7619
33,822,4,12A215,6,40153,4,1,0,2,3,2,4,2,4,3,1,2,2,2,3,6,3,3,3,21437
33,822,4,12A215,6,40153,3,1,0,1,4,3,4,3,5,4,3,3,2,2,5,6,5,3,3,7146
33,822,4,12A215,6,40153,2,1,0,1,2,2,2,2,2,3,1,1,1,1,2,5,2,3,1,14291
33,822,8,13A201,6,40156,3,1,0,1,2,3,2,3,3,3,1,2,1,1,3,4,2,3,2,10501
33,822,8,13A201,6,40156,2,1,0,1,3,2,3,2,4,3,1,3,1,1,3,6,2,2,1,10501
33,822,8,13A201,6,40156,4,1,0,1,3,2,3,2,4,2,1,2,1,1,2,6,2,1,2,10501
33,822,8,13A201,6,40156,1,1,0,1,2,3,2,2,4,3,1,1,1,1,2,6,2,2,2,10501
33,822,7,12A202,6,40157,1,1,1,1,4,3,4,3,4,4,3,3,2,2,4,6,4,3,3,7779
33,822,7,12A202,6,40157,3,1,0,1,2,2,3,2,4,4,1,1,2,2,2,6,2,2,2,15559
33,822,7,12A202,6,40157,2,1,0,1,4,5,4,5,5,4,3,3,2,2,4,6,3,3,3,7779
33,822,7,12A202,6,40157,4,1,0,1,3,2,3,2,4,3,2,2,1,1,3,6,2,3,2,7779
33,822,3,12A216,6,40216,4,1,1,2,2,2,2,2,2,2,1,1,1,1,2,6,2,1,2,16589
33,822,3,12A216,6,40216,2,1,0,2,2,2,2,2,4,3,1,1,1,1,3,6,3,1,2,16589
33,822,3,12A216,6,40216,1,1,0,1,3,2,3,2,4,3,2,1,2,2,2,6,2,2,3,8295
33,822,3,12A216,6,40216,3,1,0,2,2,3,2,3,3,2,1,1,1,1,3,4,2,2,3,33179
33,822,2,13A217,6,40381,2,1,0,2,4,2,4,2,5,2,2,3,2,2,4,6,3,3,3,28105
