cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
14,622,7,12B198,1,40408,3,1,0,1,4,4,4,4,4,5,3,3,2,2,4,6,3,3,2,7024
14,622,7,12B198,1,40408,1,1,0,5,3,2,3,2,4,3,2,3,2,4,4,6,3,3,3,21071
14,622,7,12B198,1,40408,4,1,0,3,3,2,3,4,4,2,2,3,2,4,2,4,2,3,3,21071
21,622,2,12A215,2,40024,1,1,0,1,2,3,2,3,4,3,3,3,2,2,2,5,3,3,1,18331
21,622,6,12A201,2,40027,4,1,0,1,3,3,3,3,2,2,1,2,2,1,3,6,3,3,3,16815
21,622,6,12A201,2,40027,3,1,0,1,3,3,3,3,6,6,3,3,2,2,3,4,6,3,3,8407
21,622,6,12A201,2,40027,1,1,0,1,4,3,4,3,3,3,3,3,2,2,3,4,3,3,3,25222
21,622,6,11A201,2,40061,3,1,0,4,2,1,2,1,3,2,1,2,1,1,2,4,3,3,3,47031
21,622,6,11A201,2,40061,1,1,0,2,3,5,3,2,2,5,3,3,2,2,4,3,2,3,3,47031
21,622,6,11A201,2,40061,4,1,0,1,2,2,2,2,2,2,2,2,1,1,2,4,2,3,3,18812
21,622,6,11A201,2,40061,2,1,0,2,2,2,2,2,2,2,3,2,2,4,3,4,2,3,3,37625
21,622,2,11A215,2,40087,1,1,0,3,2,2,3,3,2,4,3,2,2,1,3,6,4,3,1,29017
21,622,2,11A215,2,40087,2,1,0,1,3,2,3,1,4,2,1,2,1,1,1,6,2,1,1,7254
21,622,2,11A215,2,40087,4,1,0,2,3,6,3,3,2,3,2,2,1,4,3,6,3,3,1,14509
21,622,2,11A215,2,40087,3,1,0,1,2,2,2,2,3,3,3,3,3,2,4,6,3,3,3,7254
21,622,4,11B203,2,40177,1,1,0,3,3,3,3,2,2,3,2,3,2,1,3,4,2,3,3,31919
21,622,4,11B203,2,40177,4,1,0,1,2,2,2,2,2,2,1,1,1,1,2,4,1,1,3,10640
21,622,4,11B203,2,40177,2,1,0,2,3,2,2,2,2,1,2,2,2,2,2,3,2,3,3,21279
21,622,1,12A216,2,40187,4,1,0,1,2,1,2,1,2,2,1,2,1,1,3,6,3,1,3,15585
21,622,1,12A216,2,40187,1,1,0,4,2,4,2,1,3,3,2,3,1,1,2,4,2,3,3,46754
21,622,1,12A216,2,40187,3,1,0,1,2,2,3,2,1,1,1,1,2,1,3,4,2,2,3,23377
21,622,4,13B203,2,40243,3,1,0,1,2,2,2,2,4,2,1,1,1,1,2,6,2,3,3,9381
21,622,4,13B203,2,40243,2,1,0,2,5,2,4,2,4,5,2,2,1,2,2,6,3,3,3,28142
21,622,4,13B203,2,40243,4,1,0,2,3,3,3,3,4,3,3,3,2,4,3,6,3,3,3,18762
21,622,8,12B197,2,40249,2,1,0,1,3,2,3,2,2,2,1,1,1,1,2,4,3,1,3,7806
21,622,8,12B197,2,40249,3,1,1,1,3,2,3,2,3,2,1,2,2,1,3,5,2,3,3,15611
21,622,8,12B197,2,40249,1,1,0,2,3,3,3,2,4,4,3,3,2,2,4,6,5,3,3,23417
21,622,5,12A202,2,40252,1,1,0,1,3,2,3,2,2,2,2,2,1,2,2,2,2,3,3,17938
21,622,5,12A202,2,40252,2,1,0,1,3,2,3,2,3,2,2,2,1,2,3,5,3,3,3,17938
21,622,5,12A202,2,40252,3,1,0,1,3,3,3,2,2,3,3,2,2,2,3,5,3,3,3,35877
21,622,3,11B204,2,40303,3,1,0,2,3,2,3,2,3,2,2,2,2,2,3,6,1,3,3,16183
21,622,3,11B204,2,40303,2,1,0,1,3,6,3,6,2,3,2,3,2,4,3,3,3,3,3,16183
21,622,3,11B204,2,40303,1,1,0,1,2,2,2,2,2,2,1,2,1,1,2,5,2,1,3,16183
21,622,3,13B204,2,40305,4,1,0,3,2,3,2,3,3,3,2,2,1,4,4,4,2,3,3,28695
21,622,3,13B204,2,40305,2,1,0,1,2,4,2,4,2,2,2,3,2,2,3,6,4,3,3,38260
21,622,7,13B198,2,40347,3,1,0,2,1,2,2,2,3,3,1,2,1,1,3,6,2,1,1,16711
21,622,7,13B198,2,40347,4,1,1,2,3,3,3,3,2,2,2,2,1,1,3,6,3,3,1,16711
21,622,7,13B198,2,40347,2,1,1,2,3,3,3,3,4,4,3,3,2,2,3,6,3,3,3,25067
21,622,7,13B198,2,40347,1,1,0,3,3,3,3,4,2,3,3,2,2,2,4,6,3,3,3,33423
21,622,7,11B198,2,40408,3,1,0,2,2,2,2,1,2,2,1,3,2,1,2,4,2,3,1,12505
21,622,7,11B198,2,40408,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,6252
21,622,7,11B198,2,40408,2,1,0,1,3,2,3,2,2,3,3,2,2,2,3,5,2,3,3,12505
40,622,2,12A215,3,40046,1,1,0,1,2,3,2,3,2,2,2,2,2,2,3,6,2,3,3,7220
40,622,2,12A215,3,40046,4,1,0,1,3,3,3,3,4,4,3,2,2,2,3,6,3,3,3,14441
40,622,2,12A215,3,40046,2,1,0,1,4,5,4,4,4,3,2,2,2,2,3,4,4,3,1,21661
40,622,6,12A201,3,40134,3,1,0,2,3,2,3,4,4,3,2,2,2,2,2,6,3,3,3,22430
40,622,6,12A201,3,40134,4,1,0,2,3,2,2,2,2,2,2,2,1,1,3,3,3,3,2,22430
40,622,6,12A201,3,40134,1,1,0,1,3,2,3,4,3,2,2,2,2,1,2,3,3,2,2,44860
40,622,4,13B203,3,40180,2,1,0,1,3,3,4,3,3,3,2,2,1,1,3,5,2,2,2,11357
40,622,4,13B203,3,40180,3,1,0,2,3,3,3,2,3,2,1,2,2,1,3,3,2,3,3,22715
40,622,4,13B203,3,40180,4,1,0,3,3,3,4,3,3,3,2,2,2,2,3,6,3,3,3,34072
40,622,1,11A216,3,40186,3,1,0,1,3,2,3,3,4,2,2,3,2,1,2,6,2,2,1,30805
40,622,1,11A216,3,40186,2,1,0,1,3,2,2,3,3,2,2,2,1,2,2,2,1,3,2,30805
40,622,1,11A216,3,40186,4,1,0,1,3,2,3,2,4,2,2,2,2,1,2,6,1,1,1,15403
40,622,1,11A216,3,40186,1,1,0,1,3,3,4,3,4,5,2,2,2,1,3,4,4,3,3,30805
40,622,1,13A216,3,40217,2,1,0,1,3,3,3,3,3,4,2,2,2,2,3,6,3,3,3,10752
40,622,1,13A216,3,40217,1,1,0,1,3,2,3,3,4,4,2,2,1,1,3,4,3,1,3,32255
40,622,1,13A216,3,40217,4,1,0,1,3,2,3,2,3,3,1,3,2,1,2,6,3,2,3,21504
40,622,1,13A216,3,40217,3,1,0,1,3,2,2,1,2,3,2,2,1,1,3,6,3,1,1,32255
40,622,5,11A202,3,40218,2,1,0,2,3,3,3,3,4,3,2,3,2,2,3,6,3,3,3,17981
40,622,5,11A202,3,40218,4,1,1,1,3,2,3,2,3,3,1,2,1,1,2,6,2,1,1,17981
40,622,5,11A202,3,40218,1,1,0,2,4,5,3,4,4,3,2,2,2,2,3,6,4,3,3,35961
40,622,5,13A202,3,40221,1,1,0,1,3,2,2,3,3,2,1,2,1,1,2,3,2,3,2,17248
40,622,5,13A202,3,40221,2,1,0,1,3,2,3,2,3,2,2,2,2,2,2,3,4,3,3,8624
40,622,5,13A202,3,40221,4,1,0,1,3,2,3,2,3,2,2,3,1,1,3,6,2,1,1,8624
40,622,5,13A202,3,40221,3,1,0,1,3,3,3,3,3,4,2,2,1,1,3,3,2,3,2,17248
40,622,8,11B197,3,40241,2,1,0,2,3,2,3,3,3,2,2,2,2,2,3,6,3,3,3,16846
40,622,8,11B197,3,40241,3,1,0,1,3,4,4,4,4,3,2,3,2,2,3,5,3,3,3,25269
40,622,8,11B197,3,40241,1,1,0,1,3,3,3,3,3,4,2,2,1,1,3,4,3,1,1,8423
40,622,8,11B197,3,40241,4,1,0,4,2,2,2,2,2,3,3,2,2,2,3,5,4,3,3,8423
40,622,3,12B204,3,40264,4,1,0,1,2,1,2,3,3,2,1,2,1,1,3,3,3,1,3,16871
40,622,3,12B204,3,40264,3,1,0,1,4,4,4,4,3,4,3,3,2,1,3,4,4,3,3,16871
40,622,3,12B204,3,40264,1,1,0,1,3,4,3,3,4,3,1,2,2,1,2,5,4,3,2,25306
40,622,3,12B204,3,40264,2,1,0,2,3,3,3,3,3,3,2,2,2,2,3,4,3,3,3,33742
40,622,7,12B198,3,40298,4,1,1,1,2,2,3,2,5,5,2,2,1,1,3,6,2,1,2,7645
40,622,7,12B198,3,40298,3,1,0,1,3,3,3,3,4,4,2,2,2,2,3,6,3,3,3,7645
28,622,2,11A215,4,40021,3,1,0,2,4,3,3,2,4,3,3,3,2,1,3,6,4,3,1,16840
28,622,2,11A215,4,40021,1,1,0,2,3,3,3,3,3,3,2,3,1,1,2,4,2,3,3,25261
28,622,2,11A215,4,40021,2,1,0,1,3,3,3,3,2,2,1,3,2,2,2,4,3,3,1,8420
28,622,6,11A201,4,40028,1,1,0,2,2,2,3,3,4,4,1,2,2,2,2,6,3,2,2,28751
28,622,6,11A201,4,40028,4,1,0,2,4,4,4,4,5,5,3,3,2,1,4,6,5,2,2,43126
28,622,6,11A201,4,40028,3,1,0,1,3,3,3,3,4,4,3,3,2,2,3,4,4,3,2,28751
28,622,6,11A201,4,40028,2,1,0,2,3,2,3,2,4,3,2,2,1,2,2,6,3,2,1,28751
28,622,6,13A201,4,40110,1,1,0,2,4,5,4,4,4,4,3,3,2,2,4,4,5,3,3,28701
28,622,6,13A201,4,40110,4,1,0,1,4,2,4,2,4,2,3,3,1,2,1,4,3,3,1,19134
28,622,6,13A201,4,40110,2,1,0,2,3,3,3,3,4,4,3,3,2,2,3,4,3,3,3,28701
28,622,6,13A201,4,40110,3,1,0,1,3,3,3,3,3,3,2,3,2,2,3,6,2,3,3,19134
28,622,2,12A215,4,40132,3,1,0,1,2,1,2,1,2,2,3,3,2,1,2,4,4,3,3,21734
28,622,2,12A215,4,40132,4,1,0,1,3,3,3,3,4,4,2,3,2,2,4,4,4,3,3,14490
28,622,2,12A215,4,40132,1,1,0,1,3,2,2,3,5,3,3,3,2,2,4,6,5,3,3,14490
28,622,4,11B203,4,40150,4,1,0,1,2,3,3,2,2,2,2,3,2,2,2,3,4,3,3,17477
28,622,4,11B203,4,40150,3,1,0,2,3,3,3,4,3,3,3,3,2,1,3,6,5,3,3,26216
28,622,4,11B203,4,40150,1,1,0,1,3,2,3,2,3,3,2,2,2,1,3,3,4,3,3,17477
28,622,8,13B197,4,40188,4,1,0,1,3,3,3,3,4,4,3,3,2,1,4,4,3,3,3,15351
28,622,8,13B197,4,40188,1,1,0,1,4,4,4,4,2,2,3,3,1,2,4,3,3,3,3,23026
28,622,8,13B197,4,40188,3,1,0,1,3,4,3,3,4,4,2,3,1,1,3,4,2,3,2,23026
28,622,8,13B197,4,40188,2,1,0,1,4,4,4,4,4,2,3,3,2,2,2,6,3,3,3,7675
28,622,5,12A202,4,40189,3,1,0,4,2,3,2,1,3,3,1,2,1,1,2,5,3,2,1,24203
28,622,5,12A202,4,40189,4,1,0,1,4,5,4,5,5,5,3,3,2,2,4,6,4,3,3,36305
28,622,1,12A216,4,40240,3,1,0,1,4,2,2,2,2,2,1,1,2,2,4,6,4,3,2,21299
28,622,1,12A216,4,40240,2,1,0,1,1,2,2,2,3,3,2,1,1,1,2,4,2,1,1,14199
28,622,1,12A216,4,40240,1,1,0,1,1,2,2,2,3,3,1,1,1,1,2,4,1,1,1,14199
28,622,1,12A216,4,40240,4,1,0,1,4,2,2,2,2,2,2,3,1,2,2,4,2,3,2,21299
28,622,8,11B197,4,40241,4,1,0,1,4,2,4,2,4,3,3,3,2,2,5,6,2,3,3,16183
28,622,8,11B197,4,40241,3,1,0,2,3,2,3,2,3,2,2,3,2,1,2,5,2,3,3,16183
28,622,8,11B197,4,40241,2,1,0,1,3,2,4,3,4,3,2,3,2,2,3,4,3,3,2,24274
28,622,3,11B204,4,40346,1,1,0,1,3,3,3,4,4,4,3,3,2,2,3,4,3,3,3,11797
28,622,3,11B204,4,40346,4,1,0,1,3,3,3,3,4,5,3,3,2,2,3,6,4,3,3,17695
28,622,3,11B204,4,40346,3,1,0,2,3,2,3,2,4,2,3,3,2,2,3,2,2,3,3,23593
28,622,3,11B204,4,40346,2,1,0,2,3,2,4,3,2,2,3,3,2,2,3,2,4,3,3,17695
28,622,7,11B198,4,40353,4,1,0,1,3,3,3,3,4,2,2,3,1,1,3,4,4,3,3,14744
28,622,7,11B198,4,40353,2,1,0,1,4,3,4,3,4,4,3,3,2,2,3,6,4,3,3,7372
28,622,7,11B198,4,40353,1,1,0,3,3,3,4,2,5,5,3,3,2,2,2,5,5,3,3,29488
28,622,7,11B198,4,40353,3,1,0,2,3,3,2,2,3,3,3,3,2,1,2,6,3,3,3,14744
17,622,5,12A202,5,40064,4,1,0,2,2,2,2,2,2,3,2,2,2,2,3,4,3,3,3,32492
17,622,5,12A202,5,40064,3,1,0,1,2,2,2,2,2,2,1,2,2,2,3,4,2,3,1,8123
17,622,5,12A202,5,40064,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,4,1,1,1,16246
17,622,5,12A202,5,40064,2,1,0,2,2,1,2,1,4,2,1,2,1,1,2,4,1,3,3,16246
17,622,1,11A216,5,40091,3,1,0,1,3,2,3,2,3,2,1,2,1,1,2,3,2,1,1,5979
17,622,1,11A216,5,40091,4,1,0,3,2,2,3,2,3,3,1,2,1,1,2,4,1,1,1,17937
17,622,2,12A215,5,40118,2,1,0,1,3,3,3,3,3,3,2,3,2,1,3,5,3,3,3,8206
17,622,2,12A215,5,40118,4,1,0,1,3,3,3,3,3,2,2,2,1,1,3,6,2,3,3,16412
17,622,2,12A215,5,40118,3,1,0,1,4,4,4,4,4,5,3,3,2,1,3,6,4,3,2,16412
17,622,2,12A215,5,40118,1,1,0,1,3,2,3,2,4,4,2,1,1,1,3,4,3,3,3,8206
17,622,6,12A201,5,40124,2,1,0,1,2,1,2,1,3,4,1,1,1,1,3,5,1,1,1,18365
17,622,6,12A201,5,40124,1,1,0,3,3,2,3,3,3,2,2,2,2,2,3,3,3,1,3,36730
17,622,6,12A201,5,40124,3,1,0,2,4,2,4,2,2,2,3,3,2,2,2,6,3,3,3,27548
17,622,6,12A201,5,40124,4,1,0,1,3,3,3,3,4,4,2,3,2,2,4,5,3,3,3,18365
17,622,1,12A216,5,40184,4,1,0,1,2,2,2,1,2,3,1,1,1,1,2,5,3,2,2,17638
17,622,1,12A216,5,40184,3,1,0,4,2,2,2,1,4,4,2,2,1,1,3,5,3,2,2,35277
17,622,1,12A216,5,40184,2,1,0,1,2,1,1,1,3,2,1,1,1,1,2,4,1,1,1,26458
17,622,1,12A216,5,40184,1,1,0,2,2,2,3,3,2,2,1,1,1,1,2,3,3,1,3,17638
17,622,4,11B203,5,40213,3,1,0,4,3,2,3,2,2,2,1,1,1,1,2,3,3,1,1,31802
17,622,4,11B203,5,40213,4,1,0,1,2,1,2,1,3,2,1,2,1,1,2,5,1,1,3,7951
17,622,8,11B197,5,40220,1,1,0,1,4,3,4,3,4,4,3,3,2,2,3,5,2,3,3,7632
17,622,8,11B197,5,40220,2,1,0,1,4,3,3,3,5,4,3,3,2,2,4,6,4,3,3,15263
17,622,8,11B197,5,40220,4,1,0,2,3,3,3,4,3,4,3,3,2,2,4,3,3,3,3,15263
17,622,5,12A202,5,40221,2,1,0,1,3,2,3,2,4,4,3,3,2,2,3,5,3,3,3,7932
17,622,5,12A202,5,40221,4,1,1,2,3,3,3,3,3,4,2,2,2,1,3,6,3,3,3,15864
17,622,5,12A202,5,40221,1,1,1,1,3,2,3,2,4,4,2,2,1,1,2,5,3,2,1,7932
17,622,5,12A202,5,40221,3,1,0,1,3,3,3,3,3,3,2,2,2,1,2,3,3,3,3,7932
17,622,4,13B203,5,40247,3,1,0,3,2,3,2,2,2,1,1,1,1,1,2,2,1,2,2,32057
17,622,4,13B203,5,40247,2,1,0,2,2,2,2,3,3,3,1,2,1,1,3,5,2,3,2,32057
17,622,4,13B203,5,40247,4,1,0,3,2,3,2,3,3,3,1,1,2,1,2,5,2,2,2,32057
17,622,4,13B203,5,40247,1,1,1,1,4,2,4,2,3,2,2,3,2,2,2,6,3,3,3,10686
17,622,8,13B197,5,40249,2,1,0,1,3,2,2,3,2,2,1,2,2,2,3,5,2,3,3,16246
17,622,8,13B197,5,40249,3,1,0,1,1,2,2,1,2,2,1,2,2,2,2,4,1,2,3,32492
17,622,8,13B197,5,40249,4,1,0,1,2,2,2,2,2,2,1,2,1,1,2,3,1,1,1,8123
17,622,8,13B197,5,40249,1,1,0,2,2,2,2,2,2,3,1,1,1,2,2,4,1,2,2,16246
17,622,7,13B198,5,40313,3,1,0,1,3,3,3,3,5,4,3,3,2,2,1,6,3,3,2,10346
17,622,7,13B198,5,40313,2,1,0,1,4,5,4,5,5,5,3,3,2,2,4,6,3,3,3,31038
17,622,7,13B198,5,40313,1,1,0,1,3,4,3,4,3,4,3,4,2,1,3,6,4,3,3,10346
17,622,3,12B204,5,40342,1,1,0,1,3,3,3,3,4,4,3,3,2,2,4,5,2,3,3,8275
17,622,3,12B204,5,40342,2,1,0,2,2,1,1,1,4,3,1,1,1,1,2,5,3,2,2,16550
17,622,3,12B204,5,40342,4,1,0,2,3,2,3,2,3,2,1,2,1,1,2,4,1,2,2,16550
17,622,3,12B204,5,40342,3,1,0,3,1,1,1,1,3,3,1,1,1,1,2,5,3,2,1,33099
17,622,3,11B204,5,40343,1,1,0,2,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,22540
17,622,3,11B204,5,40343,4,1,0,2,1,1,1,1,2,2,1,1,1,1,1,4,2,1,1,22540
17,622,3,11B204,5,40343,3,1,0,1,3,4,3,4,3,3,3,2,1,2,4,6,3,3,2,22540
17,622,3,11B204,5,40343,2,1,0,1,3,3,3,3,2,3,2,2,2,1,3,4,3,3,3,22540
17,622,7,11B198,5,40413,2,1,0,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,23728
17,622,7,11B198,5,40413,3,1,0,1,5,5,4,5,5,5,3,3,2,2,4,6,4,3,3,23728
17,622,7,11B198,5,40413,4,1,0,2,4,4,4,3,4,4,3,3,2,2,4,6,3,3,3,23728
33,622,6,11A201,6,40125,4,1,0,1,4,2,4,2,4,3,3,3,2,2,4,6,3,3,3,6108
33,622,6,11A201,6,40125,1,1,0,1,1,3,3,2,2,3,1,1,1,2,2,4,3,2,1,12216
33,622,6,11A201,6,40125,2,1,0,2,2,3,2,3,3,4,3,3,2,2,4,6,2,3,3,12216
33,622,6,11A201,6,40125,3,1,0,1,4,3,4,3,4,4,2,3,2,2,4,6,3,3,3,6108
33,622,2,11A215,6,40151,2,1,0,1,2,2,2,2,3,2,3,3,1,1,2,4,2,2,1,54791
33,622,2,11A215,6,40151,3,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,3,1,3,27396
33,622,2,11A215,6,40151,4,1,0,1,2,2,2,2,3,4,2,1,1,1,2,5,3,1,1,27396
33,622,2,12A215,6,40153,2,1,0,1,2,3,3,2,2,2,1,1,1,1,2,4,2,2,2,13734
33,622,2,12A215,6,40153,3,1,0,1,4,5,4,5,5,4,3,3,2,2,4,6,4,3,3,6867
33,622,2,12A215,6,40153,4,1,0,2,2,3,2,2,2,3,1,1,2,2,3,4,2,3,3,20601
33,622,6,13A201,6,40156,2,1,0,1,3,3,3,3,5,3,2,2,1,1,3,6,3,3,2,10549
33,622,6,13A201,6,40156,3,1,0,1,2,3,2,3,3,2,1,1,1,1,2,4,2,2,1,10549
33,622,6,13A201,6,40156,4,1,0,1,1,2,1,2,3,2,1,1,1,2,2,4,2,1,3,10549
33,622,6,13A201,6,40156,1,1,0,1,2,3,2,3,3,3,1,2,1,1,2,4,2,2,3,10549
33,622,5,12A202,6,40157,3,1,0,1,2,3,2,2,3,2,1,1,1,1,3,4,2,2,1,14952
33,622,5,12A202,6,40157,4,1,0,1,4,4,4,4,5,3,3,3,2,2,5,6,3,3,3,7476
33,622,5,12A202,6,40157,2,1,0,1,4,2,4,2,3,2,2,2,2,2,2,5,2,2,1,7476
33,622,5,12A202,6,40157,1,1,1,1,3,4,3,4,3,3,2,3,2,2,4,6,4,3,3,7476
33,622,8,11B197,6,40181,2,1,1,1,4,2,3,2,4,4,2,3,2,2,4,6,3,3,3,14913
33,622,8,11B197,6,40181,1,1,0,1,2,3,2,3,2,2,2,2,2,2,3,4,6,3,3,7457
33,622,8,11B197,6,40181,3,1,0,2,3,2,2,2,4,2,1,2,2,1,2,4,2,2,1,14913
33,622,8,11B197,6,40181,4,1,0,1,3,2,3,2,2,2,2,3,2,2,2,6,2,3,3,7457
33,622,1,12A216,6,40216,2,1,0,2,3,3,2,2,4,3,1,1,1,1,2,5,2,1,1,15942
33,622,1,12A216,6,40216,1,1,0,1,2,2,2,2,2,2,1,1,1,1,2,4,2,1,1,7971
33,622,1,12A216,6,40216,3,1,0,2,4,3,4,3,4,4,2,3,2,2,4,6,4,3,3,15942
33,622,1,12A216,6,40216,4,1,0,1,2,2,2,2,4,2,1,1,1,1,2,6,2,1,3,15942
33,622,4,12B203,6,40276,2,1,0,1,2,2,2,2,3,2,1,1,1,1,2,4,2,2,1,8343
33,622,4,12B203,6,40276,4,1,0,1,4,4,4,3,5,3,3,3,2,2,4,6,3,3,3,16685
33,622,4,12B203,6,40276,3,1,0,1,2,2,3,2,2,3,2,3,1,1,2,4,2,3,3,8343
33,622,3,11B204,6,40338,4,1,0,1,2,3,2,2,4,4,1,2,1,1,3,6,2,3,3,13299
33,622,3,11B204,6,40338,2,1,0,1,2,3,3,3,2,2,2,3,2,2,4,6,3,2,2,13299
33,622,3,11B204,6,40338,3,1,0,1,4,4,4,4,5,6,2,3,2,2,5,6,3,3,3,6649
33,622,7,11B198,6,40347,1,1,1,1,2,2,2,2,3,2,1,1,1,2,2,4,3,2,2,15522
33,622,7,11B198,6,40347,4,1,0,1,2,3,2,3,3,3,1,2,1,2,3,6,2,2,2,7761
33,622,7,11B198,6,40347,3,1,0,1,5,4,5,4,5,4,3,3,2,2,5,6,4,3,3,7761
33,622,7,11B198,6,40347,2,1,0,2,4,4,4,4,4,4,3,3,2,2,4,6,4,3,3,15522
33,622,3,13B204,6,40403,2,1,0,2,2,2,2,2,2,2,1,1,1,1,2,5,2,2,1,9307
33,622,3,13B204,6,40403,1,1,0,1,2,2,2,2,3,3,1,1,1,1,2,4,2,2,1,9307
33,622,3,13B204,6,40403,3,1,0,1,4,2,4,2,4,4,2,3,2,2,4,6,3,3,3,18614
19,622,6,11A201,7,40095,3,1,0,5,3,2,3,3,2,4,2,2,1,1,3,6,3,3,3,34924
