cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
14,822,1,6,333-1,101610,14,12A203,1,40419,46,2,1,0,0,2022-08-12,0,2022-08-22,2,-,-,3,1,,,2,1,-,3,0,0,
21,822,4,4,436-A,205487,21,12A215,2,40024,13,1,1,0,0,2022-08-03,0,2022-08-11,1,-,-,3,1,,,3,1,-,3,0,0,
21,822,4,4,436-A,205487,21,12A215,2,40024,33,2,1,0,7,2022-08-03,7,2022-08-08,1,-,-,, ,,,,,-,,,,
21,822,4,4,436-A,205487,21,12A215,2,40024,79,4,1,0,0,2022-08-13,0,2022-08-16,1,-,-,4,1,,,2,2,-,4,0,0,
21,822,4,4,436-A,205487,21,12A215,2,40024,52,3,1,0,0,2022-08-05,0,2022-08-08,1,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,8,170-2,203787,21,12A201,2,40027,212,4,1,0,0,2022-08-16,0,2022-08-19,2,-,-,2,1,,,1,1,-,2,0,0,
21,822,4,8,170-2,203787,21,12A201,2,40027,13,1,1,0,0,2022-08-16,0,2022-08-19,2,-,-,4,1,,,1,1,-,4,0,0,
21,822,4,8,170-2,203787,21,12A201,2,40027,76,2,1,0,0,2022-08-18,0,2022-08-19,2,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,8,170-2,203787,21,12A201,2,40027,141,3,1,0,0,2022-08-15,0,2022-08-19,2,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,5,590-2,206203,21,11A204,2,40034,106,1,1,0,0,2022-08-10,0,2022-08-12,1,-,-,5,1,,,3,3,-,5,0,0,
21,822,4,5,590-2,206203,21,11A204,2,40034,6,3,1,0,0,2022-08-10,0,2022-08-12,1,-,-,3,1,,,2,2,-,3,0,0,
21,822,4,5,590-2,206203,21,11A204,2,40034,75,4,1,0,0,2022-08-16,0,2022-08-19,2,-,-,5,1,,,2,2,-,5,0,0,
21,822,4,5,590-2,206203,21,11A204,2,40034,36,2,1,0,3,2022-08-19,3,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,8,141-6,203527,21,11A201,2,40061,45,3,1,0,0,2022-08-09,0,2022-08-11,1,-,-,5,1,,,4,4,-,5,0,0,
21,822,4,8,141-6,203527,21,11A201,2,40061,194,2,1,0,0,2022-08-04,0,2022-08-08,1,-,-,4,1,,,2,2,-,4,0,0,
21,822,4,8,141-6,203527,21,11A201,2,40061,102,4,1,0,0,2022-08-15,0,2022-08-19,2,-,-,5,1,,,1,1,-,5,0,0,
21,822,4,8,141-6,203527,21,11A201,2,40061,152,1,1,0,0,2022-08-14,0,2022-08-16,1,-,-,6,1,,,2,2,-,6,0,0,
21,822,4,4,012-1,203185,21,11A215,2,40087,56,4,1,0,0,2022-08-06,0,2022-08-08,2,-,-,2,1,,,2,2,-,2,0,0,
21,822,4,4,012-1,203185,21,11A215,2,40087,4,1,1,0,0,2022-08-10,0,2022-08-19,2,-,-,6,1,,,1,3,-,6,0,0,
21,822,4,4,012-1,203185,21,11A215,2,40087,29,3,1,0,0,2022-08-11,0,2022-08-12,2,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,4,012-1,203185,21,11A215,2,40087,24,2,1,0,0,2022-08-11,0,2022-08-12,1,-,-,2,1,,,1,1,-,2,0,0,
21,822,4,5,042-2,203274,21,13A204,2,40099,129,3,1,0,0,2022-08-17,0,2022-08-19,2,-,-,3,1,,,3,2,-,3,0,0,
21,822,4,5,042-2,203274,21,13A204,2,40099,66,2,1,0,3,2022-08-18,3,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,5,042-2,203274,21,13A204,2,40099,1,1,1,0,7,2022-08-18,7,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,5,042-2,203274,21,13A204,2,40099,153,4,1,0,0,2022-08-17,0,2022-08-19,2,-,-,9,1,,,4,3,-,9,0,0,
21,822,4,1,182-5,203852,21,11A218,2,40124,7,4,1,0,0,2022-08-03,0,2022-08-08,2,-,-,3,1,,,1,1,-,3,0,0,
21,822,4,1,182-5,203852,21,11A218,2,40124,103,1,1,0,7,2022-08-19,7,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,1,182-5,203852,21,11A218,2,40124,88,2,1,0,7,2022-08-17,7,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,1,182-5,203852,21,11A218,2,40124,127,3,1,0,0,2022-08-02,0,2022-08-08,2,-,-,2,1,,,1,1,-,2,0,0,
21,822,4,1,796-6,206912,21,13A218,2,40161,49,2,1,0,0,2022-08-05,0,2022-08-08,2,-,-,3,1,,,1,1,-,3,0,0,
21,822,4,1,796-6,206912,21,13A218,2,40161,82,3,1,0,0,2022-08-08,0,2022-08-11,1,-,-,5,1,,,2,1,-,5,0,0,
21,822,4,1,796-6,206912,21,13A218,2,40161,108,4,1,0,0,2022-08-02,0,2022-08-08,2,-,-,4,1,,,1,1,-,4,0,0,
21,822,4,1,796-6,206912,21,13A218,2,40161,14,1,1,0,0,2022-08-02,0,2022-08-08,2,-,-,4,1,,,1,3,-,4,0,0,
21,822,4,3,176-A,203820,21,12A216,2,40187,92,1,1,1,0,2022-08-04,0,2022-08-08,1,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,3,176-A,203820,21,12A216,2,40187,14,3,1,0,0,2022-08-04,0,2022-08-08,2,-,-,3,1,,,1,1,-,3,0,1,
21,822,4,3,176-A,203820,21,12A216,2,40187,139,2,1,0,0,2022-08-04,0,2022-08-08,2,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,3,176-A,203820,21,12A216,2,40187,185,4,1,0,0,2022-08-04,0,2022-08-08,2,-,-,4,1,,,2,1,-,4,0,0,
21,822,4,7,158-1,203691,21,12A202,2,40252,62,3,1,0,0,2022-08-08,0,2022-08-11,1,-,-,4,1,,,1,1,-,4,0,0,
21,822,4,7,158-1,203691,21,12A202,2,40252,13,2,1,0,0,2022-08-03,0,2022-08-08,2,-,-,3,1,,,2,1,-,3,0,0,
21,822,4,7,158-1,203691,21,12A202,2,40252,38,1,1,0,0,2022-08-04,0,2022-08-08,2,-,-,2,1,,,1,1,-,2,0,0,
21,822,4,7,158-1,203691,21,12A202,2,40252,90,4,1,1,0,2022-08-14,0,2022-08-16,1,-,-,2,1,,,2,2,-,2,0,0,
21,822,4,2,285-7,204201,21,11A217,2,40313,35,1,1,0,0,2022-08-17,0,2022-08-19,2,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,2,285-7,204201,21,11A217,2,40313,138,4,1,0,6,2022-08-19,6,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,2,285-7,204201,21,11A217,2,40313,71,2,1,0,0,2022-08-04,0,2022-08-08,2,-,-,2,1,,,1,1,-,2,0,0,
21,822,4,2,285-7,204201,21,11A217,2,40313,105,3,1,0,0,2022-08-07,0,2022-08-08,2,-,-,7,1,,,3,3,-,3,4,0,
21,822,4,6,583-2,206143,21,13A203,2,40349,3,3,1,0,0,2022-08-14,0,2022-08-19,2,-,-,4,1,,,4,4,-,4,0,0,
21,822,4,6,583-2,206143,21,13A203,2,40349,72,1,1,1,7,2022-08-19,7,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,6,583-2,206143,21,13A203,2,40349,43,2,1,0,6,2022-08-19,6,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,6,583-2,206143,21,13A203,2,40349,96,4,1,0,0,2022-08-14,0,2022-08-16,1,-,-,4,1,,,1,1,-,4,0,0,
21,822,4,2,145-4,203576,21,12A217,2,40375,38,1,1,0,0,2022-08-09,0,2022-08-11,2,-,-,2,1,,,2,1,-,2,0,0,
21,822,4,2,145-4,203576,21,12A217,2,40375,68,2,1,0,0,2022-08-14,0,2022-08-16,2,-,-,3,1,,,1,1,-,3,0,0,
21,822,4,2,145-4,203576,21,12A217,2,40375,99,3,1,0,6,2022-08-18,6,2022-08-19,1,-,-,, ,,,,,-,,,,
21,822,4,2,145-4,203576,21,12A217,2,40375,22,4,1,0,0,2022-08-09,0,2022-08-11,1,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,6,425-1,205394,21,11A203,2,40381,125,2,1,1,0,2022-08-14,0,2022-08-16,1,-,-,3,1,,,2,2,-,3,0,0,
21,822,4,6,425-1,205394,21,11A203,2,40381,67,1,1,0,0,2022-08-14,0,2022-08-16,2,-,-,8,1,,,2,2,-,5,3,0,
21,822,4,6,425-1,205394,21,11A203,2,40381,7,3,1,0,0,2022-08-14,0,2022-08-16,1,-,-,1, ,,,1,1,-,1,0,0,
21,822,4,6,425-1,205394,21,11A203,2,40381,40,4,1,0,0,2022-08-08,0,2022-08-11,2,-,-,2,1,,,1,2,-,2,0,0,
40,822,3,5,225-2,300150,40,12A204,3,40002,95,3,1,1,0,2022-08-08,0,2022-08-09,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,5,225-2,300150,40,12A204,3,40002,82,2,1,0,0,2022-08-11,0,2022-08-15,1,-,-,2,1,,,1,1,-,2,0,0,
40,822,3,5,225-2,300150,40,12A204,3,40002,34,4,1,0,7,2022-08-18,7,2022-08-19,1,-,-,, ,,,,,-,,,,
40,822,3,5,225-2,300150,40,12A204,3,40002,138,1,1,0,7,2022-08-18,7,2022-08-19,1,-,-,, ,,,,,-,,,,
40,822,3,4,203-6,300069,40,12A215,3,40046,48,2,1,0,0,2022-08-04,0,2022-08-04,1,-,-,4,1,,,1,1,-,4,0,0,
40,822,3,4,203-6,300069,40,12A215,3,40046,82,4,1,0,0,2022-08-09,0,2022-08-10,1,-,-,2,1,,,1,1,-,2,0,0,
40,822,3,4,203-6,300069,40,12A215,3,40046,96,3,1,0,0,2022-08-05,0,2022-08-05,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,4,203-6,300069,40,12A215,3,40046,61,1,1,0,0,2022-08-04,0,2022-08-04,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,1,435-2,300613,40,12A218,3,40082,156,3,1,0,0,2022-08-09,0,2022-08-10,1,-,-,3,1,,,1,1,-,3,0,0,
40,822,3,1,435-2,300613,40,12A218,3,40082,115,2,1,0,0,2022-08-09,0,2022-08-10,1,-,-,4,1,,,1,2,-,4,0,0,
40,822,3,1,435-2,300613,40,12A218,3,40082,51,4,1,0,0,2022-08-10,0,2022-08-10,1,-,-,3,1,,,1,1,-,3,0,0,
40,822,3,1,435-2,300613,40,12A218,3,40082,85,1,1,0,0,2022-08-10,0,2022-08-10,1,-,-,3,1,,,1,2,-,3,0,0,
40,822,3,8,199-8,300043,40,12A201,3,40134,238,4,1,0,0,2022-08-01,0,2022-08-02,2,-,-,3,1,,,2,2,-,3,0,0,
40,822,3,8,199-8,300043,40,12A201,3,40134,67,1,1,0,0,2022-08-02,0,2022-08-03,2,-,-,4,1,,,1,1,-,4,0,0,
40,822,3,8,199-8,300043,40,12A201,3,40134,177,2,1,0,3,2022-08-19,3,2022-08-22,1,-,-,, ,,,,,-,,,,
40,822,3,8,199-8,300043,40,12A201,3,40134,242,3,1,0,0,2022-08-01,0,2022-08-02,2,-,-,4,1,,,1,2,-,4,0,0,
40,822,3,3,461-5,300665,40,11A216,3,40186,162,2,1,0,0,2022-08-10,0,2022-08-10,1,-,-,2,1,,,1,1,-,2,0,0,
40,822,3,3,461-5,300665,40,11A216,3,40186,51,3,1,0,0,2022-08-15,0,2022-08-15,1,-,-,1, ,,,2,2,-,1,0,0,
40,822,3,3,461-5,300665,40,11A216,3,40186,126,4,1,0,0,2022-08-05,0,2022-08-05,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,3,461-5,300665,40,11A216,3,40186,62,1,1,0,0,2022-08-15,0,2022-08-15,1,-,-,4,1,,,1,1,-,4,0,0,
40,822,3,3,299-6,300191,40,13A216,3,40217,40,4,1,0,0,2022-08-01,0,2022-08-09,1,-,-,2,1,,,2,1,-,2,0,0,
40,822,3,3,299-6,300191,40,13A216,3,40217,60,1,1,0,0,2022-08-09,0,2022-08-10,1,-,-,3,1,,,1,1,-,3,0,0,
40,822,3,3,299-6,300191,40,13A216,3,40217,5,3,1,0,0,2022-08-05,0,2022-08-05,1,-,-,4,1,,,1,1,-,4,0,0,
40,822,3,3,299-6,300191,40,13A216,3,40217,80,2,1,0,0,2022-08-20,0,2022-08-22,2,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,7,459-8,300663,40,11A202,3,40218,13,2,1,0,0,2022-08-09,0,2022-08-10,1,-,-,4,1,,,2,2,-,4,0,0,
40,822,3,7,459-8,300663,40,11A202,3,40218,25,4,1,1,0,2022-08-17,0,2022-08-19,1,-,-,2,1,,,1,1,-,2,0,0,
40,822,3,7,459-8,300663,40,11A202,3,40218,20,3,1,0,0,2022-08-05,0,2022-08-05,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,7,459-8,300663,40,11A202,3,40218,7,1,1,0,0,2022-08-11,0,2022-08-15,1,-,-,2,1,,,2,2,-,2,0,0,
40,822,3,7,434-8,300602,40,13A202,3,40221,66,3,1,0,0,2022-08-18,0,2022-08-19,1,-,-,3,1,,,1,1,-,3,0,0,
40,822,3,7,434-8,300602,40,13A202,3,40221,18,1,1,0,0,2022-08-09,0,2022-08-10,1,-,-,4,1,,,1,1,-,4,0,0,
40,822,3,7,434-8,300602,40,13A202,3,40221,95,4,1,0,0,2022-08-03,0,2022-08-03,2,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,7,434-8,300602,40,13A202,3,40221,42,2,1,0,0,2022-08-16,0,2022-08-17,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,6,378-2,300435,40,13A203,3,40277,80,1,1,0,3,2022-08-19,3,2022-08-22,1,-,-,, ,,,,,-,,,,
40,822,3,6,378-2,300435,40,13A203,3,40277,161,2,1,0,7,2022-08-19,7,2022-08-22,1,-,-,, ,,,,,-,,,,
40,822,3,6,378-2,300435,40,13A203,3,40277,44,3,1,0,0,2022-08-19,0,2022-08-20,1,-,-,3,1,,,1,1,-,3,0,0,
40,822,3,6,378-2,300435,40,13A203,3,40277,27,4,1,0,0,2022-08-02,0,2022-08-03,2,-,-,4,1,,,3,3,-,4,0,0,
40,822,3,2,205-5,300075,40,12A217,3,40295,87,2,1,0,0,2022-08-02,0,2022-08-03,2,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,2,205-5,300075,40,12A217,3,40295,68,1,1,0,0,2022-08-09,0,2022-08-10,1,-,-,3,1,,,3,3,-,3,0,0,
40,822,3,2,205-5,300075,40,12A217,3,40295,25,3,1,0,0,2022-08-04,0,2022-08-04,1,-,-,1, ,,,1,1,-,1,0,0,
40,822,3,2,205-5,300075,40,12A217,3,40295,52,4,1,0,0,2022-08-02,0,2022-08-03,2,-,-,1, ,,,1,1,-,1,0,1,
28,822,2,4,200-A,400543,28,11A215,4,40021,110,2,1,0,0,2022-08-08,0,2022-08-11,2,-,-,1, ,,,1,1,-,1,0,0,
28,822,2,4,200-A,400543,28,11A215,4,40021,99,3,1,0,0,2022-08-11,0,2022-08-12,2,-,-,4,1,,,1,2,-,4,0,0,
28,822,2,4,200-A,400543,28,11A215,4,40021,27,1,1,0,0,2022-08-04,0,2022-08-11,2,-,-,4,1,,,2,2,-,4,0,0,
28,822,2,4,200-A,400543,28,11A215,4,40021,150,4,1,0,2,2022-08-17,2,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,8,223-0,400627,28,11A201,4,40028,694,3,1,0,0,2022-08-05,0,2022-08-11,2,-,-,3,1,,,2,1,-,3,0,0,
28,822,2,8,223-0,400627,28,11A201,4,40028,68,1,1,0,0,2022-08-14,0,2022-08-17,2,-,-,2,1,,,2,2,-,2,0,0,
28,822,2,8,223-0,400627,28,11A201,4,40028,526,4,1,0,0,2022-08-09,0,2022-08-11,2,-,-,6,1,,,2,2,-,6,0,0,
28,822,2,8,223-0,400627,28,11A201,4,40028,634,2,1,1,0,2022-08-08,0,2022-08-11,1,-,-,5,1,,,2,5,-,5,0,0,
28,822,2,5,060-5,400056,28,11A204,4,40085,23,1,1,0,3,2022-08-17,3,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,5,060-5,400056,28,11A204,4,40085,12,3,1,0,0,2022-08-08,0,2022-08-11,1,-,-,5,1,,,3,1,-,5,0,0,
28,822,2,5,060-5,400056,28,11A204,4,40085,100,2,1,0,0,2022-08-10,0,2022-08-12,2,-,-,3,1,,,1,1,-,3,0,0,
28,822,2,5,060-5,400056,28,11A204,4,40085,173,4,1,0,0,2022-08-08,0,2022-08-11,1,-,-,3,1,,,1,1,-,3,0,0,
28,822,2,8,197-6,400526,28,13A201,4,40110,106,1,1,0,0,2022-08-01,0,2022-08-03,2,-,-,4,1,,,2,2,-,4,0,0,
28,822,2,8,197-6,400526,28,13A201,4,40110,63,3,1,0,0,2022-08-01,0,2022-08-03,2,-,-,2,1,,,1,1,-,2,0,0,
28,822,2,8,197-6,400526,28,13A201,4,40110,74,2,1,0,0,2022-08-08,0,2022-08-11,2,-,-,3,1,,,1,2,-,3,0,0,
28,822,2,8,197-6,400526,28,13A201,4,40110,3,4,1,0,0,2022-08-01,0,2022-08-03,2,-,-,5,1,,,1,1,-,5,0,0,
28,822,2,4,122-8,400250,28,12A215,4,40132,19,3,1,0,0,2022-08-08,0,2022-08-11,2,-,-,6,1,,,1,1,-,6,0,0,
28,822,2,4,122-8,400250,28,12A215,4,40132,3,1,1,0,0,2022-08-04,0,2022-08-11,2,-,-,4,1,,,2,1,-,4,0,0,
28,822,2,4,122-8,400250,28,12A215,4,40132,115,4,1,0,0,2022-08-16,0,2022-08-17,2,-,-,3,1,,,1,1,-,3,0,0,
28,822,2,4,122-8,400250,28,12A215,4,40132,91,2,1,0,6,2022-08-17,6,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,1,114-3,400212,28,11A218,4,40136,59,1,1,0,0,2022-08-10,0,2022-08-12,1,-,-,4,1,,,3,3,-,4,0,0,
28,822,2,1,114-3,400212,28,11A218,4,40136,132,4,1,0,0,2022-08-15,0,2022-08-17,2,-,-,4,1,,,2,2,-,4,0,0,
28,822,2,1,114-3,400212,28,11A218,4,40136,86,2,1,0,0,2022-08-03,0,2022-08-12,2,-,-,4,1,,,1,2,-,4,0,0,
28,822,2,1,114-3,400212,28,11A218,4,40136,42,3,1,0,0,2022-08-10,0,2022-08-12,1,-,-,4,1,,,1,1,-,4,0,0,
28,822,2,7,135-5,400306,28,12A202,4,40189,44,4,1,0,0,2022-08-02,0,2022-08-03,2,-,-,6,1,,,1,1,-,6,0,0,
28,822,2,7,135-5,400306,28,12A202,4,40189,53,1,1,0,12,2022-08-17,12,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,7,135-5,400306,28,12A202,4,40189,87,2,1,0,3,2022-08-17,3,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,7,135-5,400306,28,12A202,4,40189,11,3,1,0,0,2022-08-08,0,2022-08-12,2,-,-,6,1,,,2,4,-,6,0,0,
28,822,2,3,143-A,400333,28,12A216,4,40240,125,3,1,0,0,2022-08-02,0,2022-08-03,1,-,-,8,2,2,5,3,1,-,5,0,0,
28,822,2,3,143-A,400333,28,12A216,4,40240,106,4,1,0,0,2022-08-02,0,2022-08-03,2,-,-,3,1,,,1,1,-,3,0,0,
28,822,2,3,143-A,400333,28,12A216,4,40240,20,1,1,0,0,2022-08-05,0,2022-08-11,2,-,-,4,1,,,1,1,-,4,0,0,
28,822,2,3,143-A,400333,28,12A216,4,40240,54,2,1,0,0,2022-08-08,0,2022-08-11,2,-,-,2,1,,,1,1,-,2,0,0,
28,822,2,6,013-0,400042,28,11A203,4,40273,5,1,1,0,3,2022-08-17,3,2022-08-19,2,-,-,, ,,,,,-,,,,
28,822,2,6,013-0,400042,28,11A203,4,40273,92,4,1,0,0,2022-08-09,0,2022-08-11,2,-,-,4,1,,,1,1,-,4,0,0,
28,822,2,6,013-0,400042,28,11A203,4,40273,50,3,1,0,0,2022-08-02,0,2022-08-03,2,-,-,1, ,,,2,2,-,1,0,0,
28,822,2,6,013-0,400042,28,11A203,4,40273,30,2,1,0,0,2022-08-02,0,2022-08-03,2,-,-,2,1,,,1,1,-,2,0,0,
