cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
"14","0322","3","12B201","01","40297","1","1","0","02","4","3","3","3","4","5","3","3","2","2","4","6","3","3","3",16130
"14","0322","3","12B201","01","40297","4","1","0","01","3","2","3","3","4","4","2","3","2","2","4","6","4","3","3",16130
"14","0322","3","12B201","01","40297","2","1","0","02","4","3","4","4","4","4","3","3","2","2","4","6","5","3","3",16130
"14","0322","7","11B195","01","40341","1","1","0","02","3","3","3","3","4","3","2","3","2","1","3","6","3","3","3",15061
"14","0322","7","11B195","01","40341","2","1","0","01","3","2","3","2","4","4","3","3","2","2","3","6","4","3","3",37652
"14","0322","7","11B195","01","40341","3","1","0","03","3","4","3","4","4","4","3","3","2","2","4","6","4","3","3",22591
"14","0322","7","11B195","01","40341","4","1","0","01","3","4","3","4","4","4","3","3","2","2","4","6","4","3","3",22591
"21","0322","6","11B196","02","40055","1","1","0","01","3","3","3","3","4","5","1","2","2","4","3","4","3","3","4",14903
"21","0322","6","11B196","02","40055","3","1","0","01","4","2","3","3","2","2","1","2","3","2","2","4","2","3","3",14903
"21","0322","6","11B196","02","40055","2","1","1","03","2","1","2","1","3","2","1","2","1","1","2","5","3","1","2",29805
"21","0322","2","12B202","02","40079","4","1","0","01","3","3","3","3","4","4","1","3","1","1","3","6","3","1","1",13866
"21","0322","2","12B202","02","40079","2","1","0","01","3","3","2","3","3","2","1","2","1","1","3","4","2","2","3",27733
"21","0322","2","12B202","02","40079","1","1","0","01","3","2","2","2","3","3","3","2","1","2","2","6","3","3","3",55465
"21","0322","6","12B196","02","40086","2","1","0","01","3","3","3","3","4","2","2","2","1","2","3","6","2","3","3",6337
"21","0322","6","12B196","02","40086","4","1","1","01","4","2","3","2","3","4","3","3","2","2","3","4","1","3","3",19012
"21","0322","4","11A208","02","40171","4","1","1","01","3","2","2","2","3","4","2","3","2","1","3","4","4","1","1",29464
"21","0322","4","11A208","02","40171","3","1","0","01","2","3","2","3","2","2","1","3","1","1","2","3","2","3","2",19643
"21","0322","4","11A208","02","40171","2","1","0","01","2","2","2","2","2","2","1","2","1","1","2","3","2","3","2",9821
"21","0322","4","11A208","02","40171","1","1","0","02","2","3","2","3","2","2","3","3","2","1","2","5","3","3","1",19643
"21","0322","4","13A208","02","40173","2","1","0","02","3","2","3","2","4","4","2","2","1","2","2","6","3","3","1",21325
"21","0322","1","11B203","02","40177","2","1","0","02","2","2","3","2","2","2","2","3","2","2","3","4","2","2","3",20716
"21","0322","1","11B203","02","40177","4","1","0","01","2","3","2","3","3","3","1","3","1","1","2","5","2","3","3",10358
"21","0322","1","13B203","02","40243","1","1","0","02","3","3","3","3","4","4","3","3","2","2","4","4","3","3","3",21191
"21","0322","1","13B203","02","40243","2","1","0","02","4","2","4","2","4","4","2","3","1","1","2","6","5","3","2",31786
"21","0322","1","13B203","02","40243","3","1","0","01","2","2","2","2","3","4","1","1","1","1","2","4","3","3","3",10595
"21","0322","5","12B197","02","40249","3","1","1","01","3","2","2","2","4","4","2","2","1","1","2","6","2","1","3",15187
"21","0322","5","12B197","02","40249","1","1","0","02","2","1","3","2","3","2","3","3","2","2","3","6","3","3","3",22781
"21","0322","8","12B194","02","40271","3","1","1","03","3","2","2","2","3","2","3","3","1","2","2","2","1","3","3",22241
"21","0322","8","12B194","02","40271","1","1","0","02","2","2","2","2","2","2","1","1","1","1","2","4","2","3","1",29655
"21","0322","8","12B194","02","40271","2","1","1","01","2","2","3","2","3","3","2","2","1","1","3","4","2","3","3",22241
"21","0322","8","12B194","02","40271","4","1","0","01","3","3","3","3","2","2","2","2","1","1","2","4","2","3","1",14828
"21","0322","8","11B194","02","40272","2","1","0","01","2","2","2","2","2","2","1","2","2","1","2","4","2","1","3",4449
"21","0322","8","11B194","02","40272","1","1","0","01","2","2","2","2","3","2","3","1","1","1","2","4","2","2","2",8898
"21","0322","3","11B201","02","40298","4","1","0","04","3","3","3","2","3","4","2","2","2","2","3","4","3","3","3",31827
"21","0322","3","11B201","02","40298","2","1","0","01","3","2","3","2","1","2","1","3","2","2","2","4","3","3","3",7957
"21","0322","3","11B201","02","40298","3","1","0","01","2","1","2","2","4","2","2","2","1","1","2","6","2","1","1",15913
"21","0322","3","11B201","02","40298","1","1","0","02","3","3","3","2","4","4","2","3","1","1","3","4","2","3","3",15913
"21","0322","3","12B201","02","40302","1","1","0","03","3","4","4","5","4","4","3","2","2","2","4","5","3","3","3",14425
"21","0322","3","12B201","02","40302","2","1","0","01","4","3","4","3","3","3","3","3","2","1","3","4","3","3","1",21637
"21","0322","7","11B195","02","40371","1","1","0","01","3","2","3","2","3","2","2","2","1","2","2","4","2","1","1",12581
"21","0322","7","11B195","02","40371","2","1","0","05","2","3","2","3","4","4","1","2","2","2","2","6","4","1","1",8387
"21","0322","7","13B195","02","40374","1","1","0","03","3","3","3","3","4","3","3","2","2","2","3","4","2","3","3",37665
"21","0322","7","13B195","02","40374","4","1","0","02","3","2","3","2","4","2","3","3","2","2","4","6","2","3","3",28249
"21","0322","7","13B195","02","40374","3","1","0","02","2","2","3","3","3","3","1","2","2","2","3","4","2","3","3",18833
"40","0322","3","12B201","03","40029","4","1","0","01","3","3","4","4","4","4","2","2","2","2","3","6","4","3","3",14224
"40","0322","3","12B201","03","40029","3","1","0","02","4","4","4","4","2","4","1","2","2","2","3","6","4","3","3",28448
"40","0322","3","12B201","03","40029","2","1","0","01","3","4","4","3","3","3","2","2","2","2","3","5","4","3","3",14224
"40","0322","3","12B201","03","40029","1","1","0","01","4","3","3","3","3","4","2","2","2","2","3","4","3","3","3",28448
"40","0322","2","13B202","03","40072","1","1","0","02","4","3","3","3","4","5","2","2","2","1","3","6","3","3","3",42132
"40","0322","2","13B202","03","40072","2","1","0","01","3","2","3","3","4","5","1","3","1","2","2","6","3","2","3",28088
"40","0322","2","11B202","03","40126","1","1","0","01","3","4","3","4","3","3","2","3","2","2","3","6","3","3","3",6977
"40","0322","2","11B202","03","40126","2","1","0","01","3","2","3","2","4","3","2","2","2","2","3","4","3","3","3",6977
"40","0322","2","11B202","03","40126","3","1","0","02","3","4","3","3","4","4","2","2","2","2","3","4","3","3","2",13954
"40","0322","6","12B196","03","40129","1","1","0","02","3","4","4","3","4","3","2","3","2","2","2","4","2","3","2",17279
"40","0322","6","12B196","03","40129","3","1","1","03","2","2","3","2","3","2","1","2","2","1","2","5","2","3","3",17279
"40","0322","6","12B196","03","40129","4","1","0","02","3","3","3","2","4","3","2","2","2","1","3","6","2","3","3",34558
"40","0322","6","12B196","03","40129","2","1","0","01","4","3","3","4","4","5","3","3","2","2","3","6","3","3","3",17279
"40","0322","1","13B203","03","40180","4","1","0","03","4","4","4","4","4","4","2","2","2","2","3","6","3","3","3",38483
"40","0322","1","13B203","03","40180","3","1","0","02","3","4","3","2","4","5","1","2","1","1","3","6","2","3","3",25656
"40","0322","1","13B203","03","40180","2","1","0","01","3","4","3","4","2","2","3","1","2","2","2","4","2","3","3",12828
"40","0322","8","12B194","03","40208","4","1","1","01","3","3","3","3","4","3","2","2","2","2","3","6","2","3","2",12062
"40","0322","8","12B194","03","40208","3","1","0","02","2","2","3","2","2","3","1","2","2","1","2","6","2","3","3",24124
"40","0322","8","12B194","03","40208","1","1","0","02","3","2","3","2","4","3","2","3","2","1","2","6","4","3","3",24124
"40","0322","8","12B194","03","40208","2","1","0","01","3","3","3","3","4","3","2","3","2","2","3","4","4","3","3",12062
"40","0322","5","11B197","03","40241","4","1","0","04","4","3","4","3","2","3","3","3","2","2","4","4","2","3","2",8200
"40","0322","5","11B197","03","40241","3","1","0","01","3","4","5","4","5","4","2","3","2","2","4","6","3","3","3",24600
"40","0322","5","11B197","03","40241","1","1","0","02","2","3","3","3","2","2","1","1","1","1","3","3","2","3","3",16400
"40","0322","5","11B197","03","40241","2","1","0","02","3","4","4","3","3","4","2","3","2","2","3","6","4","3","3",16400
"40","0322","4","12A208","03","40274","4","1","0","02","3","2","3","3","3","2","2","2","1","1","3","6","2","3","3",31902
"40","0322","4","12A208","03","40274","2","1","0","02","4","3","4","5","4","3","2","3","2","2","2","6","3","3","3",15951
"40","0322","4","12A208","03","40274","1","1","0","01","3","3","4","3","3","2","2","2","2","1","3","4","2","3","1",15951
"40","0322","4","12A208","03","40274","3","1","0","02","2","3","3","2","3","2","1","2","2","2","2","5","2","3","3",15951
"40","0322","7","11B195","03","40293","3","1","0","01","3","3","4","3","4","4","2","3","2","2","2","6","3","3","1",17533
"40","0322","7","11B195","03","40293","2","1","0","01","2","3","2","3","4","5","2","3","2","2","2","6","2","2","2",8766
"40","0322","7","11B195","03","40293","4","1","0","02","3","4","3","2","4","4","2","2","2","2","3","6","2","3","3",17533
"40","0322","7","11B195","03","40293","1","1","0","01","3","4","3","4","5","4","2","3","2","2","3","6","3","3","3",8766
"40","0322","7","13B195","03","40347","1","1","0","02","3","3","3","3","4","3","1","2","2","1","3","4","3","2","3",15541
"40","0322","7","13B195","03","40347","2","1","0","01","3","3","3","2","5","4","2","2","2","1","3","6","3","3","2",15541
"40","0322","7","13B195","03","40347","3","1","0","01","2","4","3","2","4","5","1","2","1","1","3","6","2","3","3",15541
"40","0322","7","13B195","03","40347","4","1","0","02","3","4","4","3","4","4","2","2","2","1","3","6","3","3","3",15541
"28","0322","6","13B196","04","40048","3","1","0","01","3","2","3","2","3","2","1","2","1","1","2","3","2","3","2",9291
"28","0322","6","13B196","04","40048","2","1","0","01","2","2","2","1","4","4","2","2","1","1","3","6","3","3","3",9291
"28","0322","6","13B196","04","40048","4","1","2","01","3","3","3","3","3","3","2","3","2","2","3","4","3","3","3",9291
"28","0322","2","12B202","04","40123","3","1","0","01","3","2","2","2","2","2","1","2","1","1","3","6","2","3","3",9805
"28","0322","2","12B202","04","40123","1","1","0","01","3","3","3","3","2","2","2","2","1","1","3","3","3","3","1",4902
"28","0322","2","12B202","04","40123","2","1","0","04","4","5","4","3","2","2","3","3","2","2","4","4","4","3","3",19609
"28","0322","2","12B202","04","40123","4","1","0","02","3","3","3","2","4","3","3","3","1","1","3","4","4","2","2",9805
"28","0322","4","11A208","04","40148","2","1","0","01","3","2","3","2","2","2","1","2","2","1","2","5","2","3","2",6227
"28","0322","4","11A208","04","40148","3","1","0","04","3","3","2","4","2","3","3","3","2","2","3","4","3","3","3",31133
"28","0322","4","11A208","04","40148","1","1","0","02","2","2","2","1","3","2","1","2","1","1","2","4","2","2","2",12453
"28","0322","1","11B203","04","40150","2","1","0","02","2","1","2","1","5","5","1","3","2","1","2","6","5","2","1",17015
"28","0322","1","11B203","04","40150","1","1","0","01","3","3","3","3","4","3","2","2","2","2","3","6","4","3","2",17015
"28","0322","1","11B203","04","40150","4","1","0","01","4","3","4","4","4","5","3","3","2","2","4","6","4","3","3",17015
"28","0322","1","11B203","04","40150","3","1","0","02","4","3","3","2","2","3","3","3","2","2","2","6","3","3","3",25522
"28","0322","5","13B197","04","40188","2","1","0","01","3","2","3","3","4","3","3","3","2","2","3","4","4","3","3",7467
"28","0322","5","13B197","04","40188","1","1","0","01","4","2","3","2","2","2","3","3","2","2","4","4","3","3","3",29867
"28","0322","5","13B197","04","40188","4","1","0","01","3","4","3","3","3","4","2","2","2","1","3","5","3","3","3",14933
"28","0322","5","13B197","04","40188","3","1","0","01","3","3","3","3","2","2","1","2","1","1","3","6","2","2","3",22400
"28","0322","8","11B194","04","40234","2","1","0","03","3","3","3","3","4","3","2","2","2","2","3","3","3","3","3",6846
"28","0322","8","11B194","04","40234","4","1","0","02","2","2","3","3","2","2","1","3","2","1","2","5","4","3","3",13691
"28","0322","8","11B194","04","40234","3","1","0","01","3","2","3","3","4","3","3","3","2","2","2","4","3","3","3",13691
"28","0322","8","11B194","04","40234","1","1","0","01","3","2","3","2","4","3","2","2","1","1","2","4","3","3","3",13691
"28","0322","5","11B197","04","40241","2","1","0","01","3","3","4","2","3","3","3","3","1","2","2","6","2","3","2",15754
"28","0322","5","11B197","04","40241","4","1","0","01","4","2","4","2","4","2","3","3","1","2","4","6","5","3","2",15754
"28","0322","5","11B197","04","40241","3","1","0","02","3","2","2","1","2","2","1","3","2","1","2","5","2","2","2",15754
"28","0322","3","11B201","04","40256","4","1","0","04","4","3","3","3","4","4","3","3","2","2","4","6","3","3","3",27424
"28","0322","3","11B201","04","40256","1","1","0","01","3","4","3","3","3","3","2","2","2","1","3","6","3","3","2",13712
"28","0322","3","11B201","04","40256","2","1","0","02","1","2","2","2","4","4","2","3","2","1","2","6","4","3","3",13712
"28","0322","3","11B201","04","40256","3","1","0","02","3","3","3","4","4","3","3","3","2","2","2","6","4","3","3",13712
"28","0322","7","11B195","04","40264","2","1","0","01","4","2","4","2","2","2","3","3","1","2","2","6","2","3","3",7591
"28","0322","7","11B195","04","40264","3","1","1","01","4","2","3","2","4","2","2","3","1","2","2","3","2","3","3",15181
"28","0322","7","11B195","04","40264","1","1","0","02","2","1","2","2","4","4","1","1","1","1","2","4","3","3","2",30363
"28","0322","7","11B195","04","40264","4","1","0","03","3","2","3","2","2","2","2","2","1","1","3","4","2","2","1",7591
"28","0322","3","13B201","04","40312","2","1","0","01","3","3","3","3","4","4","2","3","2","1","4","6","2","3","1",27976
"28","0322","3","13B201","04","40312","4","1","0","01","2","2","2","2","4","4","2","2","1","1","3","4","2","3","3",18651
"17","0322","6","11B196","05","40086","2","1","0","01","2","2","2","2","2","1","3","3","2","1","1","3","2","2","1",15522
"17","0322","6","11B196","05","40086","3","1","0","02","3","4","3","4","3","2","2","3","2","1","3","5","2","3","2",15522
"17","0322","6","11B196","05","40086","4","1","0","02","3","2","3","2","3","2","2","2","1","1","2","3","3","1","1",15522
"17","0322","6","11B196","05","40086","1","1","1","01","3","3","3","3","3","3","2","2","2","2","3","3","3","3","3",7761
"17","0322","6","12B196","05","40090","3","1","0","03","3","3","3","3","4","4","3","3","2","2","4","6","3","3","3",38799
"17","0322","6","12B196","05","40090","2","1","0","01","3","3","3","3","3","3","2","2","2","2","3","3","3","2","2",38799
"17","0322","6","12B196","05","40090","1","1","0","01","1","1","2","2","3","2","1","1","1","1","2","5","3","2","2",15520
"17","0322","6","12B196","05","40090","4","1","0","01","3","3","3","3","3","3","2","2","2","1","3","3","3","3","3",15520
"17","0322","2","12B202","05","40145","1","1","0","02","2","4","2","2","4","2","1","3","2","2","4","6","1","3","3",41146
"17","0322","2","12B202","05","40145","2","1","0","01","4","3","3","3","2","3","2","2","1","1","3","4","2","2","3",30860
"17","0322","2","12B202","05","40145","4","1","0","02","3","2","3","2","3","2","2","3","1","2","3","5","3","3","2",30860
"17","0322","2","12B202","05","40145","3","1","0","02","2","2","2","2","2","2","2","2","2","1","2","5","3","2","1",20573
"17","0322","2","12B202","05","40149","2","1","0","01","2","1","1","1","2","1","1","1","1","1","2","3","1","1","1",48308
"17","0322","2","12B202","05","40149","4","1","0","01","4","4","4","4","3","4","2","2","2","2","4","6","3","3","1",24154
"17","0322","2","12B202","05","40149","1","1","0","04","3","2","3","2","3","3","2","3","1","2","2","5","3","2","3",32206
"17","0322","2","12B202","05","40149","3","1","0","02","4","4","4","4","4","4","3","3","2","2","4","6","3","3","3",24154
"17","0322","1","11B203","05","40213","4","1","0","01","2","2","2","2","3","3","1","2","1","1","3","5","3","1","2",7740
"17","0322","1","11B203","05","40213","3","1","0","04","2","1","2","3","4","2","1","2","1","1","2","4","1","2","2",30961
"17","0322","5","11B197","05","40220","4","1","0","02","3","3","3","3","3","3","1","2","2","2","3","4","3","3","3",14859
"17","0322","5","11B197","05","40220","2","1","0","01","4","5","4","5","4","4","3","3","2","2","3","6","5","3","3",14859
"17","0322","5","11B197","05","40220","3","1","1","01","2","2","3","2","3","2","1","1","1","1","2","3","2","1","2",14859
"17","0322","5","11B197","05","40220","1","1","0","01","4","4","4","4","4","4","2","3","2","2","4","6","1","3","3",7430
"17","0322","4","13A208","05","40236","2","1","0","02","3","4","3","3","3","4","3","3","2","2","4","6","5","3","3",29946
"17","0322","4","13A208","05","40236","3","1","0","02","4","4","4","4","5","5","3","3","2","2","4","6","5","3","3",19964
"17","0322","8","11B194","05","40246","3","1","0","01","3","2","3","2","4","4","1","2","1","4","3","4","1","1","3",27267
"17","0322","8","11B194","05","40246","1","1","0","02","3","2","4","2","2","2","2","3","2","2","2","4","3","3","3",27267
"17","0322","1","13B203","05","40247","4","1","0","03","2","2","3","2","3","3","1","2","2","1","2","5","2","2","1",36208
"17","0322","1","13B203","05","40247","2","1","0","02","2","2","2","3","3","3","1","1","2","1","3","5","2","2","1",36208
"17","0322","1","13B203","05","40247","1","1","0","01","3","2","3","2","2","3","2","2","1","1","3","5","1","1","1",12069
"17","0322","1","13B203","05","40247","3","1","0","03","3","2","3","1","3","2","2","2","1","1","2","5","1","2","1",36208
"17","0322","5","13B197","05","40249","1","1","0","02","3","4","3","4","2","2","1","1","1","2","2","3","2","2","1",15805
"17","0322","5","13B197","05","40249","3","1","0","01","4","2","4","2","3","4","3","3","2","2","5","5","3","3","3",31609
"17","0322","5","13B197","05","40249","4","1","0","01","2","2","2","2","3","3","1","2","1","1","3","3","3","1","1",7902
"17","0322","4","11A208","05","40269","3","1","0","01","3","3","3","3","2","2","2","2","2","1","3","3","3","1","1",7942
"17","0322","4","11A208","05","40269","1","1","1","02","5","1","2","1","2","4","3","3","1","2","2","6","1","2","1",15884
"17","0322","4","11A208","05","40269","2","1","0","02","2","3","3","2","2","2","2","3","2","1","3","4","2","3","3",15884
"17","0322","8","12B194","05","40275","3","1","0","02","2","2","2","2","3","3","1","1","1","1","3","5","3","1","1",37685
"17","0322","8","12B194","05","40275","1","1","0","01","3","3","3","3","4","5","2","2","1","1","3","6","3","3","3",50247
"17","0322","8","12B194","05","40275","4","1","0","02","3","3","3","3","3","3","2","2","2","2","3","5","3","3","3",12562
"17","0322","3","12B201","05","40331","4","1","0","04","2","2","2","2","4","5","2","2","2","2","2","6","4","2","2",20202
"17","0322","3","12B201","05","40331","1","1","0","01","4","5","4","5","4","4","3","3","2","2","4","6","5","3","3",6734
"17","0322","7","12B195","05","40374","4","1","0","03","2","1","2","3","3","3","1","2","2","1","2","3","3","2","2",26580
"17","0322","7","12B195","05","40374","1","1","0","01","4","3","4","3","3","3","3","3","2","2","4","5","2","3","3",17720
"17","0322","7","12B195","05","40374","3","1","0","01","4","4","4","4","5","5","3","3","2","2","4","6","5","3","3",17720
"17","0322","7","12B195","05","40374","2","1","0","02","4","2","4","2","4","2","3","3","1","2","2","2","2","3","3",17720
"33","0322","2","12B202","06","40014","1","1","0","01","3","4","3","4","4","4","1","3","3","2","3","4","3","3","3",13195
"33","0322","2","12B202","06","40014","2","1","0","01","3","3","3","3","3","2","2","3","2","2","3","4","2","3","3",13195
"33","0322","2","12B202","06","40014","3","1","0","01","4","2","4","2","5","3","2","3","2","2","3","6","2","3","3",6597
"33","0322","2","12B202","06","40014","4","1","0","02","3","2","2","3","4","2","2","3","2","2","3","6","3","3","3",13195
"33","0322","6","12B196","06","40121","1","1","1","01","4","4","4","4","5","3","2","3","2","2","5","6","3","3","3",7500
"33","0322","6","12B196","06","40121","2","1","0","01","3","3","3","3","4","2","3","3","2","2","4","6","3","3","3",7500
"33","0322","6","12B196","06","40121","3","1","0","02","4","4","4","3","5","3","3","3","2","2","5","6","4","3","3",30002
"33","0322","6","11B196","06","40122","4","1","0","02","2","3","2","3","4","2","1","2","2","1","2","5","2","3","2",14179
"33","0322","6","11B196","06","40122","2","1","0","01","4","3","4","3","5","3","2","3","2","2","4","6","4","3","3",7089
"33","0322","6","11B196","06","40122","1","1","0","02","2","3","2","2","3","2","1","2","2","2","2","4","3","2","1",14179
"33","0322","6","11B196","06","40122","3","1","0","01","3","2","3","2","5","2","3","3","2","2","3","4","3","3","2",21268
"33","0322","5","11B197","06","40181","1","1","0","01","4","3","4","3","4","2","2","3","2","2","4","6","3","3","3",7259
"33","0322","5","11B197","06","40181","3","1","0","02","4","4","3","3","5","3","2","2","2","2","4","6","3","3","3",14519
"33","0322","5","11B197","06","40181","4","1","0","01","2","3","2","3","2","2","2","2","2","1","3","6","3","3","3",7259
"33","0322","5","11B197","06","40181","2","1","1","01","2","3","2","3","4","3","1","2","2","1","3","6","4","3","3",14519
"33","0322","4","11A208","06","40204","4","1","0","01","2","2","2","3","3","2","2","3","2","2","3","4","2","3","2",6938
"33","0322","4","11A208","06","40204","1","1","1","01","2","3","2","3","3","3","1","2","2","2","2","4","2","2","1",13875
"33","0322","4","11A208","06","40204","2","1","0","01","3","2","3","2","4","3","3","3","2","2","4","4","3","3","3",6938
"33","0322","4","11A208","06","40204","3","1","1","01","4","2","4","2","5","3","3","3","2","2","4","4","2","3","3",6938
"33","0322","8","12B194","06","40240","3","1","0","01","4","3","4","3","5","3","2","2","2","2","3","6","2","3","2",6434
"33","0322","8","12B194","06","40240","1","1","0","01","2","2","2","2","2","2","1","1","1","2","3","4","2","3","3",6434
"33","0322","8","12B194","06","40240","4","1","0","01","3","1","3","1","3","2","1","1","1","2","1","5","2","2","1",6434
"33","0322","8","12B194","06","40240","2","1","0","02","3","2","3","2","4","3","1","2","1","2","2","4","2","3","3",19301
"33","0322","8","11B194","06","40276","1","1","0","01","4","2","4","2","5","3","2","3","2","2","5","6","4","3","3",7499
"33","0322","8","11B194","06","40276","4","1","0","01","3","2","3","2","4","3","2","3","2","2","2","6","3","3","3",7499
"33","0322","1","12B203","06","40276","4","1","0","01","3","3","3","3","4","3","2","2","2","2","4","6","4","3","3",16232
"33","0322","8","11B194","06","40276","2","1","0","01","3","2","3","2","3","3","1","3","2","1","3","4","2","3","2",7499
"33","0322","8","11B194","06","40276","3","1","0","01","3","2","2","3","3","2","1","1","1","1","2","4","2","2","2",14998
"33","0322","1","12B203","06","40276","2","1","0","01","2","2","2","2","3","2","1","1","1","1","2","5","3","1","1",8116
"33","0322","1","12B203","06","40276","3","1","0","01","2","2","2","2","4","4","2","3","2","1","3","4","2","2","1",8116
"33","0322","3","13B201","06","40302","2","1","0","02","2","2","2","3","2","3","1","1","1","1","2","4","2","2","2",29493
"33","0322","3","13B201","06","40302","4","1","0","01","2","2","2","2","4","2","1","1","1","1","2","4","2","1","1",14746
"33","0322","3","13B201","06","40302","1","1","0","02","3","2","3","2","4","3","2","2","1","1","3","6","2","1","2",58985
"33","0322","7","13B195","06","40341","4","1","0","01","2","2","2","2","2","2","1","1","1","2","2","5","2","1","1",9330
"33","0322","7","13B195","06","40341","2","1","0","01","2","3","2","3","3","2","1","2","1","1","3","4","2","2","1",9330
