cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
"21","0722","1","12A217","02","40375","2","1","0","01","2","2","3","2","3","2","3","3","2","2","3","6","3","3","3",12570
"21","0722","1","12A217","02","40375","1","1","0","01","4","3","2","2","2","2","1","2","2","1","3","4","3","3","3",12570
"21","0722","5","11A203","02","40381","3","1","0","01","1","1","1","1","4","2","1","1","1","1","3","6","2","1","2",8582
"21","0722","5","11A203","02","40381","1","1","0","02","4","3","3","2","3","2","2","2","2","2","2","5","2","3","1",17164
"21","0722","5","11A203","02","40381","2","1","1","02","3","3","2","2","4","4","2","2","2","1","2","6","3","1","1",17164
"21","0722","5","11A203","02","40381","4","1","0","02","4","3","3","3","2","2","2","2","2","2","2","5","3","3","3",17164
"21","0722","8","11B198","02","40408","3","1","0","02","2","2","2","2","2","3","3","2","2","2","2","4","6","2","3",12666
"21","0722","8","11B198","02","40408","2","1","0","01","2","2","2","2","4","4","1","1","1","1","2","6","4","1","1",12666
"21","0722","8","11B198","02","40408","1","1","0","01","1","1","1","1","1","1","1","1","1","1","1","3","2","1","1",6333
"40","0722","3","12A215","03","40046","2","1","0","01","3","4","4","3","3","4","2","2","2","2","3","4","3","3","2",22148
"40","0722","3","12A215","03","40046","1","1","0","01","3","3","3","3","3","4","3","3","2","2","3","6","4","3","3",7383
"40","0722","3","12A215","03","40046","3","1","0","01","3","4","3","4","4","3","2","3","2","2","3","4","3","3","3",7383
"40","0722","3","12A215","03","40046","4","1","0","01","3","4","3","3","4","3","2","3","2","2","3","6","4","3","3",14765
"40","0722","7","12A201","03","40134","4","1","0","02","4","3","3","3","3","2","2","2","1","1","2","6","3","3","2",22934
"40","0722","7","12A201","03","40134","1","1","0","01","3","2","4","2","2","2","2","2","1","1","2","5","1","2","2",45868
"40","0722","7","12A201","03","40134","3","1","0","02","3","4","3","4","4","5","2","3","2","2","3","6","4","3","2",22934
"40","0722","2","11A216","03","40186","1","1","0","01","3","4","4","3","4","3","2","2","2","2","3","6","3","3","3",31202
"40","0722","2","11A216","03","40186","3","1","0","02","3","4","3","4","3","3","3","2","2","2","3","3","4","3","3",15601
"40","0722","2","11A216","03","40186","4","1","0","01","2","2","2","2","2","2","1","2","2","1","2","6","1","1","3",15601
"40","0722","2","11A216","03","40186","2","1","0","01","3","3","4","2","4","4","2","2","2","2","4","6","3","3","2",31202
"40","0722","2","13A216","03","40217","1","1","0","01","3","2","3","2","3","3","2","2","1","1","3","4","3","2","3",32450
"40","0722","2","13A216","03","40217","2","1","0","01","3","4","3","4","3","3","2","3","2","2","3","4","4","3","3",10817
"40","0722","2","13A216","03","40217","3","1","0","01","3","2","2","2","3","3","1","1","1","1","3","5","3","3","2",32450
"40","0722","2","13A216","03","40217","4","1","0","01","3","2","3","2","3","2","1","3","1","1","3","6","3","2","3",21633
"40","0722","6","11A202","03","40218","1","1","0","02","3","4","4","3","4","5","3","2","2","2","3","6","3","3","2",36424
"40","0722","6","11A202","03","40218","2","1","0","02","3","2","3","3","3","2","3","3","2","2","3","3","3","3","3",18212
"40","0722","6","11A202","03","40218","4","1","1","01","2","3","3","2","2","2","1","2","2","1","3","6","3","2","2",18212
"40","0722","6","11A202","03","40218","3","1","0","01","3","2","3","2","4","5","2","2","2","2","3","6","3","2","3",18212
"40","0722","6","13A202","03","40221","2","1","0","01","3","2","3","2","3","2","2","3","2","1","3","4","2","3","3",8676
"40","0722","6","13A202","03","40221","3","1","0","01","3","2","3","3","3","4","1","2","1","1","3","5","4","2","2",17352
"40","0722","6","13A202","03","40221","1","1","0","01","3","2","3","2","3","3","2","2","2","1","3","6","3","3","2",17352
"40","0722","6","13A202","03","40221","4","1","0","01","3","2","3","2","3","2","2","2","2","2","2","4","3","2","2",8676
"40","0722","4","12B204","03","40264","1","1","0","01","3","3","3","2","3","4","2","2","2","1","3","6","4","3","2",25875
"40","0722","4","12B204","03","40264","3","1","0","01","3","2","3","3","4","3","2","2","2","2","3","5","3","3","3",17250
"40","0722","4","12B204","03","40264","2","1","0","02","4","4","3","4","4","5","2","3","2","2","3","6","4","3","3",34500
"40","0722","4","12B204","03","40264","4","1","0","01","3","4","3","3","4","2","1","1","1","1","2","6","2","2","2",17250
"40","0722","5","13A203","03","40277","3","1","0","01","4","4","3","4","4","4","1","2","2","1","3","6","4","3","3",38410
"40","0722","5","13A203","03","40277","4","1","0","03","4","3","3","4","3","4","2","2","2","2","3","6","4","3","3",38410
"40","0722","1","12A217","03","40295","2","1","0","01","3","4","3","4","3","2","2","3","2","2","3","5","4","2","2",7674
"40","0722","1","12A217","03","40295","1","1","0","03","2","2","3","3","3","3","2","2","1","1","3","4","3","1","3",23021
"40","0722","1","12A217","03","40295","4","1","0","02","3","2","3","2","3","2","3","3","2","2","3","6","3","3","2",15347
"40","0722","1","12A217","03","40295","3","1","0","01","3","3","3","3","2","3","2","3","2","2","3","4","2","3","3",7674
"40","0722","8","12B198","03","40298","4","1","1","01","3","2","3","3","3","2","2","2","2","2","3","6","3","3","3",7817
"40","0722","8","12B198","03","40298","3","1","0","01","3","4","3","4","3","3","2","2","2","2","3","4","3","3","3",7817
"28","0722","3","11A215","04","40021","3","1","0","02","3","2","3","3","4","2","3","3","2","2","3","4","3","3","2",17057
"28","0722","3","11A215","04","40021","1","1","0","02","3","3","3","3","4","4","3","2","1","1","3","4","2","3","3",25586
"28","0722","3","11A215","04","40021","2","1","0","01","2","3","2","3","4","3","3","3","2","2","3","4","4","3","3",8529
"28","0722","7","11A201","04","40028","3","1","0","01","3","3","3","3","3","3","3","3","2","2","3","4","4","3","1",29121
"28","0722","7","11A201","04","40028","1","1","0","02","2","2","3","3","4","3","3","3","2","2","3","4","3","3","3",29121
"28","0722","7","11A201","04","40028","4","1","0","02","4","5","4","4","5","3","3","3","2","1","4","6","4","2","2",43681
"28","0722","7","13A201","04","40110","4","1","0","01","3","3","2","1","3","1","3","3","2","2","3","4","2","3","1",19249
"28","0722","7","13A201","04","40110","2","1","0","02","3","4","3","2","2","2","2","2","2","1","3","6","3","3","3",28874
"28","0722","7","13A201","04","40110","3","1","0","01","3","3","3","3","3","3","3","3","2","1","2","3","2","3","3",19249
"28","0722","7","13A201","04","40110","1","1","0","02","3","4","4","3","4","4","3","3","2","2","4","4","5","3","3",28874
"28","0722","3","12A215","04","40132","3","1","0","01","1","2","2","3","4","4","3","3","1","1","2","2","2","3","3",22223
"28","0722","3","12A215","04","40132","4","1","0","01","3","3","3","3","4","4","2","3","1","2","3","6","2","3","3",14815
"28","0722","3","12A215","04","40132","1","1","0","01","3","3","3","3","5","4","2","3","2","1","2","6","3","3","2",14815
"28","0722","6","12A202","04","40189","3","1","0","04","2","2","2","2","5","3","1","1","1","1","3","6","3","2","1",24747
"28","0722","6","12A202","04","40189","4","1","0","01","4","4","4","3","4","5","3","3","2","2","4","4","5","3","3",37120
"28","0722","2","12A216","04","40240","1","1","0","01","1","2","1","2","3","3","1","1","1","1","2","4","3","1","1",14518
"28","0722","2","12A216","04","40240","4","1","0","01","3","3","4","3","2","2","3","3","2","2","3","5","2","3","3",21777
"28","0722","2","12A216","04","40240","2","1","0","01","3","3","2","2","2","3","1","3","1","1","2","3","3","2","2",14518
"28","0722","2","12A216","04","40240","3","1","0","01","4","2","2","3","5","4","3","3","2","2","2","6","4","3","3",21777
"28","0722","5","11A203","04","40273","2","1","0","01","3","3","3","3","3","4","3","3","2","2","3","6","4","3","3",13907
"28","0722","5","11A203","04","40273","3","1","0","02","4","3","4","3","4","4","3","3","2","2","4","6","5","3","3",6954
"28","0722","5","11A203","04","40273","4","1","0","01","1","4","2","3","3","1","2","2","2","2","2","4","2","1","3",13907
"28","0722","4","11B204","04","40346","4","1","0","01","2","3","3","2","4","4","1","3","2","2","3","6","4","3","3",17923
"28","0722","4","11B204","04","40346","3","1","0","02","3","2","3","3","3","2","3","3","1","2","3","2","2","3","3",23897
"28","0722","4","11B204","04","40346","1","1","0","01","3","3","3","3","3","3","3","3","2","2","3","6","3","3","3",11948
"28","0722","4","11B204","04","40346","2","1","0","02","3","3","3","3","2","2","3","3","2","1","3","4","4","3","3",17923
"28","0722","1","11A217","04","40351","1","1","0","03","2","1","2","1","5","5","1","1","1","1","2","4","5","1","2",21203
"28","0722","1","11A217","04","40351","4","1","0","05","2","2","2","2","4","4","2","2","1","1","2","4","4","4","1",35338
"28","0722","1","11A217","04","40351","3","1","0","02","2","2","4","2","4","4","3","3","2","2","2","3","3","3","2",14135
"28","0722","1","11A217","04","40351","2","1","0","02","3","4","3","4","2","4","3","3","2","2","3","6","4","3","3",28270
"28","0722","8","11B198","04","40353","3","1","0","02","3","3","3","3","4","4","2","3","1","1","3","6","3","2","3",22401
"28","0722","8","11B198","04","40353","4","1","0","01","3","3","3","2","4","2","2","3","2","2","3","4","3","3","2",14934
"28","0722","8","11B198","04","40353","2","1","0","01","3","3","3","3","4","3","3","3","2","2","3","6","5","3","3",7467
"28","0722","8","11B198","04","40353","1","1","0","03","3","4","4","3","5","3","3","3","2","2","3","6","3","3","3",29868
"17","0722","6","12A202","05","40064","2","1","0","02","2","2","2","2","3","2","1","2","1","1","2","4","2","3","1",16611
"17","0722","6","12A202","05","40064","4","1","0","02","3","3","3","2","3","3","2","2","2","2","3","3","2","3","3",33222
"17","0722","6","12A202","05","40064","1","1","1","02","2","2","2","2","3","3","1","2","1","1","3","2","2","1","1",16611
"17","0722","6","12A202","05","40064","3","1","0","01","2","2","2","2","3","4","3","1","2","2","4","6","2","3","1",8305
"17","0722","2","11A216","05","40091","3","1","0","01","3","2","3","2","3","2","1","2","1","1","2","3","1","1","1",6056
"17","0722","2","11A216","05","40091","1","1","0","01","3","3","3","3","3","2","2","2","2","2","2","4","2","3","3",12112
"17","0722","2","11A216","05","40091","4","1","0","03","2","2","3","2","3","2","1","2","1","1","2","5","2","1","2",18168
"17","0722","3","12A215","05","40118","2","1","0","01","3","3","3","3","4","4","3","3","2","1","3","5","3","3","3",8390
"17","0722","3","12A215","05","40118","1","1","0","01","2","3","2","3","4","3","3","3","1","1","3","4","3","3","3",8390
"17","0722","3","12A215","05","40118","3","1","0","01","4","3","3","4","4","4","3","3","2","2","3","5","5","3","3",16780
"17","0722","3","12A215","05","40118","4","1","0","01","3","3","3","3","2","2","2","2","1","1","3","2","2","2","3",16780
"17","0722","7","12A201","05","40124","1","1","0","03","3","3","3","3","3","2","2","2","2","2","3","3","2","2","2",37555
"17","0722","7","12A201","05","40124","3","1","0","02","3","3","3","3","2","2","3","3","2","2","4","4","2","3","3",28166
"17","0722","7","12A201","05","40124","2","1","0","01","2","2","2","3","4","2","2","2","1","1","2","5","2","2","1",18778
"17","0722","7","12A201","05","40124","4","1","0","01","3","3","3","3","3","3","2","3","2","2","4","6","2","3","3",18778
"17","0722","2","12A216","05","40184","4","1","0","01","4","3","4","2","4","3","3","3","1","2","3","4","3","2","1",18035
"17","0722","2","12A216","05","40184","2","1","0","01","2","2","2","1","2","2","1","2","1","1","2","3","2","2","1",27052
"17","0722","2","12A216","05","40184","3","1","0","04","2","3","2","3","4","3","1","1","1","1","3","6","3","2","2",36069
"17","0722","2","12A216","05","40184","1","1","0","02","2","3","2","2","4","4","2","2","1","2","3","5","3","2","1",18035
"17","0722","6","12A202","05","40221","1","1","1","01","2","2","2","2","4","5","2","2","1","1","2","5","3","2","1",16220
"17","0722","6","12A202","05","40221","3","1","0","01","3","3","3","3","3","3","2","2","2","1","2","3","3","3","2",8110
"17","0722","6","12A202","05","40221","2","1","0","01","2","2","2","2","4","1","2","1","1","2","2","5","2","1","3",8110
"17","0722","6","12A202","05","40221","4","1","1","02","3","4","3","4","4","4","3","3","2","2","4","6","3","3","1",16220
"17","0722","8","13B198","05","40313","1","1","0","01","3","3","3","3","4","4","3","3","2","2","3","6","3","3","3",10408
"17","0722","8","13B198","05","40313","2","1","0","01","4","5","3","4","5","4","3","3","2","2","4","2","3","3","3",31225
"17","0722","8","13B198","05","40313","3","1","0","01","4","4","4","4","4","4","3","3","1","1","3","5","3","3","2",10408
"17","0722","4","12B204","05","40342","1","1","0","01","3","3","3","3","4","3","2","3","2","2","3","3","3","3","3",8461
"17","0722","4","12B204","05","40342","2","1","0","02","2","1","2","2","4","3","1","1","1","1","2","6","3","2","2",16921
"17","0722","4","12B204","05","40342","4","1","0","02","3","2","3","2","2","2","3","2","1","1","2","4","3","3","1",16921
"17","0722","4","12B204","05","40342","3","1","0","03","2","2","1","2","3","3","1","1","1","1","2","4","3","1","1",33843
"17","0722","4","11B204","05","40343","4","1","0","02","2","2","2","2","4","4","2","2","1","2","2","6","1","1","1",22830
"17","0722","4","11B204","05","40343","1","1","0","02","3","3","3","3","3","3","3","3","2","2","3","3","3","3","3",22830
"17","0722","4","11B204","05","40343","2","1","0","01","3","3","3","3","2","3","2","2","2","1","2","4","2","3","3",22830
"17","0722","4","11B204","05","40343","3","1","0","01","2","4","3","4","3","4","2","2","1","1","4","6","3","3","2",22830
"17","0722","1","12A217","05","40348","1","1","0","01","2","4","2","4","4","4","3","3","2","2","4","4","4","3","3",14982
"17","0722","1","12A217","05","40348","3","1","0","01","4","5","4","4","5","3","3","3","1","2","5","6","4","3","3",7491
"17","0722","1","12A217","05","40348","2","1","0","04","2","2","2","1","3","3","1","2","1","2","2","6","3","2","2",29965
"17","0722","1","11A217","05","40381","4","1","0","01","2","2","2","2","2","1","1","2","1","1","2","3","3","1","3",15130
"17","0722","1","11A217","05","40381","3","1","0","05","2","2","2","2","3","3","1","2","2","2","2","5","5","3","3",37825
"17","0722","1","11A217","05","40381","2","1","0","01","4","2","4","2","2","4","2","3","1","2","2","6","2","3","3",7565
"17","0722","8","11B198","05","40413","4","1","0","02","4","3","4","3","4","4","3","3","2","2","3","6","3","3","3",24034
"17","0722","8","11B198","05","40413","3","1","0","01","4","5","4","4","4","5","3","3","2","2","4","4","4","3","3",24034
"17","0722","8","11B198","05","40413","2","1","0","01","2","2","2","2","2","2","1","1","1","1","2","4","1","1","1",24034
"17","0722","5","13A203","05","40417","2","1","0","02","2","3","2","3","3","4","2","2","2","1","2","6","3","2","3",36855
"17","0722","5","13A203","05","40417","1","1","0","01","3","2","3","2","4","4","2","2","2","2","2","3","3","3","3",36855
"17","0722","5","11A203","05","40420","3","1","0","01","4","4","4","4","5","5","3","3","2","2","5","6","5","3","3",6277
"17","0722","5","11A203","05","40420","2","1","0","01","2","2","2","4","4","2","3","3","1","1","2","5","2","3","3",18832
"17","0722","5","11A203","05","40420","1","1","0","01","4","3","4","3","4","4","2","3","1","2","2","5","2","3","1",12555
"33","0722","7","11A201","06","40125","1","1","0","01","2","3","2","3","4","2","1","2","2","1","2","4","2","2","2",12373
"33","0722","7","11A201","06","40125","4","1","0","01","4","4","4","4","4","4","3","3","2","2","4","6","4","3","3",6187
"33","0722","7","11A201","06","40125","2","1","0","02","4","2","4","2","3","2","3","3","2","2","5","6","3","3","3",12373
"33","0722","7","11A201","06","40125","3","1","0","01","2","3","3","2","4","2","1","1","2","1","3","4","2","2","2",6187
"33","0722","3","11A215","06","40151","3","1","0","01","3","2","3","2","3","2","1","1","1","1","3","5","2","2","3",7717
"33","0722","3","11A215","06","40151","2","1","0","01","2","2","1","2","3","2","1","1","1","1","3","4","2","2","1",15434
"33","0722","3","11A215","06","40151","4","1","0","01","2","2","2","2","3","2","1","1","1","1","2","4","3","1","2",7717
"33","0722","3","12A215","06","40153","4","1","0","02","3","2","2","2","2","3","1","2","1","2","2","4","2","2","1",21063
"33","0722","3","12A215","06","40153","2","1","0","01","2","3","3","3","2","3","1","1","1","1","3","4","2","3","3",14042
"33","0722","3","12A215","06","40153","3","1","0","01","3","3","3","3","3","3","3","2","2","2","3","6","2","2","3",7021
"33","0722","7","13A201","06","40156","1","1","0","01","2","2","2","2","2","2","1","1","1","1","3","4","2","2","1",10613
"33","0722","7","13A201","06","40156","2","1","0","01","3","3","3","3","4","3","1","2","1","1","3","4","3","3","2",10613
"33","0722","7","13A201","06","40156","4","1","0","01","2","2","2","2","4","2","1","1","1","1","2","5","2","1","2",10613
"33","0722","7","13A201","06","40156","3","1","0","01","3","3","3","3","4","3","2","2","1","2","3","6","3","3","3",10613
"33","0722","6","12A202","06","40157","4","1","0","01","4","3","4","3","4","4","3","3","2","2","4","6","4","3","3",7644
"33","0722","6","12A202","06","40157","2","1","0","01","4","4","4","4","5","3","3","3","2","2","5","6","5","3","3",7644
"33","0722","6","12A202","06","40157","1","1","1","01","4","3","4","3","4","4","3","3","2","2","4","6","3","3","3",7644
"33","0722","6","12A202","06","40157","3","1","0","01","4","4","4","3","5","3","3","3","2","2","4","6","3","3","3",15288
"33","0722","2","12A216","06","40216","2","1","0","02","2","2","2","3","4","3","1","1","1","1","2","4","2","2","1",16300
"33","0722","2","12A216","06","40216","1","1","0","01","2","3","2","3","2","2","1","1","2","2","3","4","3","2","2",8150
"33","0722","2","12A216","06","40216","4","1","0","01","2","2","1","3","3","2","1","1","1","1","2","6","2","1","3",16300
"33","0722","2","12A216","06","40216","3","1","0","02","3","2","2","2","4","2","2","2","2","2","3","6","3","3","3",32601
"33","0722","4","11B204","06","40338","3","1","0","01","4","4","4","4","4","4","2","3","2","2","4","6","3","3","3",6735
"33","0722","4","11B204","06","40338","4","1","0","01","2","3","2","2","4","3","1","1","1","1","3","4","2","2","3",13470
"33","0722","4","11B204","06","40338","2","1","0","01","2","2","2","2","4","3","1","2","2","1","2","4","2","2","3",13470
"33","0722","4","11B204","06","40338","1","1","0","04","2","2","3","2","3","2","1","2","2","2","2","6","2","2","3",26939
"33","0722","8","11B198","06","40347","4","1","0","01","4","3","4","3","4","3","2","2","2","2","4","4","3","3","3",7861
"33","0722","8","11B198","06","40347","2","1","0","02","3","2","3","2","4","3","2","2","1","1","3","6","2","2","2",15722
"33","0722","8","11B198","06","40347","3","1","0","01","2","3","2","3","3","3","1","1","1","1","3","4","2","2","1",7861
"33","0722","8","11B198","06","40347","1","1","1","01","2","3","2","2","3","2","1","2","1","1","3","4","3","3","2",15722
