cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
14,922,1,8,401-A,101965,14,13A202,1,40190,35,1,1,0,7,2022-09-05,7,2022-09-05,1,-,-,, ,,,,,-,,,,
14,922,1,8,401-A,101965,14,13A202,1,40190,158,2,1,0,0,2022-09-05,0,2022-09-05,2,-,-,4,1,,,1,1,-,4,0,0,
14,922,1,8,401-A,101965,14,13A202,1,40190,196,3,1,0,0,2022-09-05,0,2022-09-05,2,-,-,3,1,,,1,2,-,3,0,0,
14,922,1,8,401-A,101965,14,13A202,1,40190,120,4,1,0,0,2022-09-05,0,2022-09-05,2,-,-,2,1,,,1,1,-,2,0,0,
14,922,1,8,221-0,100768,14,11A202,1,40257,14,3,1,0,0,2022-09-15,0,2022-09-21,2,-,-,3,1,,,2,2,-,3,0,0,
14,922,1,8,221-0,100768,14,11A202,1,40257,45,4,1,0,0,2022-09-12,0,2022-09-14,2,-,-,10,1,,,7,10,-,10,0,0,
14,922,1,8,221-0,100768,14,11A202,1,40257,90,2,1,0,0,2022-09-12,0,2022-09-14,2,-,-,5,1,,,3,3,-,5,0,0,
14,922,1,8,221-0,100768,14,11A202,1,40257,68,1,1,0,0,2022-09-12,0,2022-09-14,2,-,-,3,1,,,1,2,-,3,0,0,
14,922,1,4,234-8,100867,14,11A216,1,40282,23,3,1,0,0,2022-09-05,0,2022-09-05,2,-,-,3,1,,,1,1,-,3,0,0,
14,922,1,4,234-8,100867,14,11A216,1,40282,51,2,1,0,0,2022-09-05,0,2022-09-05,2,-,-,5,1,,,4,5,-,5,0,0,
14,922,1,4,234-8,100867,14,11A216,1,40282,79,1,1,0,0,2022-09-05,0,2022-09-05,2,-,-,5,1,,,2,2,-,5,0,0,
14,922,1,4,234-8,100867,14,11A216,1,40282,49,4,1,0,0,2022-09-05,0,2022-09-05,2,-,-,4,1,,,2,2,-,4,0,0,
14,922,1,4,329-5,101564,14,13A216,1,40283,80,1,1,0,0,2022-09-08,0,2022-09-14,2,-,-,1, ,,,1,1,-,1,0,0,
14,922,1,4,329-5,101564,14,13A216,1,40283,22,4,1,0,0,2022-09-08,0,2022-09-14,2,-,-,1, ,,,1,1,-,1,0,0,
14,922,1,4,329-5,101564,14,13A216,1,40283,60,3,1,0,0,2022-09-08,0,2022-09-14,2,-,-,3,1,,,2,3,-,3,0,0,
14,922,1,4,329-5,101564,14,13A216,1,40283,36,2,1,0,0,2022-09-08,0,2022-09-14,2,-,-,1, ,,,1,1,-,1,0,0,
14,922,1,7,325-7,101517,14,11A203,1,40387,98,4,1,0,0,2022-09-05,0,2022-09-05,2,-,-,2,1,,,2,2,-,2,0,0,
14,922,1,7,325-7,101517,14,11A203,1,40387,44,2,1,0,0,2022-09-05,0,2022-09-05,2,-,-,4,1,,,2,2,-,4,0,0,
14,922,1,7,325-7,101517,14,11A203,1,40387,20,1,1,0,0,2022-09-05,0,2022-09-05,2,-,-,3,1,,,1,1,-,3,0,0,
14,922,1,7,325-7,101517,14,11A203,1,40387,69,3,1,0,0,2022-09-05,0,2022-09-05,2,-,-,6,1,,,1,1,-,6,0,0,
14,922,1,3,056-8,100162,14,12A217,1,40411,44,1,1,0,0,2022-09-19,0,2022-09-21,2,-,-,2,1,,,1,2,-,2,0,0,
14,922,1,3,056-8,100162,14,12A217,1,40411,17,4,1,0,0,2022-09-19,0,2022-09-21,2,-,-,3,1,,,1,3,-,3,0,0,
14,922,1,3,056-8,100162,14,12A217,1,40411,98,3,1,0,7,2022-09-19,7,2022-09-21,1,-,-,, ,,,,,-,,,,
14,922,1,3,056-8,100162,14,12A217,1,40411,70,2,1,0,0,2022-09-19,0,2022-09-21,2,-,-,3,1,,,2,2,-,3,0,0,
14,922,1,7,333-1,101610,14,12A203,1,40419,46,2,1,0,0,2022-09-07,0,2022-09-07,2,-,-,3,1,,,1,1,-,3,0,0,
14,922,1,7,333-1,101610,14,12A203,1,40419,73,3,1,0,0,2022-09-07,0,2022-09-07,2,-,-,6,1,,,2,1,-,6,0,0,
14,922,1,7,333-1,101610,14,12A203,1,40419,96,4,1,0,0,2022-09-07,0,2022-09-07,2,-,-,2,1,,,2,2,-,2,0,0,
14,922,1,7,333-1,101610,14,12A203,1,40419,19,1,1,0,0,2022-09-09,0,2022-09-14,2,-,-,3,1,,,2,2,-,3,0,0,
21,922,4,6,590-2,206203,21,11A204,2,40034,75,4,1,0,0,2022-09-05,0,2022-09-08,1,-,-,5,1,,,2,2,-,5,0,0,
21,922,4,6,590-2,206203,21,11A204,2,40034,36,2,1,0,3,2022-09-15,3,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,6,590-2,206203,21,11A204,2,40034,6,3,1,0,0,2022-09-10,0,2022-09-12,2,-,-,3,1,,,2,2,-,3,0,0,
21,922,4,6,590-2,206203,21,11A204,2,40034,106,1,1,0,0,2022-09-05,0,2022-09-08,1,-,-,5,1,,,3,3,-,5,0,0,
21,922,4,6,042-2,203274,21,13A204,2,40099,153,4,1,0,0,2022-09-15,0,2022-09-19,2,-,-,9,1,,,3,3,-,9,0,0,
21,922,4,6,042-2,203274,21,13A204,2,40099,66,2,1,0,0,2022-09-19,0,2022-09-19,1,-,-,2,1,,,1,1,-,2,0,0,
21,922,4,6,042-2,203274,21,13A204,2,40099,1,1,1,0,7,2022-09-15,7,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,6,042-2,203274,21,13A204,2,40099,129,3,1,0,0,2022-09-06,0,2022-09-08,2,-,-,4,1,,,2,2,-,3,1,0,
21,922,4,2,182-5,203852,21,11A218,2,40124,103,1,1,0,7,2022-09-17,7,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,2,182-5,203852,21,11A218,2,40124,88,2,1,0,7,2022-09-17,7,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,2,182-5,203852,21,11A218,2,40124,7,4,1,0,0,2022-09-13,0,2022-09-14,2,-,-,3,1,,,1,1,-,3,0,0,
21,922,4,2,182-5,203852,21,11A218,2,40124,127,3,1,0,0,2022-09-08,0,2022-09-19,1,-,-,2,1,,,2,1,-,2,0,0,
21,922,4,2,796-6,206912,21,13A218,2,40161,82,3,1,0,0,2022-09-05,0,2022-09-08,2,-,-,5,1,,,1,1,-,5,0,0,
21,922,4,2,796-6,206912,21,13A218,2,40161,108,4,1,0,0,2022-09-13,0,2022-09-19,2,-,-,4,1,,,2,1,-,4,0,0,
21,922,4,2,796-6,206912,21,13A218,2,40161,49,2,1,0,0,2022-09-05,0,2022-09-08,2,-,-,3,1,,,1,1,-,3,0,0,
21,922,4,2,796-6,206912,21,13A218,2,40161,14,1,1,0,0,2022-09-13,0,2022-09-14,1,-,-,4,1,,,3,3,-,4,0,0,
21,922,4,4,176-A,203820,21,12A216,2,40187,92,1,1,1,6,2022-09-20,6,2022-09-21,1,-,-,, ,,,,,-,,,,
21,922,4,4,176-A,203820,21,12A216,2,40187,14,3,1,0,0,2022-09-02,0,2022-09-04,2,-,-,3,1,,,1,1,-,3,0,0,
21,922,4,4,176-A,203820,21,12A216,2,40187,139,2,1,0,0,2022-09-10,0,2022-09-12,1,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,4,176-A,203820,21,12A216,2,40187,185,4,1,0,0,2022-09-06,0,2022-09-08,2,-,-,4,1,,,1,1,-,4,0,0,
21,922,4,1,018-9,203200,21,12B211,2,40191,72,2,1,0,7,2022-09-15,7,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,1,018-9,203200,21,12B211,2,40191,8,1,1,0,0,2022-09-12,0,2022-09-21,1,-,-,4,1,,,1,4,-,4,0,0,
21,922,4,1,018-9,203200,21,12B211,2,40191,53,4,1,0,0,2022-09-01,0,2022-09-05,2,-,-,3,1,,,1,1,-,3,0,0,
21,922,4,1,018-9,203200,21,12B211,2,40191,96,3,1,0,0,2022-09-06,0,2022-09-19,1,-,-,4,1,,,2,3,-,4,0,0,
21,922,4,8,158-1,203691,21,12A202,2,40252,38,1,1,0,0,2022-09-07,0,2022-09-08,2,-,-,2,1,,,1,1,-,2,0,0,
21,922,4,8,158-1,203691,21,12A202,2,40252,90,4,1,1,0,2022-09-12,0,2022-09-19,1,-,-,2,1,,,2,2,-,2,0,0,
21,922,4,8,158-1,203691,21,12A202,2,40252,13,2,1,0,0,2022-09-07,0,2022-09-08,2,-,-,3,1,,,1,1,-,3,0,0,
21,922,4,8,158-1,203691,21,12A202,2,40252,62,3,1,0,0,2022-09-13,0,2022-09-19,1,-,-,4,1,,,1,1,-,4,0,0,
21,922,4,1,557-A,206006,21,11B211,2,40255,9,1,1,0,0,2022-09-03,0,2022-09-05,1,-,-,2,1,,,1,1,-,2,0,0,
21,922,4,1,557-A,206006,21,11B211,2,40255,55,2,1,0,0,2022-09-02,0,2022-09-05,1,-,-,4,1,,,2,2,-,4,0,0,
21,922,4,1,557-A,206006,21,11B211,2,40255,143,4,1,0,0,2022-09-07,0,2022-09-09,2,-,-,4,1,,,1,2,-,4,0,0,
21,922,4,1,557-A,206006,21,11B211,2,40255,98,3,1,0,0,2022-09-02,0,2022-09-05,2,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,5,342-7,204719,21,12A205,2,40259,108,4,1,0,0,2022-09-14,0,2022-09-15,2,-,-,4,1,,,2,2,-,4,0,0,
21,922,4,5,342-7,204719,21,12A205,2,40259,85,3,1,0,0,2022-09-07,0,2022-09-08,2,-,-,3,1,,,2,2,-,3,0,0,
21,922,4,5,342-7,204719,21,12A205,2,40259,10,1,1,0,0,2022-09-15,0,2022-09-19,1,-,-,2,1,,,1,1,-,2,0,0,
21,922,4,5,342-7,204719,21,12A205,2,40259,57,2,1,0,3,2022-09-20,3,2022-09-21,1,-,-,, ,,,,,-,,,,
21,922,4,5,177-4,203827,21,11A205,2,40260,105,3,1,0,0,2022-09-07,0,2022-09-09,2,-,-,1, ,,,1,1,-,1,0,2,
21,922,4,5,177-4,203827,21,11A205,2,40260,19,1,1,1,0,2022-09-07,0,2022-09-09,2,-,-,2,1,,,2,2,-,2,0,1,
21,922,4,5,177-4,203827,21,11A205,2,40260,170,4,1,0,0,2022-09-13,0,2022-09-19,1,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,5,177-4,203827,21,11A205,2,40260,62,2,1,0,0,2022-09-17,0,2022-09-19,2,-,-,5,1,,,2,2,-,5,0,0,
21,922,4,3,285-7,204201,21,11A217,2,40313,138,4,1,0,0,2022-09-02,0,2022-09-04,2,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,3,285-7,204201,21,11A217,2,40313,35,1,1,0,3,2022-09-20,3,2022-09-21,1,-,-,, ,,,,,-,,,,
21,922,4,3,285-7,204201,21,11A217,2,40313,71,2,1,0,7,2022-09-15,7,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,3,285-7,204201,21,11A217,2,40313,105,3,1,0,0,2022-09-10,0,2022-09-12,2,-,-,7,1,,,3,3,-,7,0,0,
21,922,4,7,583-2,206143,21,13A203,2,40349,3,3,1,0,0,2022-09-05,0,2022-09-12,1,-,-,4,1,,,2,4,-,4,0,0,
21,922,4,7,583-2,206143,21,13A203,2,40349,43,2,1,0,6,2022-09-15,6,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,7,583-2,206143,21,13A203,2,40349,72,1,1,1,15,2022-09-05,15,2022-09-21,1,-,-,2,1,,,2,1,-,2,0,0,
21,922,4,7,583-2,206143,21,13A203,2,40349,96,4,1,0,0,2022-09-05,0,2022-09-08,2,-,-,4,1,,,1,1,-,4,0,0,
21,922,4,3,145-4,203576,21,12A217,2,40375,99,3,1,0,6,2022-09-18,6,2022-09-19,1,-,-,, ,,,,,-,,,,
21,922,4,3,145-4,203576,21,12A217,2,40375,22,4,1,0,0,2022-09-14,0,2022-09-19,1,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,3,145-4,203576,21,12A217,2,40375,38,1,1,0,0,2022-09-14,0,2022-09-19,1,-,-,2,1,,,1,1,-,2,0,0,
21,922,4,3,145-4,203576,21,12A217,2,40375,68,2,1,0,5,2022-09-21,5,2022-09-21,1,-,-,, ,,,,,-,,,,
21,922,4,7,425-1,205394,21,11A203,2,40381,40,4,1,0,0,2022-09-03,0,2022-09-05,2,-,-,2,1,,,2,2,-,2,0,0,
21,922,4,7,425-1,205394,21,11A203,2,40381,67,1,1,0,0,2022-09-18,0,2022-09-19,2,-,-,8,1,,,2,2,-,8,0,0,
21,922,4,7,425-1,205394,21,11A203,2,40381,7,3,1,0,0,2022-09-10,0,2022-09-12,1,-,-,1, ,,,1,1,-,1,0,0,
21,922,4,7,425-1,205394,21,11A203,2,40381,125,2,1,1,0,2022-09-10,0,2022-09-12,2,-,-,3,1,,,2,2,-,3,0,0,
40,922,3,6,225-2,300150,40,12A204,3,40002,95,3,1,1,0,2022-09-13,0,2022-09-13,2,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,6,225-2,300150,40,12A204,3,40002,34,4,1,0,7,2022-09-20,7,2022-09-20,1,-,-,, ,,,,,-,,,,
40,922,3,6,225-2,300150,40,12A204,3,40002,138,1,1,0,7,2022-09-20,7,2022-09-20,1,-,-,, ,,,,,-,,,,
40,922,3,6,225-2,300150,40,12A204,3,40002,82,2,1,0,0,2022-09-19,0,2022-09-19,1,-,-,2,1,,,1,1,-,2,0,0,
40,922,3,2,435-2,300613,40,12A218,3,40082,51,4,1,0,0,2022-09-14,0,2022-09-18,1,-,-,3,1,,,1,1,-,3,0,0,
40,922,3,2,435-2,300613,40,12A218,3,40082,115,2,1,0,0,2022-09-08,0,2022-09-08,1,-,-,4,1,,,2,2,-,4,0,0,
40,922,3,2,435-2,300613,40,12A218,3,40082,85,1,1,0,0,2022-09-08,0,2022-09-08,1,-,-,3,1,,,2,2,-,3,0,0,
40,922,3,2,435-2,300613,40,12A218,3,40082,156,3,1,0,0,2022-09-19,0,2022-09-19,1,-,-,3,1,,,1,1,-,3,0,0,
40,922,3,5,224-8,300147,40,12A205,3,40170,93,1,1,0,0,2022-09-13,0,2022-09-13,2,-,-,3,1,,,1,1,-,3,0,0,
40,922,3,5,224-8,300147,40,12A205,3,40170,30,4,1,0,0,2022-09-09,0,2022-09-13,2,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,5,224-8,300147,40,12A205,3,40170,148,2,1,0,0,2022-09-14,0,2022-09-19,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,5,224-8,300147,40,12A205,3,40170,64,3,1,0,0,2022-09-20,0,2022-09-20,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,4,461-5,300665,40,11A216,3,40186,51,3,1,0,0,2022-09-08,0,2022-09-08,1,-,-,1, ,,,2,2,-,1,0,0,
40,922,3,4,461-5,300665,40,11A216,3,40186,62,1,1,0,0,2022-09-12,0,2022-09-12,2,-,-,4,1,,,1,1,-,4,0,0,
40,922,3,4,461-5,300665,40,11A216,3,40186,126,4,1,0,0,2022-09-08,0,2022-09-08,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,4,461-5,300665,40,11A216,3,40186,162,2,1,0,0,2022-09-12,0,2022-09-12,2,-,-,2,1,,,1,1,-,2,0,0,
40,922,3,4,299-6,300191,40,13A216,3,40217,40,4,1,0,0,2022-09-01,0,2022-09-02,2,-,-,2,1,,,1,1,-,2,0,0,
40,922,3,4,299-6,300191,40,13A216,3,40217,5,3,1,0,0,2022-09-02,0,2022-09-02,2,-,-,4,1,,,1,1,-,4,0,0,
40,922,3,4,299-6,300191,40,13A216,3,40217,60,1,1,0,0,2022-09-01,0,2022-09-02,2,-,-,3,1,,,2,1,-,3,0,0,
40,922,3,4,299-6,300191,40,13A216,3,40217,80,2,1,0,0,2022-09-08,0,2022-09-08,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,8,459-8,300663,40,11A202,3,40218,20,3,1,0,0,2022-09-05,0,2022-09-06,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,8,459-8,300663,40,11A202,3,40218,25,4,1,1,0,2022-09-05,0,2022-09-06,1,-,-,2,1,,,1,1,-,2,0,0,
40,922,3,8,459-8,300663,40,11A202,3,40218,13,2,1,0,0,2022-09-06,0,2022-09-07,2,-,-,4,1,,,2,2,-,4,0,0,
40,922,3,8,459-8,300663,40,11A202,3,40218,7,1,1,0,0,2022-09-05,0,2022-09-06,1,-,-,2,1,,,2,2,-,2,0,0,
40,922,3,8,434-8,300602,40,13A202,3,40221,42,2,1,0,0,2022-09-19,0,2022-09-19,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,8,434-8,300602,40,13A202,3,40221,18,1,1,0,0,2022-09-05,0,2022-09-06,1,-,-,4,1,,,1,1,-,4,0,0,
40,922,3,8,434-8,300602,40,13A202,3,40221,66,3,1,0,0,2022-09-19,0,2022-09-19,1,-,-,3,1,,,1,1,-,3,0,0,
40,922,3,8,434-8,300602,40,13A202,3,40221,95,4,1,0,0,2022-09-05,0,2022-09-06,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,1,394-1,300495,40,12B211,3,40249,40,1,1,0,6,2022-09-20,6,2022-09-20,1,-,-,, ,,,,,-,,,,
40,922,3,1,394-1,300495,40,12B211,3,40249,91,3,1,0,0,2022-09-20,0,2022-09-20,1,-,-,3,1,,,2,1,-,3,0,0,
40,922,3,1,394-1,300495,40,12B211,3,40249,16,4,1,0,0,2022-09-09,0,2022-09-09,1,-,-,4,1,,,1,1,-,4,0,0,
40,922,3,1,394-1,300495,40,12B211,3,40249,61,2,1,0,0,2022-09-09,0,2022-09-09,1,-,-,2,1,,,2,1,-,2,0,0,
40,922,3,7,378-2,300435,40,13A203,3,40277,44,3,1,0,0,2022-09-13,0,2022-09-13,2,-,-,3,1,,,1,1,-,3,0,0,
40,922,3,7,378-2,300435,40,13A203,3,40277,161,2,1,0,7,2022-09-19,7,2022-09-19,1,-,-,, ,,,,,-,,,,
40,922,3,7,378-2,300435,40,13A203,3,40277,80,1,1,0,3,2022-09-19,3,2022-09-19,1,-,-,, ,,,,,-,,,,
40,922,3,7,378-2,300435,40,13A203,3,40277,27,4,1,0,0,2022-09-01,0,2022-09-02,2,-,-,4,1,,,3,3,-,4,0,0,
40,922,3,3,205-5,300075,40,12A217,3,40295,68,1,1,0,0,2022-09-15,0,2022-09-20,1,-,-,3,1,,,1,3,-,3,0,0,
40,922,3,3,205-5,300075,40,12A217,3,40295,87,2,1,0,0,2022-09-01,0,2022-09-02,2,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,3,205-5,300075,40,12A217,3,40295,25,3,1,0,0,2022-09-05,0,2022-09-07,1,-,-,1, ,,,1,1,-,1,0,0,
40,922,3,3,205-5,300075,40,12A217,3,40295,52,4,1,0,0,2022-09-05,0,2022-09-07,1,-,-,1, ,,,1,1,-,1,0,0,
28,922,2,6,060-5,400056,28,11A204,4,40085,100,2,1,0,0,2022-09-06,0,2022-09-07,2,-,-,3,1,,,1,1,-,3,0,0,
28,922,2,6,060-5,400056,28,11A204,4,40085,12,3,1,0,0,2022-09-07,0,2022-09-12,2,-,-,5,1,,,1,1,-,5,0,0,
28,922,2,6,060-5,400056,28,11A204,4,40085,23,1,1,0,3,2022-09-20,3,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,6,060-5,400056,28,11A204,4,40085,173,4,1,0,0,2022-09-12,0,2022-09-13,2,-,-,3,1,,,1,1,-,3,0,0,
28,922,2,5,174-5,400438,28,12A205,4,40116,20,1,1,0,0,2022-09-08,0,2022-09-12,2,-,-,6,1,,,2,1,-,5,1,0,
28,922,2,5,174-5,400438,28,12A205,4,40116,58,2,1,0,0,2022-09-13,0,2022-09-13,2,-,-,1, ,,,1,1,-,1,0,1,
28,922,2,5,174-5,400438,28,12A205,4,40116,92,3,1,1,0,2022-09-12,0,2022-09-13,1,-,-,4,1,,,1,1,-,4,0,0,
28,922,2,5,174-5,400438,28,12A205,4,40116,117,4,1,0,0,2022-09-08,0,2022-09-12,1,-,-,4,1,,,3,3,-,4,0,0,
28,922,2,2,114-3,400212,28,11A218,4,40136,42,3,1,0,0,2022-09-08,0,2022-09-12,2,-,-,4,1,,,2,1,-,4,0,0,
28,922,2,2,114-3,400212,28,11A218,4,40136,132,4,1,0,0,2022-09-14,0,2022-09-19,2,-,-,4,1,,,2,2,-,4,0,0,
28,922,2,2,114-3,400212,28,11A218,4,40136,86,2,1,0,0,2022-09-08,0,2022-09-19,2,-,-,4,1,,,1,2,-,4,0,0,
28,922,2,2,114-3,400212,28,11A218,4,40136,59,1,1,0,0,2022-09-08,0,2022-09-13,2,-,-,4,1,,,1,3,-,4,0,0,
28,922,2,5,012-6,400028,28,11A205,4,40139,113,3,1,0,6,2022-09-19,6,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,5,012-6,400028,28,11A205,4,40139,82,4,1,0,0,2022-09-14,0,2022-09-19,2,-,-,4,1,,,1,2,-,4,0,0,
28,922,2,5,012-6,400028,28,11A205,4,40139,5,2,1,0,3,2022-09-20,3,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,5,012-6,400028,28,11A205,4,40139,32,1,1,0,0,2022-09-06,0,2022-09-07,1,-,-,3,1,,,2,2,-,2,1,0,
28,922,2,8,135-5,400306,28,12A202,4,40189,11,3,1,0,0,2022-09-12,0,2022-09-13,2,-,-,6,1,,,4,4,-,6,0,0,
28,922,2,8,135-5,400306,28,12A202,4,40189,44,4,1,0,0,2022-09-14,0,2022-09-19,2,-,-,6,1,,,1,1,-,6,0,0,
28,922,2,8,135-5,400306,28,12A202,4,40189,53,1,1,0,12,2022-09-19,12,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,8,135-5,400306,28,12A202,4,40189,87,2,1,0,0,2022-09-20,0,2022-09-20,2,-,-,4,1,,,4,4,-,4,0,0,
28,922,2,1,191-9,400481,28,13B211,4,40194,32,2,1,0,0,2022-09-05,0,2022-09-07,1,-,-,3,1,,,1,1,-,3,0,0,
28,922,2,1,191-9,400481,28,13B211,4,40194,3,1,1,0,0,2022-09-07,0,2022-09-12,2,-,-,2,1,,,1,2,-,2,0,0,
28,922,2,1,191-9,400481,28,13B211,4,40194,51,3,1,0,3,2022-09-20,3,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,1,191-9,400481,28,13B211,4,40194,72,4,1,0,0,2022-09-15,0,2022-09-19,2,-,-,2,1,,,1,1,-,2,0,0,
28,922,2,1,200-A,400542,28,11B211,4,40221,74,3,1,0,0,2022-09-02,0,2022-09-12,2,-,-,3,1,,,3,2,-,3,0,0,
28,922,2,1,200-A,400542,28,11B211,4,40221,47,4,1,0,0,2022-09-02,0,2022-09-12,2,-,-,1, ,,,1,1,-,1,0,0,
28,922,2,1,200-A,400542,28,11B211,4,40221,108,2,1,0,0,2022-09-07,0,2022-09-12,2,-,-,3,1,,,2,1,-,3,0,0,
28,922,2,1,200-A,400542,28,11B211,4,40221,124,1,1,0,0,2022-09-02,0,2022-09-07,1,-,-,3,1,,,2,2,-,3,0,0,
28,922,2,4,143-A,400333,28,12A216,4,40240,20,1,1,0,0,2022-09-01,0,2022-09-19,2,-,-,4,1,,,2,1,-,4,0,0,
28,922,2,4,143-A,400333,28,12A216,4,40240,106,4,1,0,0,2022-09-01,0,2022-09-07,2,-,-,3,1,,,1,1,-,3,0,0,
28,922,2,4,143-A,400333,28,12A216,4,40240,54,2,1,0,0,2022-09-06,0,2022-09-07,2,-,-,2,1,,,1,1,-,2,0,0,
28,922,2,4,143-A,400333,28,12A216,4,40240,125,3,1,0,0,2022-09-01,0,2022-09-07,1,-,-,8,2,2,5,1,1,-,5,0,0,
28,922,2,7,013-0,400042,28,11A203,4,40273,5,1,1,0,3,2022-09-20,3,2022-09-20,2,-,-,, ,,,,,-,,,,
28,922,2,7,013-0,400042,28,11A203,4,40273,92,4,1,0,0,2022-09-07,0,2022-09-12,2,-,-,4,1,,,1,1,-,4,0,0,
28,922,2,7,013-0,400042,28,11A203,4,40273,50,3,1,0,0,2022-09-01,0,2022-09-07,2,-,-,1, ,,,2,2,-,1,0,0,
28,922,2,7,013-0,400042,28,11A203,4,40273,30,2,1,0,0,2022-09-01,0,2022-09-07,2,-,-,2,1,,,1,1,-,2,0,0,
