cd,per,mpio,n_ent,ageb,upm,area,fol,ent,con,n_pro_viv,v_sel,n_hog,h_mud,r_pre,fch_pre,r_def,fch_def,e_obs,cta_ent,cta_sup,p1,p2,p3,p4,r_inf,r_ele,tel,r_hab,r_nue,r_aus,obs
14,1022,1,6,285-0,101288,14,12A205,1,40165,74,4,1,0,0,2022-10-07,0,2022-10-21,2,-,-,3,1,,,2,3,-,3,0,0,
14,1022,1,6,285-0,101288,14,12A205,1,40165,53,3,1,0,0,2022-10-07,0,2022-10-21,2,-,-,4,1,,,1,1,-,4,0,0,
14,1022,1,6,285-0,101288,14,12A205,1,40165,26,2,1,0,0,2022-10-05,0,2022-10-21,2,-,-,3,1,,,2,2,-,3,0,0,
14,1022,1,6,285-0,101288,14,12A205,1,40165,3,1,1,0,0,2022-10-05,0,2022-10-21,2,-,-,3,1,,,3,2,-,3,0,0,
14,1022,1,2,271-9,101178,14,12B211,1,40188,48,2,1,0,0,2022-10-14,0,2022-10-21,2,-,-,4,1,,,2,1,-,4,0,0,
14,1022,1,2,271-9,101178,14,12B211,1,40188,34,4,1,0,0,2022-10-07,0,2022-10-21,2,-,-,3,1,,,1,2,-,3,0,0,
14,1022,1,2,271-9,101178,14,12B211,1,40188,109,1,1,0,0,2022-10-14,0,2022-10-21,2,-,-,4,1,,,1,1,-,4,0,0,
14,1022,1,2,271-9,101178,14,12B211,1,40188,80,3,1,0,0,2022-10-07,0,2022-10-21,2,-,-,4,1,,,1,1,-,4,0,0,
14,1022,1,5,309-8,101432,14,13A206,1,40294,72,2,1,0,7,2022-10-21,7,2022-10-21,1,-,-,, ,,,,,-,,,,
14,1022,1,5,309-8,101432,14,13A206,1,40294,104,3,1,0,0,2022-10-10,0,2022-10-13,1,-,-,5,1,,,1,1,-,5,0,0,
14,1022,1,5,309-8,101432,14,13A206,1,40294,44,4,1,0,0,2022-10-03,0,2022-10-05,1,-,-,2,1,,,1,1,-,2,0,0,
14,1022,1,5,309-8,101432,14,13A206,1,40294,19,1,1,0,7,2022-10-21,7,2022-10-24,1,-,-,, ,,,,,-,,,,
14,1022,1,5,359-6,101717,14,11A206,1,40324,16,4,1,0,0,2022-10-05,0,2022-10-08,2,-,-,2,1,,,1,1,-,2,0,0,
14,1022,1,5,359-6,101717,14,11A206,1,40324,65,3,1,0,0,2022-10-05,0,2022-10-08,2,-,-,4,1,,,1,1,-,4,0,0,
14,1022,1,5,359-6,101717,14,11A206,1,40324,108,2,1,0,0,2022-10-05,0,2022-10-08,2,-,-,3,1,,,2,2,-,3,0,0,
14,1022,1,5,359-6,101717,14,11A206,1,40324,80,1,1,0,0,2022-10-05,0,2022-10-08,1,-,-,5,1,,,1,1,-,5,0,0,
14,1022,1,1,140-5,100459,14,11B212,1,40350,62,3,1,0,0,2022-10-10,0,2022-10-11,2,-,-,6,1,,,1,2,-,6,0,0,
14,1022,1,1,140-5,100459,14,11B212,1,40350,42,2,1,0,0,2022-10-10,0,2022-10-11,1,-,-,5,1,,,2,2,-,5,0,0,
14,1022,1,1,140-5,100459,14,11B212,1,40350,86,4,1,0,0,2022-10-10,0,2022-10-13,1,-,-,4,1,,,1,3,-,4,0,0,
14,1022,1,1,140-5,100459,14,11B212,1,40350,21,1,1,0,0,2022-10-06,0,2022-10-08,2,-,-,1, ,,,1,1,-,1,0,0,
14,1022,1,1,373-6,101786,14,13B212,1,40355,42,4,1,0,0,2022-10-20,0,2022-10-21,1,-,-,4,1,,,1,2,-,4,0,0,
14,1022,1,1,373-6,101786,14,13B212,1,40355,75,3,1,0,0,2022-10-12,0,2022-10-17,2,-,-,5,1,,,1,2,-,5,0,0,
14,1022,1,1,373-6,101786,14,13B212,1,40355,45,2,1,0,0,2022-10-17,0,2022-10-17,2,-,-,4,1,,,2,2,-,4,0,0,
14,1022,1,1,373-6,101786,14,13B212,1,40355,90,1,1,0,0,2022-10-17,0,2022-10-17,2,-,-,3,1,,,1,1,-,3,0,0,
14,1022,1,8,325-7,101517,14,11A203,1,40387,98,4,1,0,0,2022-10-10,0,2022-10-13,1,-,-,2,1,,,1,2,-,2,0,0,
14,1022,1,8,325-7,101517,14,11A203,1,40387,69,3,1,0,0,2022-10-10,0,2022-10-11,2,-,-,6,1,,,1,1,-,6,0,0,
14,1022,1,8,325-7,101517,14,11A203,1,40387,44,2,1,0,0,2022-10-10,0,2022-10-11,2,-,-,4,1,,,2,2,-,4,0,0,
14,1022,1,8,325-7,101517,14,11A203,1,40387,20,1,1,0,0,2022-10-10,0,2022-10-11,1,-,-,3,1,,,1,1,-,3,0,0,
14,1022,1,4,056-8,100162,14,12A217,1,40411,98,3,1,0,7,2022-10-21,7,2022-10-24,1,-,-,, ,,,,,-,,,,
14,1022,1,4,056-8,100162,14,12A217,1,40411,44,1,1,0,0,2022-10-04,0,2022-10-05,1,-,-,2,1,,,2,2,-,2,0,0,
14,1022,1,4,056-8,100162,14,12A217,1,40411,70,2,1,0,0,2022-10-04,0,2022-10-05,1,-,-,3,1,,,2,2,-,3,0,0,
14,1022,1,4,056-8,100162,14,12A217,1,40411,17,4,1,0,0,2022-10-04,0,2022-10-05,1,-,-,3,1,,,3,3,-,3,0,0,
14,1022,1,8,333-1,101610,14,12A203,1,40419,19,1,1,0,0,2022-10-07,0,2022-10-08,1,-,-,3,1,,,2,2,-,3,0,0,
14,1022,1,8,333-1,101610,14,12A203,1,40419,73,3,1,0,0,2022-10-07,0,2022-10-08,2,-,-,6,1,,,1,1,-,6,0,0,
14,1022,1,8,333-1,101610,14,12A203,1,40419,96,4,1,0,0,2022-10-07,0,2022-10-08,2,-,-,2,1,,,2,2,-,2,0,0,
14,1022,1,8,333-1,101610,14,12A203,1,40419,46,2,1,0,0,2022-10-07,0,2022-10-08,2,-,-,3,1,,,1,1,-,3,0,0,
21,1022,4,7,590-2,206203,21,11A204,2,40034,75,4,1,0,0,2022-10-13,0,2022-10-17,2,-,-,5,1,,,2,2,-,5,0,0,
21,1022,4,7,590-2,206203,21,11A204,2,40034,106,1,1,0,0,2022-10-18,0,2022-10-21,1,-,-,5,1,,,3,3,-,5,0,0,
21,1022,4,7,590-2,206203,21,11A204,2,40034,36,2,1,0,3,2022-10-21,3,2022-10-21,1,-,-,, ,,,,,-,,,,
21,1022,4,7,590-2,206203,21,11A204,2,40034,6,3,1,0,0,2022-10-13,0,2022-10-17,2,-,-,3,1,,,2,2,-,3,0,0,
21,1022,4,7,042-2,203274,21,13A204,2,40099,66,2,1,0,0,2022-10-19,0,2022-10-21,2,-,-,2,1,,,1,1,-,2,0,0,
21,1022,4,7,042-2,203274,21,13A204,2,40099,153,4,1,0,0,2022-10-18,0,2022-10-20,1,-,-,9,1,,,3,3,-,9,0,0,
21,1022,4,7,042-2,203274,21,13A204,2,40099,129,3,1,0,0,2022-10-18,0,2022-10-20,1,-,-,4,1,,,2,2,-,4,0,0,
21,1022,4,7,042-2,203274,21,13A204,2,40099,1,1,1,0,7,2022-10-14,7,2022-10-17,1,-,-,, ,,,,,-,,,,
21,1022,4,3,182-5,203852,21,11A218,2,40124,7,4,1,0,0,2022-10-17,0,2022-10-21,2,-,-,3,1,,,1,1,-,3,0,0,
21,1022,4,3,182-5,203852,21,11A218,2,40124,127,3,1,0,0,2022-10-16,0,2022-10-17,2,-,-,2,1,,,1,1,-,2,0,0,
21,1022,4,3,182-5,203852,21,11A218,2,40124,88,2,1,0,7,2022-10-19,7,2022-10-20,1,-,-,, ,,,,,-,,,,
21,1022,4,3,182-5,203852,21,11A218,2,40124,103,1,1,0,7,2022-10-19,7,2022-10-20,1,-,-,, ,,,,,-,,,,
21,1022,4,3,796-6,206912,21,13A218,2,40161,49,2,1,0,0,2022-10-10,0,2022-10-13,1,-,-,3,1,,,1,1,-,3,0,0,
21,1022,4,3,796-6,206912,21,13A218,2,40161,108,4,1,0,3,2022-10-21,3,2022-10-21,1,-,-,, ,,,,,-,,,,
21,1022,4,3,796-6,206912,21,13A218,2,40161,82,3,1,0,0,2022-10-11,0,2022-10-21,1,-,-,5,1,,,2,1,-,5,0,0,
21,1022,4,3,796-6,206912,21,13A218,2,40161,14,1,1,0,0,2022-10-12,0,2022-10-13,2,-,-,4,1,,,3,3,-,4,0,0,
21,1022,4,2,018-9,203200,21,12B211,2,40191,72,2,1,0,7,2022-10-17,7,2022-10-17,1,-,-,, ,,,,,-,,,,
21,1022,4,2,018-9,203200,21,12B211,2,40191,96,3,1,0,0,2022-10-15,0,2022-10-17,1,-,-,2,1,,,1,1,-,2,0,2,
21,1022,4,2,018-9,203200,21,12B211,2,40191,53,4,1,0,0,2022-10-06,0,2022-10-07,1,-,-,3,1,,,1,1,-,3,0,0,
21,1022,4,2,018-9,203200,21,12B211,2,40191,8,1,1,0,3,2022-10-20,3,2022-10-21,1,-,-,, ,,,,,-,,,,
21,1022,4,2,557-A,206006,21,11B211,2,40255,98,3,1,1,0,2022-10-04,0,2022-10-07,1,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,2,557-A,206006,21,11B211,2,40255,9,1,1,0,0,2022-10-04,0,2022-10-07,1,-,-,2,1,,,1,1,-,2,0,0,
21,1022,4,2,557-A,206006,21,11B211,2,40255,143,4,1,0,0,2022-10-06,0,2022-10-10,1,-,-,4,1,,,2,2,-,4,0,0,
21,1022,4,2,557-A,206006,21,11B211,2,40255,55,2,1,0,0,2022-10-06,0,2022-10-10,1,-,-,4,1,,,2,2,-,4,0,0,
21,1022,4,6,342-7,204719,21,12A205,2,40259,57,2,1,0,0,2022-10-12,0,2022-10-20,1,-,-,3,1,,,2,2,-,3,0,0,
21,1022,4,6,342-7,204719,21,12A205,2,40259,85,3,1,0,0,2022-10-12,0,2022-10-14,2,-,-,3,1,,,2,2,-,3,0,0,
21,1022,4,6,342-7,204719,21,12A205,2,40259,10,1,1,0,0,2022-10-12,0,2022-10-14,1,-,-,2,1,,,1,1,-,2,0,0,
21,1022,4,6,342-7,204719,21,12A205,2,40259,108,4,1,0,0,2022-10-16,0,2022-10-17,1,-,-,4,1,,,2,2,-,4,0,0,
21,1022,4,6,177-4,203827,21,11A205,2,40260,62,2,1,0,0,2022-10-11,0,2022-10-13,2,-,-,5,1,,,2,2,-,5,0,0,
21,1022,4,6,177-4,203827,21,11A205,2,40260,19,1,1,1,0,2022-10-05,0,2022-10-07,1,-,-,2,1,,,2,2,-,2,0,0,
21,1022,4,6,177-4,203827,21,11A205,2,40260,170,4,1,0,0,2022-10-06,0,2022-10-10,1,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,6,177-4,203827,21,11A205,2,40260,105,3,1,0,0,2022-10-05,0,2022-10-07,1,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,4,285-7,204201,21,11A217,2,40313,35,1,1,0,3,2022-10-20,3,2022-10-21,1,-,-,, ,,,,,-,,,,
21,1022,4,4,285-7,204201,21,11A217,2,40313,71,2,1,0,7,2022-10-17,7,2022-10-20,1,-,-,, ,,,,,-,,,,
21,1022,4,4,285-7,204201,21,11A217,2,40313,138,4,1,0,0,2022-10-16,0,2022-10-17,2,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,4,285-7,204201,21,11A217,2,40313,105,3,1,0,0,2022-10-09,0,2022-10-12,2,-,-,7,1,,,3,3,-,7,0,0,
21,1022,4,8,583-2,206143,21,13A203,2,40349,43,2,1,0,6,2022-10-20,6,2022-10-20,1,-,-,, ,,,,,-,,,,
21,1022,4,8,583-2,206143,21,13A203,2,40349,72,1,1,1,0,2022-10-19,0,2022-10-21,2,-,-,2,1,,,1,1,-,2,0,0,
21,1022,4,8,583-2,206143,21,13A203,2,40349,3,3,1,0,0,2022-10-16,0,2022-10-17,1,-,-,4,1,,,2,4,-,4,0,0,
21,1022,4,8,583-2,206143,21,13A203,2,40349,96,4,1,0,0,2022-10-12,0,2022-10-13,1,-,-,4,1,,,1,1,-,4,0,0,
21,1022,4,4,145-4,203576,21,12A217,2,40375,68,2,1,0,0,2022-10-15,0,2022-10-17,2,-,-,3,1,,,1,1,-,3,0,0,
21,1022,4,4,145-4,203576,21,12A217,2,40375,38,1,1,0,0,2022-10-10,0,2022-10-12,2,-,-,2,1,,,2,1,-,2,0,0,
21,1022,4,4,145-4,203576,21,12A217,2,40375,99,3,1,0,6,2022-10-14,6,2022-10-17,1,-,-,, ,,,,,-,,,,
21,1022,4,4,145-4,203576,21,12A217,2,40375,22,4,1,0,0,2022-10-06,0,2022-10-07,1,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,8,425-1,205394,21,11A203,2,40381,67,1,1,0,0,2022-10-09,0,2022-10-10,2,-,-,8,1,,,2,2,-,8,0,0,
21,1022,4,8,425-1,205394,21,11A203,2,40381,40,4,1,0,0,2022-10-07,0,2022-10-10,1,-,-,2,1,,,2,2,-,2,0,0,
21,1022,4,8,425-1,205394,21,11A203,2,40381,7,3,1,0,0,2022-10-09,0,2022-10-10,2,-,-,1, ,,,1,1,-,1,0,0,
21,1022,4,8,425-1,205394,21,11A203,2,40381,125,2,1,1,0,2022-10-09,0,2022-10-10,2,-,-,3,1,,,2,2,-,3,0,0,
21,1022,4,1,325-3,204579,21,12B212,2,40382,36,1,1,0,3,2022-10-20,3,2022-10-21,1,-,-,, ,,,,,-,,,,
21,1022,4,1,325-3,204579,21,12B212,2,40382,119,4,1,0,0,2022-10-07,0,2022-10-10,2,-,-,4,1,,,2,1,-,4,0,0,
21,1022,4,1,325-3,204579,21,12B212,2,40382,123,3,1,0,6,2022-10-14,6,2022-10-17,1,-,-,, ,,,,,-,,,,
21,1022,4,1,325-3,204579,21,12B212,2,40382,87,2,1,0,0,2022-10-05,0,2022-10-10,1,-,-,3,1,,,1,2,-,3,0,0,
21,1022,4,5,045-6,203289,21,12A206,2,40391,21,4,1,0,10,2022-10-07,10,2022-10-12,1,-,-,, ,,,,,-,,,,
21,1022,4,5,045-6,203289,21,12A206,2,40391,186,3,1,0,7,2022-10-19,7,2022-10-20,1,-,-,, ,,,,,-,,,,
21,1022,4,5,045-6,203289,21,12A206,2,40391,69,1,1,0,0,2022-10-07,0,2022-10-10,1,-,-,3,1,,,1,2,-,3,0,0,
21,1022,4,5,045-6,203289,21,12A206,2,40391,125,2,1,0,0,2022-10-09,0,2022-10-10,2,-,-,4,1,,,1,1,-,4,0,0,
40,1022,3,7,225-2,300150,40,12A204,3,40002,138,1,1,0,7,2022-10-21,7,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,7,225-2,300150,40,12A204,3,40002,34,4,1,0,7,2022-10-21,7,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,7,225-2,300150,40,12A204,3,40002,95,3,1,1,0,2022-10-13,0,2022-10-17,1,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,7,225-2,300150,40,12A204,3,40002,82,2,1,0,0,2022-10-17,0,2022-10-18,1,-,-,2,1,,,1,1,-,2,0,0,
40,1022,3,3,435-2,300613,40,12A218,3,40082,51,4,1,0,0,2022-10-10,0,2022-10-13,1,-,-,3,1,,,2,1,-,3,0,0,
40,1022,3,3,435-2,300613,40,12A218,3,40082,156,3,1,0,0,2022-10-10,0,2022-10-11,1,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,3,435-2,300613,40,12A218,3,40082,85,1,1,0,0,2022-10-11,0,2022-10-13,1,-,-,3,1,,,2,2,-,3,0,0,
40,1022,3,3,435-2,300613,40,12A218,3,40082,115,2,1,0,0,2022-10-17,0,2022-10-18,1,-,-,4,1,,,2,2,-,4,0,0,
40,1022,3,6,224-8,300147,40,12A205,3,40170,30,4,1,0,0,2022-10-18,0,2022-10-20,2,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,6,224-8,300147,40,12A205,3,40170,64,3,1,0,0,2022-10-20,0,2022-10-20,2,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,6,224-8,300147,40,12A205,3,40170,93,1,1,0,0,2022-10-13,0,2022-10-14,2,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,6,224-8,300147,40,12A205,3,40170,148,2,1,0,0,2022-10-07,0,2022-10-14,2,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,1,472-3,300677,40,11B212,3,40192,97,4,1,0,0,2022-10-12,0,2022-10-13,1,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,1,472-3,300677,40,11B212,3,40192,125,1,1,0,0,2022-10-18,0,2022-10-18,1,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,1,472-3,300677,40,11B212,3,40192,173,2,1,0,0,2022-10-10,0,2022-10-11,1,-,-,2,1,,,1,1,-,2,0,0,
40,1022,3,1,472-3,300677,40,11B212,3,40192,43,3,1,0,0,2022-10-19,0,2022-10-20,2,-,-,4,1,,,3,3,-,4,0,0,
40,1022,3,2,394-1,300495,40,12B211,3,40249,40,1,1,0,0,2022-10-12,0,2022-10-13,1,-,-,3,1,,,2,1,-,3,0,0,
40,1022,3,2,394-1,300495,40,12B211,3,40249,61,2,1,0,0,2022-10-05,0,2022-10-06,2,-,-,2,1,,,1,1,-,2,0,0,
40,1022,3,2,394-1,300495,40,12B211,3,40249,91,3,1,0,0,2022-10-11,0,2022-10-14,2,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,2,394-1,300495,40,12B211,3,40249,16,4,1,0,0,2022-10-05,0,2022-10-06,2,-,-,4,1,,,1,1,-,4,0,0,
40,1022,3,8,378-2,300435,40,13A203,3,40277,27,4,1,0,0,2022-10-03,0,2022-10-04,2,-,-,4,1,,,3,3,-,4,0,0,
40,1022,3,8,378-2,300435,40,13A203,3,40277,44,3,1,0,0,2022-10-13,0,2022-10-17,1,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,8,378-2,300435,40,13A203,3,40277,161,2,1,0,7,2022-10-21,7,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,8,378-2,300435,40,13A203,3,40277,80,1,1,0,3,2022-10-21,3,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,5,309-1,300250,40,13A206,3,40283,58,2,1,0,0,2022-10-06,0,2022-10-08,1,-,-,1, ,,,1,1,-,1,0,1,
40,1022,3,5,309-1,300250,40,13A206,3,40283,89,1,1,0,3,2022-10-21,3,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,5,309-1,300250,40,13A206,3,40283,3,3,1,0,0,2022-10-05,0,2022-10-06,2,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,5,309-1,300250,40,13A206,3,40283,36,4,1,0,0,2022-10-06,0,2022-10-08,1,-,-,2,1,,,1,1,-,2,0,0,
40,1022,3,4,205-5,300075,40,12A217,3,40295,52,4,1,0,0,2022-10-11,0,2022-10-13,1,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,4,205-5,300075,40,12A217,3,40295,25,3,1,0,0,2022-10-18,0,2022-10-18,1,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,4,205-5,300075,40,12A217,3,40295,87,2,1,0,0,2022-10-04,0,2022-10-05,2,-,-,1, ,,,1,1,-,1,0,0,
40,1022,3,4,205-5,300075,40,12A217,3,40295,68,1,1,0,0,2022-10-04,0,2022-10-05,2,-,-,3,1,,,3,3,-,3,0,0,
40,1022,3,1,199-8,300040,40,13B212,3,40304,54,1,1,0,0,2022-10-07,0,2022-10-10,1,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,1,199-8,300040,40,13B212,3,40304,89,2,1,0,0,2022-10-06,0,2022-10-10,1,-,-,4,1,,,3,4,-,4,0,0,
40,1022,3,1,199-8,300040,40,13B212,3,40304,5,4,1,0,0,2022-10-06,0,2022-10-10,1,-,-,3,1,,,1,1,-,3,0,0,
40,1022,3,1,199-8,300040,40,13B212,3,40304,109,3,1,0,0,2022-10-06,0,2022-10-10,1,-,-,4,1,,,3,4,-,4,0,0,
40,1022,3,5,316-1,300272,40,11A206,3,40307,111,4,1,0,0,2022-10-03,0,2022-10-04,2,-,-,6,1,,,1,1,-,6,0,0,
40,1022,3,5,316-1,300272,40,11A206,3,40307,14,1,1,0,12,2022-10-21,12,2022-10-21,1,-,-,, ,,,,,-,,,,
40,1022,3,5,316-1,300272,40,11A206,3,40307,79,3,1,0,0,2022-10-06,0,2022-10-10,1,-,-,5,1,,,1,1,-,5,0,0,
40,1022,3,5,316-1,300272,40,11A206,3,40307,33,2,1,0,0,2022-10-03,0,2022-10-04,2,-,-,2,1,,,1,1,-,2,0,0,
28,1022,2,7,060-5,400056,28,11A204,4,40085,100,2,1,0,0,2022-10-03,0,2022-10-05,2,-,-,3,1,,,1,1,-,3,0,0,
28,1022,2,7,060-5,400056,28,11A204,4,40085,12,3,1,0,0,2022-10-12,0,2022-10-14,1,-,-,5,1,,,1,1,-,5,0,0,
28,1022,2,7,060-5,400056,28,11A204,4,40085,173,4,1,0,0,2022-10-07,0,2022-10-14,2,-,-,3,1,,,1,1,-,3,0,0,
28,1022,2,7,060-5,400056,28,11A204,4,40085,23,1,1,0,0,2022-10-24,0,2022-10-24,2,-,-,11,1,,,11,11,-,11,0,0,
28,1022,2,5,127-0,400265,28,12A206,4,40087,74,4,1,0,15,2022-10-05,15,2022-10-24,2,-,-,2,1,,,2,1,-,2,0,0,
28,1022,2,5,127-0,400265,28,12A206,4,40087,25,2,1,0,3,2022-10-20,3,2022-10-24,2,-,-,, ,,,,,-,,,,
28,1022,2,5,127-0,400265,28,12A206,4,40087,103,1,1,0,15,2022-10-05,15,2022-10-24,2,-,-,2,1,,,1,2,-,2,0,0,
28,1022,2,5,127-0,400265,28,12A206,4,40087,47,3,1,0,0,2022-10-18,0,2022-10-18,2,-,-,3,1,,,1,1,-,3,0,0,
28,1022,2,6,174-5,400438,28,12A205,4,40116,92,3,1,2,0,2022-10-18,0,2022-10-21,2,-,-,1, ,,,1,1,-,1,0,0,
28,1022,2,6,174-5,400438,28,12A205,4,40116,58,2,1,0,0,2022-10-12,0,2022-10-14,2,-,-,1, ,,,1,1,-,1,0,0,
28,1022,2,6,174-5,400438,28,12A205,4,40116,20,1,1,0,0,2022-10-11,0,2022-10-14,2,-,-,6,1,,,2,1,-,6,0,0,
28,1022,2,6,174-5,400438,28,12A205,4,40116,117,4,1,0,0,2022-10-04,0,2022-10-05,2,-,-,4,1,,,5,3,-,4,0,0,
28,1022,2,3,114-3,400212,28,11A218,4,40136,42,3,1,0,0,2022-10-11,0,2022-10-14,2,-,-,4,1,,,1,1,-,4,0,0,
28,1022,2,3,114-3,400212,28,11A218,4,40136,132,4,1,0,0,2022-10-12,0,2022-10-14,2,-,-,4,1,,,2,2,-,4,0,0,
28,1022,2,3,114-3,400212,28,11A218,4,40136,59,1,1,0,0,2022-10-12,0,2022-10-14,2,-,-,4,1,,,3,3,-,4,0,0,
28,1022,2,3,114-3,400212,28,11A218,4,40136,86,2,1,0,0,2022-10-11,0,2022-10-14,2,-,-,4,1,,,1,2,-,4,0,0,
28,1022,2,6,012-6,400028,28,11A205,4,40139,113,3,1,0,6,2022-10-20,6,2022-10-24,2,-,-,, ,,,,,-,,,,
28,1022,2,6,012-6,400028,28,11A205,4,40139,5,2,1,0,3,2022-10-18,3,2022-10-24,2,-,-,, ,,,,,-,,,,
28,1022,2,6,012-6,400028,28,11A205,4,40139,82,4,1,0,0,2022-10-06,0,2022-10-07,2,-,-,4,1,,,2,2,-,4,0,0,
28,1022,2,6,012-6,400028,28,11A205,4,40139,32,1,1,0,0,2022-10-11,0,2022-10-14,2,-,-,3,1,,,2,2,-,3,0,0,
28,1022,2,1,173-0,400425,28,12B212,4,40191,104,2,1,0,5,2022-10-20,5,2022-10-24,2,-,-,, ,,,,,-,,,,
28,1022,2,1,173-0,400425,28,12B212,4,40191,132,3,1,0,0,2022-10-13,0,2022-10-14,1,-,-,3,1,,,3,3,-,3,0,0,
28,1022,2,1,173-0,400425,28,12B212,4,40191,53,1,1,0,0,2022-10-04,0,2022-10-05,1,-,-,2,1,,,1,2,-,2,0,0,
28,1022,2,1,173-0,400425,28,12B212,4,40191,37,4,1,0,0,2022-10-13,0,2022-10-14,1,-,-,2,1,,,2,1,-,2,0,0,
28,1022,2,2,191-9,400481,28,13B211,4,40194,51,3,1,0,3,2022-10-20,3,2022-10-24,2,-,-,, ,,,,,-,,,,
28,1022,2,2,191-9,400481,28,13B211,4,40194,72,4,1,0,0,2022-10-06,0,2022-10-07,2,-,-,2,1,,,1,1,-,2,0,0,
28,1022,2,2,191-9,400481,28,13B211,4,40194,32,2,1,0,0,2022-10-05,0,2022-10-07,2,-,-,3,1,,,1,1,-,3,0,0,
28,1022,2,2,191-9,400481,28,13B211,4,40194,3,1,1,0,0,2022-10-05,0,2022-10-07,2,-,-,2,1,,,2,2,-,2,0,0,
28,1022,2,2,200-A,400542,28,11B211,4,40221,74,3,1,0,0,2022-10-03,0,2022-10-07,2,-,-,3,1,,,3,2,-,3,0,0,
28,1022,2,2,200-A,400542,28,11B211,4,40221,124,1,1,0,0,2022-10-04,0,2022-10-05,2,-,-,3,1,,,2,2,-,3,0,0,
28,1022,2,2,200-A,400542,28,11B211,4,40221,108,2,1,0,0,2022-10-03,0,2022-10-07,2,-,-,3,1,,,2,1,-,3,0,0,
28,1022,2,2,200-A,400542,28,11B211,4,40221,47,4,1,0,0,2022-10-04,0,2022-10-05,2,-,-,1, ,,,1,1,-,1,0,0,
28,1022,2,8,013-0,400042,28,11A203,4,40273,30,2,1,0,0,2022-10-03,0,2022-10-05,2,-,-,2,1,,,1,1,-,2,0,0,
28,1022,2,8,013-0,400042,28,11A203,4,40273,50,3,1,0,0,2022-10-03,0,2022-10-05,2,-,-,1, ,,,2,2,-,1,0,0,
