cd,per,n_ent,fol,ent,con,v_sel,n_hog,h_mud,n_ren,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,factor
14,1222,1,12B214,1,40260,1,1,0,2,3,2,3,3,2,2,2,3,2,2,4,6,3,3,3,15357
14,1222,1,12B214,1,40260,3,1,0,1,3,2,3,3,4,4,3,3,2,2,4,6,4,3,2,15357
14,1222,1,12B214,1,40260,4,1,0,2,4,2,3,2,4,2,2,3,2,2,4,6,2,3,3,23035
14,1222,5,11A208,1,40265,4,1,0,2,2,3,3,2,3,2,2,2,2,2,4,5,2,3,2,23949
14,1222,5,11A208,1,40265,2,1,0,2,4,3,4,2,4,5,3,3,2,4,4,6,3,3,3,15966
14,1222,5,11A208,1,40265,1,1,1,7,4,5,3,4,4,4,3,3,2,2,4,6,4,3,2,23949
14,1222,5,11A208,1,40265,3,1,1,1,4,4,4,3,4,3,3,3,2,2,4,4,4,3,3,31932
14,1222,7,13A206,1,40294,4,1,0,1,3,3,3,2,4,3,2,2,2,1,2,4,2,3,3,20424
14,1222,7,13A206,1,40294,3,1,0,1,4,4,3,3,4,2,2,3,2,2,4,6,3,3,3,30637
14,1222,7,11A206,1,40324,2,1,0,2,3,2,3,3,3,2,3,3,2,2,4,6,4,3,3,14199
14,1222,7,11A206,1,40324,4,1,0,1,3,2,3,3,4,3,1,3,2,2,3,6,2,3,3,14199
14,1222,7,11A206,1,40324,3,1,0,1,4,3,3,2,4,4,2,3,2,2,4,4,3,3,3,14199
14,1222,7,11A206,1,40324,1,1,0,1,4,4,4,3,4,2,3,3,2,2,4,6,2,3,3,21299
14,1222,3,11B212,1,40350,4,1,0,3,4,4,3,4,3,4,3,3,2,2,4,6,3,3,3,22333
14,1222,3,11B212,1,40350,1,1,0,1,4,3,4,3,3,2,3,3,2,2,4,6,3,3,3,7444
14,1222,3,11B212,1,40350,3,1,0,2,4,3,4,2,4,3,3,3,2,2,4,6,4,3,3,29777
14,1222,3,11B212,1,40350,2,1,0,2,4,4,4,3,4,4,3,3,2,2,4,6,3,3,3,29777
14,1222,3,13B212,1,40355,1,1,0,1,4,4,3,4,4,4,3,3,2,2,4,6,3,3,3,32714
14,1222,3,13B212,1,40355,4,1,0,2,4,4,4,3,4,5,3,3,2,2,3,6,4,3,3,32714
14,1222,3,13B212,1,40355,3,1,0,2,4,3,3,3,4,4,2,3,2,2,3,6,3,3,3,21809
14,1222,3,13B212,1,40355,2,1,0,2,4,3,4,3,2,3,3,3,2,2,4,3,3,3,3,43618
21,1222,6,11A207,2,40007,2,1,0,1,3,4,3,3,4,4,2,3,2,2,3,5,3,3,3,7739
21,1222,6,11A207,2,40007,4,1,0,3,3,2,2,3,4,3,2,2,1,1,2,5,2,3,3,23216
21,1222,6,11A207,2,40007,3,1,0,1,2,3,2,3,3,4,3,3,2,1,2,5,3,3,3,15477
21,1222,6,12A207,2,40043,1,1,0,2,3,3,3,3,4,3,1,2,1,1,3,5,3,4,2,14618
21,1222,6,12A207,2,40043,2,1,0,3,3,2,3,2,3,2,2,2,1,1,3,5,4,1,1,21927
21,1222,6,12A207,2,40043,3,1,0,2,3,2,2,3,3,3,1,1,1,1,2,3,3,1,1,29237
21,1222,6,12A207,2,40043,4,1,0,2,3,3,3,3,3,2,2,2,1,1,3,5,4,2,2,21927
21,1222,2,11B213,2,40101,3,1,0,2,2,1,1,1,2,6,1,1,1,1,2,4,1,3,1,35296
21,1222,2,11B213,2,40101,1,1,0,1,4,6,3,4,3,3,3,3,2,2,3,4,3,2,3,17648
21,1222,2,11B213,2,40101,2,1,0,2,3,6,2,4,2,2,1,2,2,2,3,4,1,3,1,17648
21,1222,2,11B213,2,40101,4,1,0,1,1,2,2,2,1,2,1,1,1,1,2,6,1,1,1,17648
21,1222,2,13B213,2,40134,4,1,0,1,4,3,4,3,4,4,3,2,1,2,3,6,3,3,3,29623
21,1222,1,11B214,2,40167,3,1,0,1,2,2,4,1,2,2,2,3,1,4,3,6,2,3,3,16174
21,1222,1,11B214,2,40167,4,1,0,2,3,2,3,2,3,3,2,2,3,1,3,6,2,3,1,16174
21,1222,5,11A208,2,40171,1,1,0,2,2,2,3,2,2,2,1,3,2,1,2,2,2,3,1,21571
21,1222,5,11A208,2,40171,2,1,0,1,3,2,3,2,2,2,2,2,1,1,3,3,2,3,3,10786
21,1222,4,12B211,2,40191,3,1,0,1,3,2,3,2,5,4,1,2,1,1,2,6,4,3,3,5544
21,1222,4,12B211,2,40191,4,1,0,1,3,3,3,2,3,2,2,3,1,1,3,3,3,3,3,16633
21,1222,1,13B214,2,40199,2,1,0,3,3,3,3,3,4,4,1,1,1,4,2,4,4,3,3,36677
21,1222,1,13B214,2,40199,4,1,0,2,4,2,4,2,5,4,3,2,2,2,3,6,2,3,1,36677
21,1222,1,13B214,2,40199,1,1,0,2,2,3,2,3,3,6,2,2,1,1,2,6,6,3,3,36677
21,1222,4,11B211,2,40255,1,1,0,1,3,3,3,3,2,3,2,2,1,2,3,4,2,3,3,5222
21,1222,4,11B211,2,40255,2,1,0,2,3,3,3,3,6,3,3,2,2,2,3,4,2,3,3,20886
21,1222,4,11B211,2,40255,4,1,0,2,2,2,2,2,2,1,1,1,1,1,2,5,1,3,1,10443
21,1222,4,11B211,2,40255,3,1,1,1,4,3,4,3,4,4,3,3,2,1,3,6,5,3,3,5222
21,1222,8,12A205,2,40259,2,1,0,2,4,3,4,3,4,4,2,2,2,2,3,5,3,3,3,22182
21,1222,8,12A205,2,40259,1,1,0,1,3,3,3,3,2,3,2,2,1,1,2,3,3,3,3,14788
21,1222,8,12A205,2,40259,3,1,0,2,2,2,2,2,2,2,1,1,1,1,2,5,2,1,3,14788
21,1222,8,12A205,2,40259,4,1,0,2,2,2,2,3,4,5,2,2,1,1,3,6,4,3,1,29577
21,1222,8,11A205,2,40260,4,1,0,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,7924
21,1222,8,11A205,2,40260,3,1,0,1,3,2,3,2,2,2,3,3,2,2,3,3,3,3,3,7924
21,1222,8,11A205,2,40260,1,1,1,2,3,4,3,3,4,3,3,3,2,2,3,6,3,3,3,15848
21,1222,8,11A205,2,40260,2,1,0,2,3,3,2,2,3,4,2,2,1,1,2,6,4,3,3,39619
21,1222,3,12B212,2,40382,4,1,0,1,3,2,4,2,3,2,2,2,2,1,3,4,1,3,1,15312
21,1222,3,12B212,2,40382,2,1,0,2,3,3,3,2,2,2,2,2,1,1,2,4,2,1,3,22967
21,1222,7,12A206,2,40391,2,1,0,1,3,2,3,1,2,2,2,2,2,2,3,5,1,3,3,34792
21,1222,7,12A206,2,40391,1,1,0,2,4,4,4,3,2,2,3,3,2,2,4,6,3,3,3,34792
40,1222,2,13B213,3,40033,3,1,0,2,4,2,4,3,4,4,3,3,2,2,3,5,4,3,2,32243
40,1222,2,13B213,3,40033,1,1,0,1,2,2,2,2,2,1,1,1,1,1,1,4,2,1,1,10748
40,1222,2,13B213,3,40033,2,1,0,1,2,3,4,4,2,2,2,3,2,2,3,6,4,3,3,21495
40,1222,2,13B213,3,40033,4,1,0,1,4,4,4,4,4,4,1,2,1,1,3,6,3,3,3,10748
40,1222,6,12A207,3,40106,1,1,0,1,3,3,3,3,3,3,2,2,1,1,3,4,3,3,3,16779
40,1222,6,12A207,3,40106,3,1,0,1,3,3,3,3,4,2,2,2,2,2,3,2,2,3,2,16779
40,1222,6,12A207,3,40106,2,1,1,1,2,2,2,2,3,3,2,2,1,2,3,3,3,1,1,8390
40,1222,1,12B214,3,40140,3,1,0,2,3,3,3,4,4,3,1,3,2,2,4,6,3,3,3,25592
40,1222,1,12B214,3,40140,2,1,0,2,2,3,3,3,4,2,3,2,2,2,4,6,2,3,2,34123
40,1222,1,12B214,3,40140,1,1,0,1,2,2,2,2,3,2,1,1,1,2,3,6,3,3,1,17061
40,1222,1,12B214,3,40140,4,1,0,1,3,2,3,3,4,5,2,2,1,1,3,6,5,3,3,17061
40,1222,8,12A205,3,40170,3,1,0,1,3,3,3,3,4,3,1,2,1,1,3,6,3,2,3,10656
40,1222,8,12A205,3,40170,4,1,0,1,3,2,3,2,4,4,3,3,2,2,3,6,4,3,3,10656
40,1222,8,12A205,3,40170,2,1,0,1,2,2,2,2,4,2,2,2,1,2,3,4,2,3,3,10656
40,1222,8,12A205,3,40170,1,1,0,1,2,2,3,2,2,2,1,1,1,1,3,2,3,3,1,21313
40,1222,3,11B212,3,40192,4,1,0,1,4,3,3,3,4,3,3,3,2,2,3,6,3,3,3,7939
40,1222,3,11B212,3,40192,3,1,0,3,3,3,2,3,4,4,1,2,1,1,3,6,4,1,1,31755
40,1222,3,11B212,3,40192,1,1,1,1,3,2,3,3,4,3,1,2,2,1,3,6,3,1,2,15878
40,1222,3,11B212,3,40192,2,1,0,1,4,3,3,3,2,3,2,3,2,2,3,4,3,2,3,15878
40,1222,4,12B211,3,40249,4,1,0,1,4,2,3,3,4,3,3,2,2,2,3,3,2,3,2,16717
40,1222,4,12B211,3,40249,1,1,1,1,3,3,3,3,3,3,2,2,2,1,2,6,2,2,3,16717
40,1222,4,12B211,3,40249,3,1,0,1,2,1,2,2,2,2,1,1,1,1,3,4,2,1,1,8359
40,1222,4,12B211,3,40249,2,1,0,1,2,2,3,2,2,2,1,1,1,1,2,4,3,1,1,16717
40,1222,5,12A208,3,40274,1,1,0,1,3,2,2,2,3,2,2,2,2,2,3,4,2,2,2,24553
40,1222,5,12A208,3,40274,2,1,0,2,4,5,4,4,3,4,3,3,2,2,3,4,3,3,3,16368
40,1222,5,12A208,3,40274,3,1,0,2,2,1,2,2,2,3,1,2,2,2,2,5,3,3,3,16368
40,1222,5,12A208,3,40274,4,1,1,1,2,2,2,2,4,4,1,1,1,1,2,4,3,2,3,8184
40,1222,7,13A206,3,40283,2,1,0,1,3,2,3,2,3,2,2,2,2,1,3,5,1,3,2,11676
40,1222,7,13A206,3,40283,3,1,0,1,4,4,4,4,4,3,3,3,1,2,3,6,3,2,2,11676
40,1222,7,13A206,3,40283,4,1,0,1,3,3,4,3,3,3,2,3,2,2,3,6,3,3,3,23351
40,1222,3,13B212,3,40304,1,1,0,1,4,4,3,4,4,5,3,3,2,2,3,6,5,3,3,10677
40,1222,3,13B212,3,40304,3,1,0,4,4,2,3,3,4,2,3,3,1,1,3,3,3,3,3,42706
40,1222,3,13B212,3,40304,2,1,0,4,3,4,3,4,4,3,2,2,2,2,3,6,4,3,3,42706
40,1222,3,13B212,3,40304,4,1,0,1,2,2,3,2,2,2,1,1,1,1,2,5,2,1,1,32030
40,1222,7,11A206,3,40307,3,1,0,1,3,2,3,2,3,4,3,2,1,1,3,4,3,1,1,25010
40,1222,7,11A206,3,40307,4,1,0,1,2,2,3,2,2,2,1,1,1,1,3,3,1,1,1,41684
40,1222,7,11A206,3,40307,2,1,0,1,3,4,3,3,4,3,3,3,2,2,3,6,3,3,3,16673
28,1222,2,11B213,4,40005,1,1,0,2,3,3,3,4,4,4,2,3,2,2,4,6,4,2,3,14559
28,1222,2,11B213,4,40005,3,1,0,2,2,4,2,3,5,5,1,3,2,2,2,6,5,3,3,21838
28,1222,2,11B213,4,40005,4,1,0,1,3,2,3,3,4,4,3,3,2,2,3,6,3,3,3,14559
28,1222,6,11A207,4,40011,2,1,0,3,3,2,3,3,4,3,3,3,2,2,4,4,4,3,3,65860
28,1222,6,11A207,4,40011,3,1,0,2,2,2,3,2,4,3,2,2,1,1,1,6,4,2,1,21953
28,1222,6,11A207,4,40011,4,1,0,2,3,3,3,3,4,4,3,3,2,2,4,6,3,3,3,21953
28,1222,6,11A207,4,40011,1,1,0,1,3,2,3,3,2,2,3,3,2,2,3,4,2,3,3,21953
28,1222,7,12A206,4,40087,3,1,0,1,3,3,3,2,4,4,3,3,2,2,4,6,3,3,3,13178
28,1222,8,12A205,4,40116,1,1,0,1,3,3,2,3,4,4,3,3,2,2,3,6,3,3,3,41940
28,1222,8,12A205,4,40116,2,1,0,1,3,3,3,3,4,4,2,3,1,2,3,4,4,3,3,8388
28,1222,8,12A205,4,40116,3,1,2,1,2,2,2,2,3,2,1,1,1,1,1,3,3,1,1,8388
28,1222,8,12A205,4,40116,4,1,0,3,3,3,3,3,3,2,2,3,2,2,3,6,3,3,3,33552
28,1222,8,11A205,4,40139,1,1,0,2,4,3,3,3,4,4,2,3,2,2,4,6,4,3,3,22933
28,1222,8,11A205,4,40139,4,1,0,2,3,3,3,3,3,3,2,3,2,2,3,6,3,3,3,15289
28,1222,8,11A205,4,40139,2,1,0,1,3,4,3,4,3,4,3,2,2,2,3,5,3,3,3,7644
28,1222,5,11A208,4,40148,3,1,0,4,1,4,4,2,4,2,3,3,2,2,4,6,2,3,3,32538
28,1222,5,11A208,4,40148,2,1,0,1,3,2,3,2,2,2,2,3,1,1,2,2,2,3,1,6508
28,1222,5,11A208,4,40148,1,1,0,2,2,3,2,2,2,2,1,1,2,1,2,3,2,2,3,13015
28,1222,1,11B214,4,40170,4,1,0,3,3,3,3,2,2,2,1,1,2,1,3,5,2,3,1,29843
28,1222,1,11B214,4,40170,3,1,0,2,4,2,4,2,6,2,3,3,2,2,5,6,1,3,2,14921
28,1222,1,11B214,4,40170,2,1,0,1,3,4,3,4,4,2,2,1,2,2,4,6,4,3,3,14921
28,1222,1,11B214,4,40170,1,1,0,2,3,3,3,3,4,4,3,3,2,2,4,6,4,3,3,14921
28,1222,3,12B212,4,40191,2,1,0,1,4,4,4,4,4,4,3,3,2,2,4,6,2,2,1,9107
28,1222,3,12B212,4,40191,1,1,0,2,3,4,3,3,3,3,2,3,2,1,3,4,2,3,3,18214
28,1222,3,12B212,4,40191,3,1,1,1,2,2,2,2,2,2,1,1,1,1,2,3,3,3,3,9107
28,1222,3,12B212,4,40191,4,1,0,2,3,3,3,3,3,4,3,3,2,1,3,6,4,3,3,18214
28,1222,4,13B211,4,40194,4,1,0,1,3,3,3,3,2,3,3,3,2,2,3,6,3,3,3,20316
28,1222,4,13B211,4,40194,1,1,0,2,3,2,3,2,2,1,2,3,1,2,3,4,3,3,3,20316
28,1222,4,13B211,4,40194,2,1,0,1,3,2,3,2,3,2,2,3,1,1,3,4,3,1,1,30473
28,1222,4,11B211,4,40221,4,1,0,1,3,3,3,3,4,4,3,3,2,2,3,6,4,3,3,8507
28,1222,4,11B211,4,40221,2,1,0,1,3,3,3,3,4,4,3,3,2,2,4,6,3,3,3,25521
28,1222,4,11B211,4,40221,1,1,0,2,2,3,3,3,2,3,3,3,2,2,3,6,3,3,3,25521
28,1222,4,11B211,4,40221,3,1,0,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,17014
17,1222,2,13B213,5,40007,4,1,0,4,2,2,2,2,3,3,2,2,1,2,2,5,1,2,2,48706
17,1222,2,13B213,5,40007,1,1,0,1,4,1,4,1,1,1,3,3,2,2,4,6,4,3,3,24353
17,1222,6,11A207,5,40013,3,1,0,2,4,4,4,4,4,1,3,3,2,2,4,6,3,3,3,16163
17,1222,6,11A207,5,40013,1,1,0,1,3,3,3,3,3,3,2,2,2,2,3,6,3,3,3,8081
17,1222,6,11A207,5,40013,4,1,0,2,3,3,3,3,4,4,3,3,2,2,3,5,1,3,1,16163
17,1222,2,11B213,5,40039,4,1,0,2,2,3,3,3,3,2,1,1,1,2,2,4,3,1,1,17545
17,1222,2,11B213,5,40039,3,1,0,2,3,6,3,4,4,6,3,3,2,2,3,5,3,3,3,26317
17,1222,2,11B213,5,40039,1,1,0,2,1,3,2,2,2,3,1,1,1,1,2,5,3,1,1,17545
17,1222,6,12A207,5,40040,1,1,0,2,1,1,1,1,2,2,1,1,1,1,1,4,1,1,1,16163
17,1222,6,12A207,5,40040,2,1,0,1,3,2,4,2,4,3,2,3,2,2,4,4,4,2,1,16163
17,1222,6,12A207,5,40040,4,1,0,1,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,8081
17,1222,1,12B214,5,40166,2,1,0,1,2,3,2,2,3,2,1,2,1,1,2,4,4,3,3,14732
17,1222,1,12B214,5,40166,3,1,0,1,3,4,4,4,4,4,2,3,2,2,4,5,3,2,3,44195
17,1222,1,12B214,5,40166,1,1,0,1,2,2,2,2,2,1,2,2,1,1,2,3,2,2,2,7366
17,1222,1,12B214,5,40166,4,1,0,1,2,2,2,2,4,4,1,1,1,2,2,4,3,1,1,7366
17,1222,4,12B211,5,40191,2,1,0,1,3,2,3,2,2,3,1,1,1,2,2,5,2,3,3,17023
17,1222,4,12B211,5,40191,3,1,0,1,3,2,3,2,4,2,2,2,2,2,2,5,3,3,3,8512
17,1222,4,12B211,5,40191,4,1,0,1,3,4,3,3,2,2,2,2,1,2,2,3,3,3,3,17023
17,1222,4,12B211,5,40191,1,1,0,1,3,3,3,3,3,4,3,3,2,2,3,6,3,3,3,34046
17,1222,8,12A205,5,40231,1,1,0,1,2,2,2,2,2,2,1,1,1,1,2,4,2,3,2,16638
17,1222,8,12A205,5,40231,4,1,0,1,3,4,3,3,4,4,2,2,1,1,3,6,3,3,3,24957
17,1222,8,12A205,5,40231,3,1,0,1,4,3,2,2,3,3,1,1,1,1,2,5,1,2,2,16638
17,1222,8,12A205,5,40231,2,1,0,3,3,2,3,2,3,2,2,2,2,1,2,3,1,1,3,24957
17,1222,5,13A208,5,40236,1,1,0,2,3,3,3,3,4,4,3,3,2,2,3,5,3,3,3,29342
17,1222,5,13A208,5,40236,2,1,0,2,3,3,3,3,4,2,2,2,2,2,3,5,2,3,3,39122
17,1222,5,13A208,5,40236,3,1,0,2,4,5,4,3,4,5,2,2,1,1,4,5,3,3,3,19561
17,1222,1,11B214,5,40266,3,1,0,1,3,2,2,2,4,3,2,1,1,1,2,5,4,3,1,27698
17,1222,1,11B214,5,40266,1,1,0,3,2,1,2,3,3,2,1,1,1,1,2,6,1,1,1,36931
17,1222,1,11B214,5,40266,2,1,0,1,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,9233
17,1222,1,11B214,5,40266,4,1,0,2,4,2,4,2,2,2,3,3,1,2,2,4,2,3,3,18465
17,1222,5,11A208,5,40269,1,1,2,2,2,3,2,3,1,3,2,2,2,2,3,3,1,1,2,16601
17,1222,5,11A208,5,40269,2,1,0,2,3,3,3,3,2,2,3,3,2,1,2,4,2,3,3,16601
17,1222,5,11A208,5,40269,3,1,1,1,3,3,3,3,4,4,2,2,2,2,3,5,2,3,3,8301
17,1222,3,12B212,5,40323,3,1,0,1,3,3,3,3,3,2,2,2,1,1,2,3,4,1,1,9706
17,1222,3,12B212,5,40323,2,1,0,6,3,3,3,3,3,3,1,2,2,1,3,4,1,3,3,19411
17,1222,3,12B212,5,40323,1,1,0,1,5,4,5,4,4,5,3,3,2,2,5,6,3,3,3,9706
17,1222,3,12B212,5,40323,4,1,0,3,3,3,3,2,4,4,2,2,1,2,3,4,2,3,3,29117
17,1222,7,11A206,5,40362,3,1,0,2,2,2,3,3,2,3,1,1,1,1,3,6,3,3,1,15773
17,1222,7,11A206,5,40362,4,1,0,1,2,2,2,2,2,2,3,3,2,1,1,6,3,3,3,15773
17,1222,7,11A206,5,40362,2,1,0,1,2,2,2,2,4,3,1,1,2,1,3,5,4,3,3,23660
17,1222,7,11A206,5,40362,1,1,0,2,4,2,3,2,2,4,3,3,2,1,3,4,2,3,3,15773
17,1222,7,12A206,5,40389,2,1,0,2,3,3,3,3,3,2,1,3,2,2,3,5,2,3,3,17232
17,1222,7,12A206,5,40389,3,1,0,1,3,3,3,3,3,3,3,2,2,2,2,4,3,3,3,34465
17,1222,7,12A206,5,40389,4,1,0,1,3,3,3,3,4,4,3,3,2,2,3,4,3,3,3,17232
17,1222,7,12A206,5,40389,1,1,0,1,4,2,4,2,2,2,3,3,2,2,2,3,1,3,3,17232
17,1222,3,12B212,5,40419,1,1,0,1,4,1,1,1,4,4,3,3,1,1,2,4,2,1,1,37089
17,1222,3,12B212,5,40419,2,1,0,1,4,3,4,3,4,3,3,3,2,2,3,4,3,3,3,27817
17,1222,3,12B212,5,40419,4,1,0,1,3,3,3,3,4,3,1,1,1,1,3,5,2,3,3,9272
33,1222,6,13A207,6,40077,4,1,0,1,2,3,2,2,3,3,1,3,1,1,2,4,2,2,2,18422
33,1222,6,13A207,6,40077,3,1,0,2,2,3,2,2,3,2,1,2,2,1,2,4,2,3,3,18422
33,1222,6,13A207,6,40077,1,1,0,1,3,2,3,2,4,3,3,1,1,1,4,4,3,3,2,9211
33,1222,2,12B213,6,40131,1,1,0,2,2,3,3,2,3,3,2,3,2,1,3,4,3,3,2,27042
33,1222,2,12B213,6,40131,3,1,0,1,4,2,3,2,5,3,2,2,2,2,4,6,4,3,3,18028
33,1222,2,12B213,6,40131,4,1,0,1,4,3,4,2,5,3,2,3,2,2,4,6,2,3,3,9014
33,1222,2,12B213,6,40131,2,1,0,1,3,2,3,2,4,3,2,3,1,2,2,4,3,3,2,9014
33,1222,6,11A207,6,40136,3,1,0,1,2,2,2,2,4,3,2,3,2,2,2,6,3,3,3,9794
33,1222,6,11A207,6,40136,4,1,0,1,2,2,2,2,3,2,2,3,2,1,3,6,2,3,3,29382
33,1222,6,11A207,6,40136,2,1,0,4,2,2,2,3,3,2,1,1,1,2,2,4,2,2,2,39175
33,1222,6,11A207,6,40136,1,1,0,1,3,2,3,2,5,3,3,3,2,2,4,6,3,3,3,9794
33,1222,1,11B214,6,40164,1,1,0,2,4,2,4,2,4,3,3,3,2,2,4,6,3,3,3,10464
33,1222,1,11B214,6,40164,3,1,0,2,3,2,2,2,4,2,1,1,1,1,2,6,2,2,1,20928
33,1222,1,11B214,6,40164,4,1,0,1,3,3,4,2,5,3,2,3,2,2,4,6,3,3,3,20928
33,1222,1,11B214,6,40164,2,1,0,1,4,2,4,2,4,3,3,3,1,1,3,6,6,3,3,20928
33,1222,3,12B212,6,40190,2,1,0,1,2,2,2,2,3,2,1,1,1,1,3,4,2,2,2,17517
33,1222,3,12B212,6,40190,4,1,0,1,2,3,2,3,5,4,3,3,2,2,5,6,6,3,3,8759
33,1222,3,12B212,6,40190,3,1,0,1,5,6,5,6,4,6,2,3,2,2,6,5,6,3,3,17517
33,1222,3,12B212,6,40190,1,1,0,2,2,2,3,3,2,3,1,1,1,1,2,5,2,1,2,17517
33,1222,4,13B211,6,40193,3,1,0,1,1,2,1,2,3,2,1,1,1,1,1,4,2,1,1,11944
33,1222,4,13B211,6,40193,2,1,0,1,2,2,3,3,3,3,1,2,2,2,2,4,3,3,3,11944
33,1222,4,13B211,6,40193,4,1,0,1,2,2,2,2,4,3,1,1,1,2,2,6,2,2,3,47777
33,1222,4,13B211,6,40193,1,1,0,2,2,2,2,2,4,2,1,1,2,2,2,4,2,2,2,23888
33,1222,8,12A205,6,40194,1,1,0,1,4,3,4,3,4,4,3,3,2,2,4,7,3,3,3,5569
33,1222,8,12A205,6,40194,3,1,0,1,2,2,2,2,3,3,2,2,2,1,2,3,2,3,3,5569
33,1222,8,12A205,6,40194,4,1,0,1,3,2,3,2,4,2,3,2,2,2,2,4,2,3,3,5569
33,1222,1,13B214,6,40199,2,1,0,1,4,2,4,2,4,2,1,1,1,1,2,3,2,1,2,11347
33,1222,1,13B214,6,40199,3,1,0,1,2,2,2,2,2,2,1,1,1,1,1,4,1,2,1,11347
33,1222,1,13B214,6,40199,4,1,0,1,2,2,2,2,4,3,1,1,1,1,2,4,3,3,3,11347
33,1222,8,11A205,6,40200,4,1,1,1,4,3,4,2,5,3,3,3,2,2,4,6,4,3,3,35391
33,1222,8,11A205,6,40200,1,1,0,1,2,3,2,3,4,3,1,2,2,1,3,4,2,3,3,11797
33,1222,8,11A205,6,40200,2,1,1,1,2,2,2,2,2,2,1,1,1,1,3,4,2,2,3,11797
33,1222,8,11A205,6,40200,3,1,2,3,2,2,2,2,2,3,1,2,1,2,3,4,2,2,3,35391
33,1222,5,11A208,6,40204,3,1,1,1,4,2,4,2,4,2,3,3,2,2,2,4,3,3,2,7251
33,1222,5,11A208,6,40204,1,1,1,1,5,3,4,3,5,3,3,3,2,2,2,4,4,3,3,14501
33,1222,5,11A208,6,40204,4,1,0,1,3,2,4,3,4,3,3,3,2,2,5,6,3,3,3,14501
33,1222,5,11A208,6,40204,2,1,0,1,3,2,3,2,4,3,3,2,2,2,3,4,3,3,3,14501
33,1222,4,11B211,6,40286,3,1,0,1,2,3,2,3,2,3,2,2,1,2,2,6,3,3,2,6556
33,1222,4,11B211,6,40286,4,1,0,1,2,2,2,2,3,3,1,2,1,1,3,3,2,3,1,6556
33,1222,4,11B211,6,40286,1,1,0,2,2,2,2,2,3,2,1,1,1,1,2,6,2,3,2,13111
33,1222,4,11B211,6,40286,2,1,0,1,4,2,3,3,5,3,3,3,2,2,3,6,2,3,3,13111
33,1222,7,12A206,6,40413,1,1,0,1,2,3,2,3,4,3,1,1,1,1,2,4,2,2,2,7596
